id	mission_key	option_key	value	target
2095500373	wh2_dlc11_cst_treasure_map_lake_treasure_me_4_level_2	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_lake_treasure_me_4_level_1	default
2096103355	wh3_main_mis_gen_engage_force_army_ksl	META_OPTION_SET	mis_engage_force_army_ksl	default
2096204052	wh2_main_mis_def_engage_force_army_invading_vmp	CND_CULTURE	wh2_main_def_dark_elves	default
2096839640	wh3_main_mis_gen_capture_regions_dwf	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
2096870820	wh2_dlc09_mis_tmb_recruit_unit_land_war_machine	CND_CAN_RECRUIT_UNIT_CLASS	chariot	default
2097006141	wh2_dlc09_mis_tmb_assassinate_character_agent_lzd	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
2097134721	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_skv	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_skv	default
209779773	wh3_dlc23_ie_ksl_ulrika_stage_2	GEN_TARGET_REGION		default
2098293230	wh2_dlc13_wulfhart_hertwig_van_hal_stage_3	VAR_OBJECTIVE_SUBCULTURE	wh2_dlc11_sc_cst_vampire_coast	default
2098332033	wh2_dlc09_mis_tmb_recruit_unit_land_artillery	CND_CAN_RECRUIT_UNIT_CATEGORY	artillery	default
2099278465	wh2_dlc14_brt_repanse_capture_nagash	VAR_MISSION_LENGTH_INFINITE		default
209963176	wh_dlc03_mis_bst_raze_sack_settlement_generic	META_OPTION_SET	mis_raze_sack_settlement	default
21000	wh_main_mis_emp_engage_force_army_invading_generic	CND_CULTURE	wh_main_emp_empire	default
2100024518	wh_dlc08_monster_hunt_1_stage_2	GEN_CND_REGION	wh3_main_combi_region_middenheim	default
2100066385	wh2_dlc11_cst_treasure_map_lake_treasure_me_1_level_1	VAR_CHANCE	100	default
2100355139	wh3_main_mis_gen_engage_force_army_cth	META_OPTION_SET	mis_engage_force_army_cth	default
2100520025	wh3_main_mis_def_engage_force_army_generic	CND_CULTURE	wh2_main_def_dark_elves	default
2100599971	wh2_dlc11_cst_treasure_map_symbols_treasure_me_5_level_2	GEN_TARGET_NONE		default
2100640105	wh3_main_survival_forge_of_souls_wh3_main_ogr_skrag_the_slaughterer	GEN_TARGET_NONE		default
2101	wh_main_mis_chs_assassinate_character_agent_chs	META_OPTION_SET	mis_assassinate_character_agent_chs	default
2101376749	wh2_dlc11_cst_treasure_map_volcano_treasure_me_5_level_2	VAR_MISSION_LENGTH_INFINITE		default
2101424684	wh2_dlc12_prophecy_of_sotek_1_1	VAR_OBJECTIVE_NUM_PROVINCES	2	default
2101613584	wh2_main_mis_skv_assassinate_character_agent_emp	CND_CULTURE	wh2_main_skv_skaven	default
2101692501	wh2_main_spawning_defeat_n_armies_of_faction_rare	CND_MISSION_NOT_ACTIVE	wh2_main_spawning_defeat_n_armies_of_faction	default
2101855888	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_grn	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_grn	default
21022	wh_main_mis_emp_engage_force_army_invading_generic	META_OPTION_SET	mis_engage_force_army_invading	default
210233665	wh2_dlc11_mis_cst_raid_region_dwf	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
2102643417	wh2_dlc10_monster_hunt_8_stage_4	VAR_MISSION_LENGTH_INFINITE		default
2102924081	wh3_dlc23_chd_ancestor_relic_of_valaya	VAR_CHANCE	100	default
2102991184	wh2_dlc13_wulfhart_rodrik_languille_stage_5	VAR_MISSION_LENGTH_INFINITE		default
2103153306	wh2_dlc09_mis_tmb_capture_regions_hef	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
2103306269	wh_dlc08_monster_hunt_2_stage_1	VAR_CHANCE	100	default
2103872009	wh3_main_mis_gen_capture_regions_tze	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
2103905722	wh3_main_ie_qb_bst_taurox_rune_tortured_axes	GEN_CND_CHARACTER_ID	6070318	default
2104894364	wh3_main_ie_qb_hef_tyrion_heart_of_avelorn	VAR_CHANCE	100	default
2105403485	wh2_dlc11_cst_treasure_map_starting_treasure_noctilus_me	VAR_OBJECTIVE_LOGICAL_POSTION	294;280	default
2106253687	wh2_main_spawning_defeat_rogue_army	CND_CULTURE	wh2_main_lzd_lizardmen	default
2106466743	wh3_main_mis_gen_raid_region_brt	META_OPTION_SET	mis_raid_region_brt	default
2106832366	wh3_main_ie_qb_brt_repanse_sword_of_lyonesse	VAR_CHANCE	100	default
2107044163	wh3_main_mis_lzd_engage_force_army_generic	META_OPTION_SET	mis_engage_force_army	default
2107075273	wh2_main_mis_def_recruit_agent_wizard	META_OPTION_SET	mis_recruit_agent	default
2107114101	wh2_dlc09_mis_tmb_diplomatic_capture_region	META_OPTION_SET	mis_diplomatic_capture_region	default
210732255	wh2_main_spawning_capture_x_battle_captives	CND_CULTURE	wh2_main_lzd_lizardmen	default
2107800064	wh3_main_mis_cth_diplomatic_raze_sack_settlement	META_OPTION_SET	mis_diplomatic_raze_sack_settlement	default
2108	wh3_main_ie_qb_dwf_thorgrim_grudgebearer_book_of_grudges	GEN_TARGET_CHARACTER		default
2108045983	wh3_main_ie_qb_skv_throt_main_whip_of_domination	GEN_TARGET_CHARACTER		default
2108182696	wh3_main_mis_gen_raid_region_grn	META_OPTION_SET	mis_raid_region_grn	default
2108255748	wh2_dlc11_mis_cst_raze_sack_settlement_cst	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
210923334	wh3_dlc23_mis_chd_diplomatic_assassinate_character	META_OPTION_SET	mis_diplomatic_assassinate_character	default
2109409665	wh2_main_mis_skv_capture_regions_def	META_OPTION_SET	mis_capture_regions_def	default
2109668414	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_lzd	CND_CULTURE	wh2_main_hef_high_elves	default
2109680929	wh3_dlc23_chd_ancestor_relic_of_morgrim	VAR_CHANCE	100	default
2109969235	wh2_dlc11_mis_cst_engage_force_army_hef	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
2110703197	wh2_dlc13_wulfhart_kalara_stage_4	VAR_FOLLOWUP_CHANCE	100	default
2110921891	wh2_dlc13_wulfhart_hertwig_van_hal_stage_2	VAR_CHANCE	100	default
2111699092	wh2_dlc17_grudge_legendary_settlement_mount_gunbad	GEN_TARGET_REGION		default
2111804782	wh2_dlc16_wef_confederation_mission_argwylon	VAR_OBJECTIVE_REQUIRES_VICTORY		default
2112077608	wh2_main_mis_hef_declare_war_chs	META_OPTION_SET	mis_declare_war_chs	default
2112325978	wh2_dlc11_cst_treasure_map_skull_treasure_me_3_level_2	VAR_OBJECTIVE_LOGICAL_POSTION	79;750	default
2112487491	wh_dlc08_qb_nor_monster_hunt_5	VAR_MISSION_LENGTH_INFINITE		default
2112582222	wh3_main_mis_gen_engage_force_army_vmp	META_OPTION_SET	mis_engage_force_army_vmp	default
21129	wh_main_mis_emp_engage_force_army_invading_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_empire_generic	default
2112912882	wh_dlc03_mis_bst_raze_sack_settlement_grn	META_OPTION_SET	mis_raze_sack_settlement_grn	default
2113588849	wh3_main_mis_gen_eliminate_character_in_battle_high_rank_ogr	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
2114051621	wh3_main_ie_qb_nor_throgg_wintertooth_crown	VAR_MISSION_LENGTH_INFINITE	100	default
2114139977	wh2_main_mis_lzd_recruit_unit_land_war_beast	CND_CULTURE	wh2_main_lzd_lizardmen	default
2114177422	wh_dlc08_monster_hunt_6_stage_1	GEN_TARGET_REGION		default
2114722477	wh2_main_spawning_assassinate_character	CND_HAS_AGENT	champion;dignitary;engineer;minister;runesmith;spy;wizard	default
2115017397	wh2_dlc11_cst_treasure_map_river_treasure_me_6_level_2	GEN_TARGET_NONE		default
2115108492	wh3_main_nurgle_realm_requirement	GEN_TARGET_NONE		default
2115483385	wh2_main_mis_def_declare_war_chs	CND_CULTURE	wh2_main_def_dark_elves	default
21155	wh_main_mis_emp_engage_force_army_invading_grn	CND_CULTURE	wh_main_emp_empire	default
2116310967	wh2_main_spawning_income_at_least_x_late	VAR_MISSION_LENGTH_MIN	15	default
2116498954	wh3_main_ie_grudge_legendary_artefact_keepsake_of_gazuls_favoured	VAR_OBJECTIVE_RITUAL	wh2_dlc17_dwf_ritual_thorek_artifact_2	default
2116619647	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_lzd	GEN_CND_FACTION	wh2_main_lzd_hexoatl	default
2116744403	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_lzd	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_lzd	default
21168	wh_main_mis_emp_engage_force_army_invading_grn	META_OPTION_SET	mis_engage_force_army_invading_grn	default
2117376455	wh3_dlc20_ie_qb_chs_valkia_the_spear_slaupnir	GEN_TARGET_CHARACTER		default
2117404919	wh2_main_spawning_make_trade_agreement	CND_CULTURE	wh2_main_lzd_lizardmen	default
211755500	wh3_main_survival_khorne_wh3_main_cth_zhao_ming	GEN_TARGET_NONE		default
2117635657	wh2_main_mis_def_engage_force_army_grn	CND_CULTURE	wh2_main_def_dark_elves	default
2118467144	wh_dlc08_monster_hunt_6_stage_2	VAR_CHANCE	100	default
2118487022	wh3_dlc20_ie_qb_chs_valkia_daemonshield	VAR_OBJECTIVE_NUM_REGIONS	5	default
211873792	wh2_dlc11_mis_cst_diplomatic_raid_region	GEN_CND_SUBCULTURE	wh2_dlc11_sc_cst_vampire_coast	default
2118785406	wh3_main_ie_qb_def_hellebron_deathsword_and_the_cursed_blade	GEN_TARGET_CHARACTER		default
2119046723	wh2_dlc17_grudge_legendary_settlement_mount_gunbad	VAR_CHANCE	100	default
2119050848	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_bst	GEN_CND_FACTION	wh_dlc03_bst_beastmen	default
2119747029	wh3_main_mis_nur_diplomatic_raze_sack_settlement	GEN_CND_CULTURE	wh3_main_nur_nurgle	default
2120	wh3_main_ie_qb_dwf_ungrim_ironfist_axe_of_dargo	GEN_CND_CHARACTER_ID	724031729	default
2120182514	wh3_main_mis_cth_diplomatic_raid_region	CND_CULTURE	wh3_main_cth_cathay	default
212020087	wh2_main_mis_hef_recruit_unit_land_infantry_melee	CND_CULTURE	wh2_main_hef_high_elves	default
2120224949	wh2_dlc11_cst_treasure_map_animal_treasure_me_1_level_1	VAR_OBJECTIVE_LOGICAL_POSTION	705;188	default
2121176972	wh3_main_mis_nur_recruit_agent_plagueridden	CND_CULTURE	wh3_main_nur_nurgle	default
2122287932	wh2_main_spawning_capture_x_battle_captives_rare	GEN_TARGET_NONE		default
2122775302	wh2_dlc11_cst_final_battle_grand_campaign_noctilus	VAR_FOLLOWUP_CHANCE	100	default
2122818273	wh2_dlc11_mis_cst_recruit_agent_engineer	META_OPTION_SET	mis_recruit_agent	default
2123057163	wh2_dlc16_wef_confederation_mission_sisters	VAR_MISSION_LENGTH_INFINITE		default
212433992	wh3_main_mis_gen_capture_regions_cth	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
2124354601	wh2_dlc10_qb_nor_monster_hunt_11	VAR_MISSION_LENGTH_INFINITE		default
2124526955	wh3_main_mis_gen_engage_force_army_invading_bst	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
2124628894	wh2_dlc11_cst_treasure_map_lake_treasure_me_9_level_2	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps	default
2125788766	wh2_dlc11_cst_treasure_map_structure_treasure_me_6_level_1	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
2125967575	wh_dlc08_monster_hunt_3_stage_2	VAR_MISSION_LENGTH_INFINITE		default
21265	wh_main_mis_emp_engage_force_army_invading_vmp	CND_CULTURE	wh_main_emp_empire	default
2126666299	wh2_dlc11_cst_treasure_map_structure_treasure_me_5_level_2	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_structure_treasure_me_5_level_1	default
2127171207	wh2_dlc11_cst_treasure_map_unique_treasure_me_4_level_3	GEN_TARGET_NONE		default
2128024872	wh3_main_mis_cth_diplomatic_raid_region	META_OPTION_SET	mis_diplomatic_raid_region	default
2128028998	wh3_main_survival_slaanesh_wh3_main_kho_skarbrand	VAR_CHANCE	100	default
2128045351	wh2_main_mis_skv_recruit_agent_engineer	CND_CULTURE	wh2_main_skv_skaven	default
21282	wh_main_mis_emp_engage_force_army_invading_vmp	META_OPTION_SET	mis_engage_force_army_invading_vmp	default
2129085192	wh3_main_ie_qb_skv_snikch_whirl_of_weeping_blades	GEN_TARGET_NONE		default
2129331274	wh3_main_mis_tze_recruit_agent_iridescent_horror	CND_CULTURE	wh3_main_tze_tzeentch	default
2129885993	wh3_main_ie_qb_hef_final_battle_eltharion	GEN_TARGET_NONE		default
2130178872	wh_dlc08_monster_hunt_7_stage_3_mpc	GEN_CND_REGION	wh3_main_combi_region_wurtbad	default
2130202090	wh2_dlc11_mis_cst_raze_sack_settlement_emp	META_OPTION_SET	mis_raze_sack_settlement_emp	default
2130761595	wh3_main_survival_nurgle_wh3_main_kho_skarbrand	VAR_MISSION_LENGTH_INFINITE		default
2130927826	wh2_dlc11_mis_cst_raze_sack_settlement_tmb	META_OPTION_SET	mis_raze_sack_settlement_tmb	default
2131291638	wh3_dlc20_survival_altar_of_battle_wh3_dlc20_chs_valkia	GEN_CND_FACTION_LEADER		target_character_1
2132145994	wh3_dlc23_chd_drazhoath_hellshard_amulet	GEN_CND_CHARACTER_ID	1246572927	default
2132174573	wh2_dlc13_wulfhart_rodrik_languille_stage_5	CND_CAMPAIGN	wh3_main_combi	default
2132581688	wh2_dlc09_mis_tmb_eliminate_character_in_battle_faction_leader_tmb	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_tmb	default
213279958	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_brt	CND_CULTURE	wh2_main_hef_high_elves	default
2133126644	wh3_main_mis_gen_declare_war_grn	META_OPTION_SET	mis_declare_war_grn	default
2134666153	wh2_dlc12_prophecy_of_sotek_2_1	GEN_TARGET_NONE		default
2135861960	wh2_dlc11_cst_treasure_map_structure_treasure_me_2_level_2	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY		default
2135863194	wh2_main_mis_lzd_assassinate_character_agent_hef	CND_CULTURE	wh2_main_lzd_lizardmen	default
2136669505	wh3_main_mis_dae_diplomatic_engage_force	META_OPTION_SET	mis_diplomatic_engage_force	default
2137032136	wh2_dlc14_repanse_mission_own_province	CND_FIRST_ROUND	2	default
2137214091	wh2_main_spawning_kill_x_entities_late_rare	VAR_OBJECTIVE_AMOUNT_INT	3000	default
2137365623	wh3_main_mis_lzd_eliminate_character_in_battle_faction_leader_generic	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader	default
213748596	wh2_dlc13_wulfhart_jorek_grimm_stage_4	GEN_CND_AGENT_SUBTYPE	wh2_dlc13_emp_hunter_jorek_grimm	default
2137722889	wh2_main_mis_hef_engage_force_army_invading_grn	CND_CULTURE	wh2_main_hef_high_elves	default
2137801248	wh2_dlc11_mis_cst_capture_regions_brt	META_OPTION_SET	mis_capture_regions_brt	default
2137993591	wh2_dlc09_mis_tmb_engage_force_army_invading_wef	META_OPTION_SET	mis_engage_force_army_invading_wef	default
2138062537	wh2_main_mis_hef_raze_sack_settlement_def	CND_CULTURE	wh2_main_hef_high_elves	default
2138105892	wh_dlc08_monster_hunt_3_stage_3_mpc	GEN_CND_ALLOW_REBELS		default
2138664629	wh3_main_mis_gen_assassinate_character_agent_dae	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
2139412278	wh3_dlc23_ie_chd_drazhoath_daemonspite_crucible	GEN_TARGET_NONE		default
21399	wh_main_mis_emp_engage_force_army_vmp	CND_CULTURE	wh_main_emp_empire	default
2139942836	wh3_main_mis_gen_declare_war_brt	META_OPTION_SET	mis_declare_war_brt	default
214042810	wh2_main_mis_def_eliminate_character_in_battle_high_rank_chs	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_chs	default
2140764121	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand	VAR_CHANCE	100	default
2140848344	wh2_dlc17_main_grudge_legendary_artefact_morgrims_gears_of_war	VAR_OBJECTIVE_RITUAL	wh2_dlc17_dwf_ritual_thorek_artifact_4	default
2140863604	wh2_main_mis_skv_declare_war_lzd	META_OPTION_SET	mis_declare_war_lzd	default
2141113328	wh2_dlc10_monster_hunt_11_stage_2	VAR_FOLLOWUP_CHANCE	100	default
2141505885	wh2_dlc11_cst_treasure_map_volcano_treasure_me_8_level_1	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50	default
2141538889	wh2_dlc09_mis_tmb_assassinate_character_agent_tmb	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
21418	wh_main_mis_emp_engage_force_army_vmp	META_OPTION_SET	mis_engage_force_army_vmp	default
2142080577	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_a	VAR_DELAY_MAX	1	default
2142464830	wh2_main_spawning_capture_x_battle_captives_late	GEN_TARGET_NONE		default
21425087	wh2_dlc10_alith_anar_assassination_peace_dark_elf_2	GEN_TARGET_NONE		default
2142671035	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late_rare	CND_MIN_WAR	1	default
2143256911	wh3_main_survival_nurgle_wh3_main_nur_kugath	GEN_TARGET_NONE		default
2143559938	wh_dlc05_mis_wef_engage_force_army_invading_vmp	META_OPTION_SET	mis_engage_force_army_invading_vmp	default
2143731123	wh3_main_mis_gen_engage_force_army_vmp	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
2144499946	wh2_dlc17_grudge_legendary_settlement_karak_ungor	GEN_CND_REGION	wh3_main_combi_region_karak_ungor	default
2144520751	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_bst	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_bst	default
214499898	wh3_main_mis_skv_capture_regions_generic	META_OPTION_SET	mis_capture_regions	default
2145125830	wh2_main_mis_hef_engage_force_army_emp	META_OPTION_SET	mis_engage_force_army_emp	default
2145213439	wh2_dlc11_cst_treasure_map_island_treasure_me_8_level_1	GEN_TARGET_NONE		default
2145538433	wh2_main_spawning_assassinate_character	GEN_TARGET_CHARACTER		default
2146083997	wh3_main_ie_qb_oxyotl_lord_kroak	GEN_CND_CHARACTER_ID	518889715	default
2146853611	wh_dlc08_monster_hunt_6_stage_3_mpc	GEN_CND_REGION	wh3_main_combi_region_fort_ostrosk;wh3_main_combi_region_fort_straghov	default
2146956038	wh2_main_spawning_income_at_least_x_late	GEN_TARGET_NONE		default
214834675	wh2_dlc17_grudge_legendary_settlement_black_crag	VAR_MISSION_LENGTH_INFINITE		default
214954652	wh3_main_ie_qb_hef_eltharion_fangsword_of_eltharion	VAR_OBJECTIVE_SUBCULTURE	wh_main_sc_grn_greenskins	default
215211837	wh3_main_ie_qb_hef_final_battle_eltharion_2	VAR_MISSION_LENGTH_MIN	5	default
215350727	wh2_dlc11_cst_treasure_map_river_treasure_me_2_level_1	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_river_treasure_me_2_level_1	default
215591495	wh2_main_mis_def_engage_force_army_def	META_OPTION_SET	mis_engage_force_army_def	default
21566944	wh3_main_mis_cst_raze_sack_settlement_generic	META_OPTION_SET	mis_raze_sack_settlement	default
216	wh3_main_ie_qb_chs_archaon_eye_of_sheerian	GEN_TARGET_CHARACTER		default
216563772	wh3_main_survival_nurgle_wh3_main_ogr_skrag_the_slaughterer	GEN_TARGET_NONE		default
216593659	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_bst	CND_CULTURE	wh2_main_lzd_lizardmen	default
2166	wh_main_mis_chs_assassinate_character_agent_chs	CND_CULTURE	wh_main_chs_chaos	default
216812136	wh3_main_ie_qb_def_rakarth_raid_the_zoo	GEN_TARGET_REGION		default
216864152	wh_dlc03_mis_bst_engage_force_army_grn	META_OPTION_SET	mis_engage_force_army_grn	default
216950484	wh2_dlc14_brt_repanse_capture_arkhan	GEN_TARGET_REGION		default
217513122	wh_dlc05_mis_wef_assassinate_character_agent_chs	META_OPTION_SET	mis_assassinate_character_agent_chs	default
217786057	wh2_dlc11_cst_treasure_map_animal_treasure_me_5_level_2	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50	default
217809368	wh3_main_mis_nur_diplomatic_raze_sack_settlement	META_OPTION_SET	mis_diplomatic_raze_sack_settlement	default
21860364	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_skv	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_skv	default
218832715	wh3_main_ie_qb_ksl_kostaltyn_burning_brazier	GEN_TARGET_CHARACTER		default
218972711	wh2_dlc11_cst_treasure_map_structure_treasure_me_5_level_2	GEN_TARGET_NONE		default
219013281	wh3_main_mis_lzd_raze_sack_settlement_generic	CND_CULTURE	wh2_main_lzd_lizardmen	default
219102123	wh2_dlc13_nakai_hunters_1	VAR_CHANCE	100	default
219325883	wh2_main_mis_def_assassinate_character_agent_chs	META_OPTION_SET	mis_assassinate_character_agent_chs	default
219399691	wh2_dlc15_grom_blacktoof_prophecy_0	GEN_TARGET_NONE		default
219553170	wh3_main_mis_ksl_diplomatic_raze_sack_settlement	CND_CULTURE	wh3_main_ksl_kislev	default
219564348	wh2_dlc11_cst_treasure_map_volcano_treasure_me_7_level_1	GEN_TARGET_NONE		default
220	wh3_main_ie_qb_chs_archaon_slayer_of_kings	GEN_TARGET_CHARACTER		default
2206	wh_main_mis_chs_assassinate_character_agent_dwf	META_OPTION_SET	mis_assassinate_character_agent_dwf	default
22068772	wh3_main_mis_tze_diplomatic_engage_force	META_OPTION_SET	mis_diplomatic_engage_force	default
22223	wh_main_mis_grn_engage_force_army_chs	CND_CULTURE	wh_main_grn_greenskins	default
222241915	wh2_dlc11_mis_cst_declare_war_nor	META_OPTION_SET	mis_declare_war_nor	default
222296661	wh2_dlc13_wulfhart_kalara_stage_3	VAR_MISSION_LENGTH_INFINITE		default
22246	wh_main_mis_grn_engage_force_army_chs	META_OPTION_SET	mis_engage_force_army_chs	default
222630262	wh2_dlc11_mis_cst_raid_region_brt	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
222937857	wh2_dlc11_cst_treasure_map_skull_treasure_me_3_level_2	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps	default
22349	wh_main_mis_grn_engage_force_army_dwf	CND_CULTURE	wh_main_grn_greenskins	default
223536094	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_bst	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_bst	default
22361	wh_main_mis_grn_engage_force_army_dwf	META_OPTION_SET	mis_engage_force_army_dwf	default
22375777	wh2_dlc11_cst_dilemma_ocean_of_opportunities_0	VAR_MISSION_LENGTH_INFINITE		default
224062495	wh2_dlc11_mis_cst_declare_war_cst	META_OPTION_SET	mis_declare_war_cst	default
2243	wh_main_mis_chs_assassinate_character_agent_dwf	CND_CULTURE	wh_main_chs_chaos	default
22447	wh_main_mis_grn_engage_force_army_emp	CND_CULTURE	wh_main_grn_greenskins	default
22462	wh_main_mis_grn_engage_force_army_emp	META_OPTION_SET	mis_engage_force_army_emp	default
224785510	wh_dlc08_monster_hunt_1_stage_1	VAR_MISSION_LENGTH_INFINITE		default
224864355	wh2_dlc11_cst_treasure_map_lake_treasure_me_6_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
225243068	wh3_main_mis_gen_eliminate_character_in_battle_high_rank_nur	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_nur	default
22566	wh_main_mis_grn_engage_force_army_generic	CND_CULTURE	wh_main_grn_greenskins	default
225744472	wh3_main_mis_dae_diplomatic_raze_sack_settlement	GEN_CND_CULTURE	wh3_main_dae_daemons;wh3_main_nur_nurgle;wh3_main_sla_slaanesh;wh3_main_kho_khorne;wh3_main_tze_tzeentch	default
22580	wh_main_mis_grn_engage_force_army_generic	META_OPTION_SET	mis_engage_force_army	default
226075130	wh_dlc08_qb_nor_monster_hunt_6	VAR_FOLLOWUP_CHANCE	100	default
226094847	wh2_dlc11_mis_cst_engage_force_army_invading_def	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
226242009	wh2_main_spawning_ambush_army	VAR_MISSION_LENGTH_MIN	15	default
226431065	wh3_main_ie_qb_nur_kugath_necrotic_missiles	VAR_CHANCE	100	default
226466518	wh3_dlc23_chd_drazhoath_hellshard_amulet	VAR_MISSION_LENGTH_INFINITE		default
22657	wh_main_mis_grn_engage_force_army_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_greenskins_generic	default
22682	wh_main_mis_grn_engage_force_army_grn	CND_CULTURE	wh_main_grn_greenskins	default
22693	wh_main_mis_grn_engage_force_army_grn	META_OPTION_SET	mis_engage_force_army_grn	default
2270816	wh3_main_ie_qb_sla_nkari_witstealer_sword	VAR_MISSION_LENGTH_INFINITE		default
227216974	wh3_main_khorne_realm_requirement	GEN_TARGET_NONE		default
227305416	wh2_dlc15_imrik_caledor_confederation_mission	VAR_OBJECTIVE_AMOUNT_INT	6	default
227368829	wh3_main_mis_gen_raid_region_bst	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
227507833	wh3_main_survival_tzeentch_wh3_main_kho_skarbrand	GEN_TARGET_NONE		default
22761614	wh3_main_survival_khorne_wh3_main_kho_skarbrand	GEN_TARGET_NONE		default
227725762	wh3_main_mis_skv_assassinate_character_agent_generic	META_OPTION_SET	mis_assassinate_character_agent	default
227975022	wh2_dlc09_mis_tmb_engage_force_army_invading_hef	META_OPTION_SET	mis_engage_force_army_invading_hef	default
22802	wh_main_mis_grn_engage_force_army_invading_chs	CND_CULTURE	wh_main_grn_greenskins	default
22825	wh_main_mis_grn_engage_force_army_invading_chs	META_OPTION_SET	mis_engage_force_army_invading_chs	default
228512276	wh3_main_survival_nurgle_wh3_main_ogr_greasus_goldtooth	GEN_TARGET_NONE		default
22908	wh_main_mis_grn_engage_force_army_invading_dwf	CND_CULTURE	wh_main_grn_greenskins	default
2291	wh3_main_ie_qb_dwf_ungrim_ironfist_slayer_crown	VAR_CHANCE	100	default
22920	wh_main_mis_grn_engage_force_army_invading_dwf	META_OPTION_SET	mis_engage_force_army_invading_dwf	default
2293	wh3_main_ie_qb_dwf_ungrim_ironfist_slayer_crown	GEN_TARGET_CHARACTER		default
229376038	wh3_main_mis_kho_diplomatic_raze_sack_settlement	GEN_CND_CULTURE	wh3_main_kho_khorne	default
2296	wh3_main_ie_qb_dwf_ungrim_ironfist_slayer_crown	GEN_CND_CHARACTER_ID	724031729	default
2299	wh_main_mis_chs_assassinate_character_agent_emp	META_OPTION_SET	mis_assassinate_character_agent_emp	default
230	wh3_main_ie_qb_chs_kholek_suneater_starcrusher	GEN_TARGET_CHARACTER		default
230271202	wh2_main_mis_skv_raze_sack_settlement_hef	META_OPTION_SET	mis_raze_sack_settlement_hef	default
23036	wh_main_mis_grn_engage_force_army_invading_emp	CND_CULTURE	wh_main_grn_greenskins	default
230409671	wh_dlc08_qb_nor_monster_hunt_3	VAR_FOLLOWUP_CHANCE	100	default
23043	wh_main_mis_grn_engage_force_army_invading_emp	META_OPTION_SET	mis_engage_force_army_invading_emp	default
230442621	wh2_dlc11_cst_treasure_map_animal_treasure_me_8_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
