decision_item	decision_policy	query	query_variable_set	query_invert_result	query_weight
wh3_dlc20_faction_initiative_chs_undivided_warriors_1_units_furies_set	wh3_faction_initiatives_woc_default	always_true		false	25.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_2_army_upgrades_set	wh3_faction_initiatives_woc_default	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_2_army_upgrades_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_2_economy_vassals_set	wh3_faction_initiatives_woc_default	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_2_economy_vassals_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_2_xp_sharing_set	wh3_faction_initiatives_woc_default	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_2_xp_sharing_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_army_elites_set	wh3_faction_initiatives_woc_default	always_true		false	1.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_army_elites_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_characters_marking_set	wh3_faction_initiatives_woc_default	always_true		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_enemy_forces_in_own_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_own_forces_in_enemy_regions		false	10.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_characters_marking_set	wh3_faction_initiatives_woc_default	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min1000	true	-100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_hellcannons_set	wh3_faction_initiatives_woc_default	always_true		false	150.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_3_units_warshrine_set	wh3_faction_initiatives_woc_default	always_true		false	100.0000
wh3_dlc20_faction_initiative_chs_undivided_warriors_5_units_shaggoths_set	wh3_faction_initiatives_woc_default	always_true		false	200.0000
wh3_main_province_initiative_brt_extensive_patrols	wh3_province_initiatives_brt	always_true		false	200.0000
wh3_main_province_initiative_brt_levy_tithes	wh3_province_initiatives_brt	faction_province_check_income	income_high	false	100.0000
wh3_main_province_initiative_brt_realm_of_chivalry	wh3_province_initiatives_brt	always_true		false	100.0000
wh3_main_province_initiative_brt_the_peasants_duty	wh3_province_initiatives_brt	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	faction_province_check_public_order	public_order_negative	false	150.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_brt_venerate_the_lady	wh3_province_initiatives_brt	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_dlc20_province_initiative_chs_defence	wh3_province_initiatives_chs_archaon	always_true		false	200.0000
wh3_dlc20_province_initiative_woc_exploit_vassals	wh3_province_initiatives_chs_archaon	always_true		false	0.0000
wh3_dlc20_province_initiative_woc_portent_of_doom	wh3_province_initiatives_chs_archaon	gds_random		false	50.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_archaon	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_archaon	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_archaon	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_archaon	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_archaon	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_archaon	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_archaon	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_dlc20_province_initiative_chs_azazel_dark_delights	wh3_province_initiatives_chs_azazel	gds_random		false	50.0000
wh3_dlc20_province_initiative_chs_azazel_exploit_vassals	wh3_province_initiatives_chs_azazel	always_true		false	0.0000
wh3_dlc20_province_initiative_chs_defence	wh3_province_initiatives_chs_azazel	always_true		false	200.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_chs_azazel	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.5000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_chs_azazel	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_chs_azazel	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.5000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_chs_azazel	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_chs_azazel	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.0000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_chs_azazel	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.5000
wh3_main_province_initiative_sla_foster_cults	wh3_province_initiatives_chs_azazel	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_dlc20_province_initiative_chs_defence	wh3_province_initiatives_chs_festus	always_true		false	200.0000
wh3_dlc20_province_initiative_chs_festus_exploit_vassals	wh3_province_initiatives_chs_festus	always_true		false	0.0000
wh3_dlc20_province_initiative_chs_festus_plague_apothecary	wh3_province_initiatives_chs_festus	gds_random		false	50.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_chs_festus	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.5000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_chs_festus	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.5000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_chs_festus	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_chs_festus	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_chs_festus	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.5000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_chs_festus	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_nur_foster_cults	wh3_province_initiatives_chs_festus	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_dlc20_province_initiative_chs_defence	wh3_province_initiatives_chs_kholek	always_true		false	200.0000
wh3_dlc20_province_initiative_woc_exploit_vassals	wh3_province_initiatives_chs_kholek	always_true		false	0.0000
wh3_dlc20_province_initiative_woc_portent_of_doom	wh3_province_initiatives_chs_kholek	gds_random		false	50.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_kholek	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_kholek	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_kholek	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_kholek	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_kholek	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_kholek	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_kholek	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_dlc20_province_initiative_chs_defence	wh3_province_initiatives_chs_sigvald	always_true		false	200.0000
wh3_dlc20_province_initiative_woc_exploit_vassals	wh3_province_initiatives_chs_sigvald	always_true		false	0.0000
wh3_dlc20_province_initiative_woc_portent_of_doom	wh3_province_initiatives_chs_sigvald	gds_random		false	50.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_sigvald	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_sigvald	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_sigvald	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_sigvald	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_sigvald	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_sigvald	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_chs_sigvald	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_dlc20_province_initiative_chs_defence	wh3_province_initiatives_chs_valkia	always_true		false	200.0000
wh3_dlc20_province_initiative_chs_valkia_exploit_vassals	wh3_province_initiatives_chs_valkia	always_true		false	0.0000
wh3_dlc20_province_initiative_chs_valkia_legion_of_hate	wh3_province_initiatives_chs_valkia	gds_random		false	50.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_chs_valkia	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.5000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_chs_valkia	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_chs_valkia	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.5000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_chs_valkia	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_chs_valkia	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_chs_valkia	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.5000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_chs_valkia	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_dlc20_province_initiative_chs_defence	wh3_province_initiatives_chs_vilitch	always_true		false	200.0000
wh3_dlc20_province_initiative_chs_vilitch_exploit_vassals	wh3_province_initiatives_chs_vilitch	always_true		false	0.0000
wh3_dlc20_province_initiative_chs_vilitch_insights_of_the_void	wh3_province_initiatives_chs_vilitch	gds_random		false	50.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_chs_vilitch	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.5000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_chs_vilitch	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.5000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_chs_vilitch	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_chs_vilitch	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_chs_vilitch	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.5000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_chs_vilitch	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.0000
wh3_main_province_initiative_tze_foster_cults	wh3_province_initiatives_chs_vilitch	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_cst_bat_swarms	wh3_province_initiatives_cst	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_cst_bat_swarms	wh3_province_initiatives_cst	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_cst_bat_swarms	wh3_province_initiatives_cst	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_cst_bat_swarms	wh3_province_initiatives_cst	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_cst_bat_swarms	wh3_province_initiatives_cst	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_cst_bat_swarms	wh3_province_initiatives_cst	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_cst_bat_swarms	wh3_province_initiatives_cst	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	0.0000
wh3_main_province_initiative_cst_dredge_the_sea	wh3_province_initiatives_cst	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_cst_even_more_powder	wh3_province_initiatives_cst	always_true		false	100.0000
wh3_main_province_initiative_cst_share_the_spoils	wh3_province_initiatives_cst	faction_province_check_public_order	public_order_negative	false	150.0000
wh3_main_province_initiative_cth_the_fire_dragons_statute	wh3_province_initiatives_cth	always_true		false	200.0000
wh3_main_province_initiative_cth_the_iron_dragons_statute	wh3_province_initiatives_cth	gds_random		false	50.0000
wh3_main_province_initiative_cth_the_jade_dragons_statute	wh3_province_initiatives_cth	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_cth_the_sea_dragons_statute	wh3_province_initiatives_cth	gds_random		false	50.0000
wh3_main_province_initiative_cth_the_storm_dragons_statute	wh3_province_initiatives_cth	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_cth_the_storm_dragons_statute	wh3_province_initiatives_cth	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_cth_the_storm_dragons_statute	wh3_province_initiatives_cth	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_cth_the_storm_dragons_statute	wh3_province_initiatives_cth	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_cth_the_storm_dragons_statute	wh3_province_initiatives_cth	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_cth_the_storm_dragons_statute	wh3_province_initiatives_cth	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_cth_the_storm_dragons_statute	wh3_province_initiatives_cth	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_dae	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_dae	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_dae	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_dae	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_dae	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_dae	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	0.0000
wh3_main_province_initiative_dae_foster_cults	wh3_province_initiatives_dae	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_dae_khorne	wh3_province_initiatives_dae	always_true		false	200.0000
wh3_main_province_initiative_dae_nurgle	wh3_province_initiatives_dae	gds_random		false	50.0000
wh3_main_province_initiative_dae_slaanesh	wh3_province_initiatives_dae	gds_random		false	50.0000
wh3_main_province_initiative_dae_tzeentch	wh3_province_initiatives_dae	gds_random		false	50.0000
wh3_main_province_initiative_def_demand_hostages	wh3_province_initiatives_def	always_true		false	50.0000
wh3_main_province_initiative_def_demand_hostages	wh3_province_initiatives_def	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_def_enforce_tribute	wh3_province_initiatives_def	always_true		false	50.0000
wh3_main_province_initiative_def_enforce_tribute	wh3_province_initiatives_def	faction_province_check_income	income_high	false	50.0000
wh3_main_province_initiative_def_increase_production	wh3_province_initiatives_def	faction_check_pooled_resource	pooled_resource_def_slaves_min1000	true	-500.0000
wh3_main_province_initiative_def_read_portents	wh3_province_initiatives_def	always_true		false	0.0000
wh3_main_province_initiative_def_sacrifices_for_khaine	wh3_province_initiatives_def	faction_check_pooled_resource	pooled_resource_def_slaves_min1000	true	-500.0000
wh3_main_province_initiative_dwf_empower_the_guilds	wh3_province_initiatives_dwf	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_dwf_high_kings_tribute	wh3_province_initiatives_dwf	faction_province_check_income	income_high	false	100.0000
wh3_main_province_initiative_dwf_masters_of_steel_and_stone	wh3_province_initiatives_dwf	always_true		false	200.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	faction_province_check_public_order	public_order_negative	false	150.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_dwf_venerate_the_ancestors	wh3_province_initiatives_dwf	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_emp_council_of_burgomeisters	wh3_province_initiatives_emp	always_true		false	1.0000
wh3_main_province_initiative_emp_council_of_burgomeisters	wh3_province_initiatives_emp	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_emp_host_festag	wh3_province_initiatives_emp	faction_province_check_public_order	public_order_negative	false	150.0000
wh3_main_province_initiative_emp_imperial_taxation	wh3_province_initiatives_emp	faction_province_check_income	income_high	false	100.0000
wh3_main_province_initiative_emp_sigmarite_dogma	wh3_province_initiatives_emp	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_emp_sigmarite_dogma	wh3_province_initiatives_emp	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_emp_sigmarite_dogma	wh3_province_initiatives_emp	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_emp_sigmarite_dogma	wh3_province_initiatives_emp	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_emp_sigmarite_dogma	wh3_province_initiatives_emp	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_emp_sigmarite_dogma	wh3_province_initiatives_emp	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_emp_sigmarite_dogma	wh3_province_initiatives_emp	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_emp_state_troop_levy	wh3_province_initiatives_emp	always_true		false	200.0000
wh3_main_province_initiative_grn_brag_about_da_boss	wh3_province_initiatives_grn	always_true		false	200.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	faction_province_check_public_order	public_order_negative	false	100.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_grn_camp_ruckus	wh3_province_initiatives_grn	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_grn_give_it_ere	wh3_province_initiatives_grn	faction_province_check_income	income_high	false	100.0000
wh3_main_province_initiative_hef_banish_corruption	wh3_province_initiatives_hef	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_hef_banish_corruption	wh3_province_initiatives_hef	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_hef_banish_corruption	wh3_province_initiatives_hef	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_hef_banish_corruption	wh3_province_initiatives_hef	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_hef_banish_corruption	wh3_province_initiatives_hef	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_hef_banish_corruption	wh3_province_initiatives_hef	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_hef_banish_corruption	wh3_province_initiatives_hef	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_hef_rally_citizen_militia	wh3_province_initiatives_hef	always_true		false	200.0000
wh3_main_province_initiative_hef_reaver_patrols	wh3_province_initiatives_hef	always_true		false	200.0000
wh3_main_province_initiative_hef_rebuild_lost_splendour	wh3_province_initiatives_hef	faction_province_check_avg_settlement_level	max_settlement_level_5	false	100.0000
wh3_main_province_initiative_hef_tribute_for_the_king	wh3_province_initiatives_hef	always_true		false	100.0000
wh3_main_province_initiative_kho_destroy	wh3_province_initiatives_kho	gds_random		false	50.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_kho	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_kho	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	0.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_kho	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_kho	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_kho	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_kho	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_kho_foster_cults	wh3_province_initiatives_kho	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_kho_kill	wh3_province_initiatives_kho	always_true		false	200.0000
wh3_main_province_initiative_kho_maim	wh3_province_initiatives_kho	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_ksl_awaken_the_land	wh3_province_initiatives_ksl	gds_random		false	50.0000
wh3_main_province_initiative_ksl_purge_the_steppes	wh3_province_initiatives_ksl	faction_province_check_public_order	public_order_negative	false	50.0000
wh3_main_province_initiative_ksl_relief_columns	wh3_province_initiatives_ksl	always_true		false	200.0000
wh3_main_province_initiative_ksl_the_power_of_the_church	wh3_province_initiatives_ksl	province_check_pooled_resource	pooled_resource_province_corruption_chaos	false	1.0000
wh3_main_province_initiative_ksl_the_power_of_the_church	wh3_province_initiatives_ksl	province_check_pooled_resource	pooled_resource_province_corruption_khorne	false	1.0000
wh3_main_province_initiative_ksl_the_power_of_the_church	wh3_province_initiatives_ksl	province_check_pooled_resource	pooled_resource_province_corruption_nurgle	false	1.0000
wh3_main_province_initiative_ksl_the_power_of_the_church	wh3_province_initiatives_ksl	province_check_pooled_resource	pooled_resource_province_corruption_skaven	false	1.0000
wh3_main_province_initiative_ksl_the_power_of_the_church	wh3_province_initiatives_ksl	province_check_pooled_resource	pooled_resource_province_corruption_slaanesh	false	1.0000
wh3_main_province_initiative_ksl_the_power_of_the_church	wh3_province_initiatives_ksl	province_check_pooled_resource	pooled_resource_province_corruption_tzeentch	false	1.0000
wh3_main_province_initiative_ksl_the_power_of_the_church	wh3_province_initiatives_ksl	province_check_pooled_resource	pooled_resource_province_corruption_vampire	false	1.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_crafting	wh3_province_initiatives_lzd	always_true		false	100.0000
wh3_main_province_initiative_lzd_lzd_alignment_of_monuments	wh3_province_initiatives_lzd	always_true		false	0.0000
