key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constant	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
wh3_dlc20_chs_mnt_chaos_steed_mtze_chariots	horse	1.5	7.8	6.0	7.0	10.8	35.0	30.0	25.0	1.5	ellipse	0.4	1100.0	2.4	360.0	80.0	8	true	true	2.0	0.0	0.0	large	3.0	rotation	wh_chariot_wood	3.0	artillery_effects	0	0	0.0	false	1.0	0.8	4			0.5	1.6	154	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_chaos_steed_mtze_cultist	horse	2.0	7.8	7.0	7.0	10.8	35.0	30.0	25.0	1.3	ellipse	0.5	950.0	1.8	360.0	90.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	164	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_chaos_steed_mtze_knights	horse	2.0	7.0	6.0	6.0	10.8	40.0	35.0	35.0	1.7	capsule	0.3	1000.0	2.5	360.0	90.0	8	true	true	1.0	0.0	0.0	medium	1.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	-0.1	false	1.0	0.85	2			0.5	1.6	154	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_chaos_steed_mtze_lords	horse	2.0	7.8	7.0	7.0	10.8	35.0	30.0	25.0	1.7	capsule	0.3	1500.0	2.5	360.0	90.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	-0.1	false	1.0	0.85	2			0.5	1.6	154	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_norscan_warhorse_horsemasters	horse	2.0	9.0	6.0	7.0	11.0	35.0	30.0	25.0	1.5	ellipse	0.4	750.0	2.5	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_norscan_warhorse_horsemen	horse	2.0	9.0	6.0	7.0	11.0	35.0	30.0	25.0	1.5	ellipse	0.4	500.0	2.5	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_norscan_warhorse_horsemen_mnur	horse	2.0	8.5	6.0	7.0	10.5	35.0	30.0	25.0	1.5	ellipse	0.4	500.0	2.5	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_norscan_warhorse_horsemen_msla	horse	2.0	9.5	6.0	7.0	11.5	35.0	30.0	25.0	1.5	ellipse	0.4	500.0	2.5	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_norscan_warhorse_lords	horse	2.0	9.0	6.0	7.0	11.0	35.0	30.0	25.0	1.7	capsule	0.3	1000.0	2.5	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	-0.1	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_chs_mnt_warshrine	giant	2.3	3.8	2.0	4.0	5.0	30.0	30.0	30.0	4.0	capsule	0.45	4000.0	5.5	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation	wh3_dlc20_chs_warshrine	6.0	giant_effects	80	60	0.0	false	1.15	0.75	5			0.3	1.4499999	161	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0	very_large	false
wh3_dlc20_chs_mnt_warshrine_mkho	giant	2.3	3.8	2.0	4.0	5.0	30.0	30.0	30.0	4.0	capsule	0.45	4000.0	5.5	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation	wh3_dlc20_kho_warshrine	6.0	giant_effects	80	60	0.0	false	1.15	0.75	5			0.3	1.4499999	162	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0	very_large	false
wh3_dlc20_chs_mnt_warshrine_mnur	giant	2.3	3.3	2.0	4.0	4.5	30.0	30.0	30.0	4.0	capsule	0.45	4000.0	5.5	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation	wh3_dlc20_nur_warshrine	6.0	giant_effects	80	60	0.0	false	1.15	0.75	5			0.3	1.4499999	163	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0	very_large	false
wh3_dlc20_chs_mnt_warshrine_msla	giant	2.3	4.3	2.0	4.0	5.5	30.0	30.0	30.0	4.0	capsule	0.45	4000.0	5.5	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation	wh3_dlc20_sla_warshrine	6.0	giant_effects	80	60	0.0	false	1.15	0.75	5			0.3	1.4499999	165	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0	very_large	false
wh3_dlc20_chs_mnt_warshrine_mtze	giant	2.3	3.8	2.0	4.0	5.0	30.0	30.0	30.0	4.0	capsule	0.45	4000.0	5.5	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation	wh3_dlc20_tze_warshrine	6.0	giant_effects	80	60	0.0	false	1.15	0.75	5			0.3	1.4499999	164	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0	very_large	false
wh3_dlc20_chs_monster_giant_blood	giant	2.6	3.9	3.0	4.0	5.0	35.0	30.0	30.0	2.4	circle	1.0	6500.0	9.0	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	wh_giant	6.0	giant_effects	40	40	0.0	false	0.8	0.75	5			0.3	1.4499999	167	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_cultist_rider_khorne_blood_dismembers	man	1.5	4.4	3.0	4.0	5.2	35.0	30.0	30.0	0.7	circle	1.0	1000.0	1.1	60.0	180.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	60	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_cultist_rider_nurgle_blood_dismembers	man	1.5	3.4	4.0	5.0	4.9	35.0	30.0	30.0	0.65	circle	1.0	600.0	1.1	60.0	180.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	60	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_cultist_rider_slaanesh_blood_dismembers	man	1.5	4.4	4.0	5.0	5.2	35.0	30.0	30.0	0.65	circle	1.0	600.0	1.1	60.0	180.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_female	2.0	infantry_light_effects	70	60	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	2.2	1.0	1.0	1.0		false
wh3_dlc20_cultist_rider_tzeentch_blood_dismembers	man	1.5	3.4	2.0	4.0	4.1	35.0	30.0	30.0	0.65	circle	1.0	600.0	1.1	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	70	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	164	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_infantry_standard_mnur_very_large_blood_dismembers	man	1.5	2.3	2.0	4.0	3.3	30.0	25.0	25.0	0.7	circle	1.0	160.0	1.9	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0	large	false
wh3_dlc20_infantry_standard_msla_very_large_blood_dismembers	man	1.5	3.3	2.0	4.0	4.3	30.0	25.0	25.0	0.7	circle	1.0	160.0	1.9	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0	large	false
wh3_dlc20_kho_cha_valkia	man	2.0	4.0	3.0	4.0	6.0	40.0	35.0	35.0	0.8	circle	1.0	1100.0	2.3	60.0	120.0	8	true	true	0.0	9.5	15.0	small	1.0	ignore	wh_human_male	6.0	infantry_light_effects	75	75	0.0	false	1.0	0.8999999	1			0.5	1.6	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0	large	false
wh3_dlc20_lord_hero_chaos_steed_rider_legacy_blood_dismembers	man	1.5	3.3	2.0	4.0	4.0	35.0	30.0	30.0	0.75	circle	1.0	600.0	1.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	40	0.0	false	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_marauder_horsemen_rider_blood	man	1.5	3.3	2.0	4.0	4.0	30.0	25.0	25.0	0.6	circle	1.0	100.0	1.0	360.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_nur_cha_festus	man	1.5	3.3	2.0	4.0	4.0	35.0	30.0	30.0	1.0	circle	1.0	1400.0	2.6	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	75	75	0.0	false	1.0	0.8999999	1			0.5	1.6	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0	large	false
wh3_dlc20_nur_monster_giant_blood	giant	2.6	3.4	3.0	4.0	5.0	35.0	30.0	30.0	2.4	circle	1.0	6500.0	9.0	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	wh3_dlc20_nur_giant	6.0	giant_effects	40	40	0.0	false	0.8	0.75	5			0.3	1.4499999	168	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_skullcrusher_rider_blood_dismembers	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	25.0	0.6	circle	1.0	100.0	1.8	360.0	90.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	-0.5	false	1.0	0.8999999	2			0.5	1.6	2	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_dlc20_sla_cha_azazel	man	2.1	6.2	3.0	4.0	8.4	40.0	35.0	35.0	1.0	circle	1.0	2000.0	3.7	60.0	180.0	8	true	true	0.0	10.0	13.0	small	3.0	ignore	wh_human_male	3.0	infantry_light_effects	70	70	0.0	false	1.0	0.75	1			0.5	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0	large	false
wh3_dlc20_tze_cha_vilitch	man	1.5	3.5	2.0	4.0	5.6	35.0	30.0	30.0	0.75	circle	1.0	1200.0	2.5	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	75	75	0.0	true	1.0	0.8999999	1			0.5	1.6	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0	large	false
wh3_main_arkhan_tmb_cavalry_rider_standard_ethereal	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	25.0	0.6	circle	1.0	100.0	1.8	360.0	90.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.6	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_arkhan_tmb_flying_fell_bat_blood	giant	3.4	7.8	10.0	10.0	10.0	35.0	35.0	35.0	0.6	circle	1.0	150.0	1.6	120.0	180.0	8	true	true	1.0	12.3	13.4	small	1.0	ignore	wh_fell_bat	0.0	infantry_light_effects	0	0	0.0	false	2.0	0.8999999	2			0.0	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_arkhan_tmb_inf_ghoul_blood_dismembers	man	1.6	4.0	4.0	5.0	4.8	35.0	30.0	30.0	0.6	circle	1.0	90.0	1.5	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_crypt_ghoul	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	0.5	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_arkhan_tmb_wolf_hound_blood	horse	2.3	11.6	6.0	7.0	14.6	35.0	30.0	30.0	0.8999999	ellipse	0.4	150.0	1.2	60.0	120.0	8	true	true	0.75	0.0	0.0	small	3.0	rotation_x	wh_dire_wolve_warhound	6.0	cavalry_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cavalry_tze_disc_knight_blood	man	2.0	10.5	8.0	10.0	13.0	30.0	30.0	30.0	1.2	circle	1.0	800.0	2.6	360.0	90.0	8	true	true	1.0	10.5	13.0	medium	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_art_fire_rain_rocket_battery	artillery	1.9	3.0	3.0	4.0	4.0	35.0	30.0	30.0	2.5	capsule	0.5	1500.0	2.5	60.0	60.0	475	true	true	2.0	0.0	0.0	very_large	1.0	rotation	wh3_cth_artillery_fire_rain_rocket_battery	0.0	artillery_effects	0	0	0.0	false	1.0	0.75	5		emp_great_cannon	0.8999999	1.1	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	true	1.0	1.0	1.0	1.0		false
wh3_main_cth_art_grand_cannon	artillery	1.9	3.0	3.0	4.0	4.0	35.0	30.0	30.0	2.5	capsule	0.5	1500.0	2.5	60.0	60.0	525	true	true	2.0	0.0	0.0	very_large	1.0	rotation	wh_chariot_metal	0.0	artillery_effects	0	0	0.0	false	1.0	0.75	5		emp_great_cannon	0.8999999	1.1	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	true	1.0	1.0	1.0	1.0		false
wh3_main_cth_art_grand_cannon_articulation	chariot	1.9	3.0	3.0	4.0	4.0	35.0	30.0	30.0	2.5	capsule	0.5	1500.0	2.5	60.0	60.0	1	true	true	2.0	0.0	0.0	very_large	1.0	rotation	wh_chariot_metal	0.0	artillery_effects	0	0	0.0	false	1.0	0.75	20		emp_great_cannon	0.8999999	1.1	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	true	1.0	1.0	1.0	1.0		false
wh3_main_cth_artillery_crew	man	1.9	3.0	3.0	4.0	4.0	35.0	30.0	30.0	0.65	circle	1.0	100.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_human_female	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			1.1	1.0	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_flying_sky_junk	giant	2.0	3.0	5.0	8.0	3.2	30.0	25.0	25.0	3.1	circle	1.0	2000.0	20.0	60.0	30.0	8	true	true	0.0	3.0	3.2	very_large	1.0	ignore_and_disable_banking	wh3_cth_war_machine_kong_ming_sky_junk	0.0	ethereal_effects	0	0	0.0	false	0.8999999	0.8	4			0.0	1.4499999	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	hovering_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_flying_sky_lantern	giant	2.0	3.0	5.0	8.0	3.2	30.0	25.0	25.0	3.1	circle	1.0	2000.0	20.0	360.0	30.0	8	true	true	0.0	3.5	3.7	very_large	1.0	ignore_and_disable_banking	wh3_cth_war_machine_skylantern	0.0	ethereal_effects	0	0	0.0	false	0.8999999	0.8	4			0.0	1.4499999	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	hovering_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_hum_alchemist_blood	man	1.5	3.4	2.0	4.0	4.5	35.0	30.0	30.0	0.7	circle	1.0	600.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_alchemist_LH	2.0	infantry_light_effects	50	50	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_hum_iron_dragon_blood	man	1.5	4.6	3.0	4.0	5.6	35.0	30.0	30.0	0.7	circle	1.0	1000.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_zhao_ming_LORD	2.0	infantry_light_effects	70	70	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	126	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_hum_shugengan_yang_blood	man	1.5	3.8	3.0	4.0	5.2	35.0	30.0	30.0	0.7	circle	1.0	800.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_shugengan_lord_LH	2.0	infantry_light_effects	70	70	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	131	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_hum_shugengan_yin_blood	man	1.5	3.8	3.0	4.0	5.2	35.0	30.0	30.0	0.7	circle	1.0	800.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_shugengan_lord_LH	2.0	infantry_light_effects	70	70	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	130	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_hum_storm_dragon_blood	man	1.5	4.6	3.0	4.0	5.6	35.0	30.0	30.0	0.7	circle	1.0	1000.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_miao_ying_LORD	2.0	infantry_light_effects	70	70	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_infantry_blood_dismembers	man	1.5	3.0	3.0	4.0	3.8	30.0	25.0	25.0	0.6	circle	1.0	100.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	10	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_infantry_heavy_blood_dismembers	man	1.5	2.8	3.0	4.0	3.5	30.0	25.0	25.0	0.6	circle	1.0	125.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	10	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_infantry_iron_hail_gunners_blood_dismembers	man	1.5	3.3	3.5	5.0	4.0	30.0	25.0	25.0	0.6	circle	1.0	90.0	1.8	60.0	180.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_human_female	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	10	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_infantry_light_blood_dismembers	man	1.5	3.3	3.5	5.0	4.0	30.0	25.0	25.0	0.6	circle	1.0	90.0	1.8	60.0	180.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh3_cth_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	10	small_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_mon_iron_dragon_blood	giant	3.0	6.5	7.0	7.0	9.5	25.0	20.0	20.0	6.2	capsule	0.35	3500.0	5.2	120.0	100.0	8	true	true	1.5	8.0	15.0	very_large	1.0	rotation_x	wh3_cth_dragon_zhao_ming_LORD	8.0	war_beast_effects	85	85	0.0	false	0.8	0.75	5	wh_main_generic_character_aura		0.5	1.4499999	125	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	cathay_dragon_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_mon_storm_dragon_blood	giant	3.0	6.5	7.0	7.0	9.5	25.0	20.0	20.0	6.2	capsule	0.35	3500.0	5.2	120.0	100.0	8	true	true	1.5	8.0	15.0	very_large	1.0	rotation_x	wh3_cth_dragon_miao_ying_LORD	8.0	war_beast_effects	85	85	0.0	false	0.8	0.75	5	wh_main_generic_character_aura		0.5	1.4499999	25	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	cathay_dragon_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_rider_shugengan_yang_blood	man	1.5	3.8	3.0	4.0	5.2	35.0	30.0	30.0	0.7	circle	1.0	200.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh3_cth_shugengan_lord_LH	2.0	infantry_light_effects	70	70	0.0	false	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.6	131	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_rider_shugengan_yin_blood	man	1.5	3.8	3.0	4.0	5.2	35.0	30.0	30.0	0.7	circle	1.0	200.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh3_cth_shugengan_lord_LH	2.0	infantry_light_effects	70	70	0.0	false	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.6	130	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_sky_junk_gunner_rider	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	30.0	0.6	circle	1.0	100.0	1.8	120.0	120.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh3_cth_human_female	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_sky_lantern_gunner_rider	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	30.0	0.6	circle	1.0	100.0	1.8	120.0	120.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh3_cth_human_female	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_terracotta_sentinel	giant	2.8	4.8	2.0	3.0	5.4	35.0	30.0	30.0	2.4	circle	1.0	6500.0	9.3	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	wh2_tmb_hierotitan	6.0	cth_sentinel_effects	50	50	0.0	false	1.0	0.75	5			0.3	1.4499999	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	30	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh3_main_cth_veh_oxen_draught_artillery	horse	1.9	3.0	3.0	4.0	4.0	35.0	30.0	30.0	2.0	capsule	0.5	1600.0	2.0	60.0	60.0	1	true	true	2.0	0.0	0.0	very_large	1.0	rotation_x	wh_chariot_metal	0.0	war_beast_effects	0	0	0.0	false	1.0	0.8	20			0.8999999	1.1	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
