army_name	unit_name	script_name	number_of_unit
wh3_sla_survival_01_1	wh3_main_survival_sla_inf_daemonette_0	wave_01_1	8
wh3_sla_survival_01_1	wh3_main_survival_sla_veh_seeker_chariot_0	wave_01_1	2
wh3_sla_survival_01_2_easy	wh3_main_survival_sla_cav_hellstriders_0_easy	wave_01_2	3
wh3_sla_survival_01_2_easy	wh3_main_survival_sla_inf_daemonette_0_easy	wave_01_2	10
wh3_sla_survival_01_2_hard	wh3_main_survival_sla_inf_daemonette_0_hard	wave_01_2	6
wh3_sla_survival_01_2_hard	wh3_main_survival_sla_inf_daemonette_1_hard	wave_01_2	2
wh3_sla_survival_01_2_hard	wh3_main_survival_sla_mon_fiends_of_slaanesh_0_hard	wave_01_2	2
wh3_sla_survival_01_2_hard	wh3_main_survival_sla_veh_seeker_chariot_0_hard	wave_01_2	3
wh3_sla_survival_01_2	wh3_main_survival_sla_cav_seekers_of_slaanesh_0	wave_01_2	3
wh3_sla_survival_01_2	wh3_main_survival_sla_inf_daemonette_0	wave_01_2	8
wh3_sla_survival_01_2	wh3_main_survival_sla_veh_seeker_chariot_0	wave_01_2	2
wh3_sla_survival_02_1_easy	wh3_main_survival_sla_cav_hellstriders_0_easy	wave_02_1	1
wh3_sla_survival_02_1_easy	wh3_main_survival_sla_cav_hellstriders_1_easy	wave_02_1	2
wh3_sla_survival_02_1_easy	wh3_main_survival_sla_inf_daemonette_0_easy	wave_02_1	9
wh3_sla_survival_02_1_easy	wh3_main_survival_sla_veh_seeker_chariot_0_easy	wave_02_1	1
wh3_sla_survival_02_1_hard	wh3_main_survival_sla_cav_heartseekers_of_slaanesh_0_hard	wave_02_1	1
wh3_sla_survival_02_1_hard	wh3_main_survival_sla_inf_daemonette_0_hard	wave_02_1	3
wh3_sla_survival_02_1_hard	wh3_main_survival_sla_inf_daemonette_1_hard	wave_02_1	4
wh3_sla_survival_02_1_hard	wh3_main_survival_sla_mon_fiends_of_slaanesh_0_hard	wave_02_1	2
wh3_sla_survival_02_1_hard	wh3_main_survival_sla_veh_seeker_chariot_0_hard	wave_02_1	3
wh3_sla_survival_02_1	wh3_main_survival_sla_cav_seekers_of_slaanesh_0	wave_02_1	2
wh3_sla_survival_02_1	wh3_main_survival_sla_inf_daemonette_0	wave_02_1	8
wh3_sla_survival_02_1	wh3_main_survival_sla_mon_fiends_of_slaanesh_0	wave_02_1	1
wh3_sla_survival_02_1	wh3_main_survival_sla_veh_seeker_chariot_0	wave_02_1	2
wh3_sla_survival_02_2_easy	wh3_main_survival_sla_cav_hellstriders_0_easy	wave_02_2	1
wh3_sla_survival_02_2_easy	wh3_main_survival_sla_cav_hellstriders_1_easy	wave_02_2	2
wh3_sla_survival_02_2_easy	wh3_main_survival_sla_inf_daemonette_0_easy	wave_02_2	9
wh3_sla_survival_02_2_easy	wh3_main_survival_sla_veh_seeker_chariot_0_easy	wave_02_2	1
wh3_sla_survival_02_2_hard	wh3_main_survival_sla_cav_heartseekers_of_slaanesh_0_hard	wave_02_2	1
wh3_sla_survival_02_2_hard	wh3_main_survival_sla_inf_daemonette_0_hard	wave_02_1	3
wh3_sla_survival_02_2_hard	wh3_main_survival_sla_inf_daemonette_1_hard	wave_02_1	4
wh3_sla_survival_02_2_hard	wh3_main_survival_sla_mon_fiends_of_slaanesh_0_hard	wave_02_2	1
wh3_sla_survival_02_2_hard	wh3_main_survival_sla_mon_keeper_of_secrets_0_hard	wave_02_2	1
wh3_sla_survival_02_2_hard	wh3_main_survival_sla_veh_seeker_chariot_0_hard	wave_02_2	3
wh3_sla_survival_02_2	wh3_main_survival_sla_cav_seekers_of_slaanesh_0	wave_02_2	2
wh3_sla_survival_02_2	wh3_main_survival_sla_inf_daemonette_0	wave_02_2	8
wh3_sla_survival_02_2	wh3_main_survival_sla_mon_fiends_of_slaanesh_0	wave_02_2	1
wh3_sla_survival_02_2	wh3_main_survival_sla_veh_seeker_chariot_0	wave_02_2	2
wh3_sla_survival_03_1_easy	wh3_main_survival_sla_cav_hellstriders_1_easy	wave_03_1	1
wh3_sla_survival_03_1_easy	wh3_main_survival_sla_inf_daemonette_0_easy	wave_03_1	4
wh3_sla_survival_03_1_easy	wh3_main_survival_sla_mon_fiends_of_slaanesh_0_easy	wave_03_1	2
wh3_sla_survival_03_1_easy	wh3_main_survival_sla_veh_hellflayer_0_easy	wave_03_1	2
wh3_sla_survival_03_1_easy	wh3_main_survival_sla_veh_seeker_chariot_0_easy	wave_03_1	1
wh3_sla_survival_03_1_hard	wh3_main_survival_sla_cav_heartseekers_of_slaanesh_0_hard	wave_03_1	2
wh3_sla_survival_03_1_hard	wh3_main_survival_sla_inf_daemonette_1_hard	wave_03_1	4
wh3_sla_survival_03_1_hard	wh3_main_survival_sla_mon_fiends_of_slaanesh_0_hard	wave_03_1	2
wh3_sla_survival_03_1_hard	wh3_main_survival_sla_veh_exalted_seeker_chariot_0_hard	wave_03_1	1
wh3_sla_survival_03_1_hard	wh3_main_survival_sla_veh_hellflayer_0_hard	wave_03_1	1
wh3_sla_survival_03_1	wh3_main_survival_sla_cav_heartseekers_of_slaanesh_0	wave_03_1	1
wh3_sla_survival_03_1	wh3_main_survival_sla_cav_seekers_of_slaanesh_0	wave_03_1	3
wh3_sla_survival_03_1	wh3_main_survival_sla_inf_daemonette_0	wave_03_1	1
wh3_sla_survival_03_1	wh3_main_survival_sla_inf_daemonette_1	wave_03_1	3
wh3_sla_survival_03_1	wh3_main_survival_sla_veh_hellflayer_0	wave_03_1	1
wh3_sla_survival_03_1	wh3_main_survival_sla_veh_seeker_chariot_0	wave_03_1	1
wh3_sla_survival_03_2_easy	wh3_main_survival_sla_cav_hellstriders_1_easy	wave_03_2	1
wh3_sla_survival_03_2_easy	wh3_main_survival_sla_inf_daemonette_0_easy	wave_03_2	4
wh3_sla_survival_03_2_easy	wh3_main_survival_sla_mon_fiends_of_slaanesh_0_easy	wave_03_2	2
wh3_sla_survival_03_2_easy	wh3_main_survival_sla_veh_hellflayer_0_easy	wave_03_2	2
wh3_sla_survival_03_2_easy	wh3_main_survival_sla_veh_seeker_chariot_0_easy	wave_03_2	1
wh3_sla_survival_03_2_hard	wh3_main_survival_sla_cav_heartseekers_of_slaanesh_0_hard	wave_03_2	2
wh3_sla_survival_03_2_hard	wh3_main_survival_sla_inf_daemonette_1_hard	wave_03_2	4
wh3_sla_survival_03_2_hard	wh3_main_survival_sla_mon_fiends_of_slaanesh_0_hard	wave_03_2	2
wh3_sla_survival_03_2_hard	wh3_main_survival_sla_veh_exalted_seeker_chariot_0_hard	wave_03_2	1
wh3_sla_survival_03_2_hard	wh3_main_survival_sla_veh_hellflayer_0_hard	wave_03_2	1
wh3_sla_survival_03_2	wh3_main_survival_sla_cav_heartseekers_of_slaanesh_0	wave_03_2	1
wh3_sla_survival_03_2	wh3_main_survival_sla_cav_seekers_of_slaanesh_0	wave_03_2	3
wh3_sla_survival_03_2	wh3_main_survival_sla_inf_daemonette_0	wave_03_2	1
wh3_sla_survival_03_2	wh3_main_survival_sla_inf_daemonette_1	wave_03_2	3
wh3_sla_survival_03_2	wh3_main_survival_sla_veh_hellflayer_0	wave_03_2	1
wh3_sla_survival_03_2	wh3_main_survival_sla_veh_seeker_chariot_0	wave_03_2	1
wh3_sla_survival_boss_2_easy	wh3_main_survival_sla_inf_daemonette_0_easy	ai_boss_backup	6
wh3_sla_survival_boss_2_hard	wh3_main_survival_sla_inf_daemonette_1_hard	ai_boss_backup	6
wh3_sla_survival_boss_2	wh3_main_survival_sla_inf_daemonette_0	ai_boss_backup	6
wh3_sla_survival_defenders_easy	wh3_main_sla_cav_hellstriders_0	ai_def_01	2
wh3_sla_survival_defenders_easy	wh3_main_sla_cav_hellstriders_0	ai_def_02	2
wh3_sla_survival_defenders_easy	wh3_main_sla_cav_seekers_of_slaanesh_0	ai_def_03	2
wh3_sla_survival_defenders_easy	wh3_main_sla_inf_daemonette_0	ai_def_01	4
wh3_sla_survival_defenders_easy	wh3_main_sla_inf_daemonette_0	ai_def_02	4
wh3_sla_survival_defenders_easy	wh3_main_sla_inf_daemonette_0	ai_def_03	4
wh3_sla_survival_defenders_easy	wh3_main_sla_mon_keeper_of_secrets_0	ai_def_03	1
wh3_sla_survival_defenders_hard	wh3_main_sla_cav_hellstriders_1	ai_def_01	2
wh3_sla_survival_defenders_hard	wh3_main_sla_cav_hellstriders_1	ai_def_02	2
wh3_sla_survival_defenders_hard	wh3_main_sla_cav_seekers_of_slaanesh_0	ai_def_03	2
wh3_sla_survival_defenders_hard	wh3_main_sla_inf_daemonette_1	ai_def_01	4
wh3_sla_survival_defenders_hard	wh3_main_sla_inf_daemonette_1	ai_def_02	4
wh3_sla_survival_defenders_hard	wh3_main_sla_inf_daemonette_1	ai_def_03	4
wh3_sla_survival_defenders_hard	wh3_main_sla_mon_keeper_of_secrets_0	ai_def_03	1
wh3_sla_survival_defenders	wh3_main_sla_cav_hellstriders_0	ai_def_01	2
wh3_sla_survival_defenders	wh3_main_sla_cav_hellstriders_0	ai_def_02	2
wh3_sla_survival_defenders	wh3_main_sla_cav_seekers_of_slaanesh_0	ai_def_03	2
wh3_sla_survival_defenders	wh3_main_sla_inf_daemonette_0	ai_def_01	4
wh3_sla_survival_defenders	wh3_main_sla_inf_daemonette_0	ai_def_02	4
wh3_sla_survival_defenders	wh3_main_sla_inf_daemonette_1	ai_def_03	4
wh3_sla_survival_defenders	wh3_main_sla_mon_keeper_of_secrets_0	ai_def_03	1
wh3_sla_survival_flow_01_easy	wh3_main_survival_sla_inf_marauders_0_easy	flow_01	6
wh3_sla_survival_flow_01_easy	wh3_main_survival_sla_inf_marauders_1_easy	flow_01	2
wh3_sla_survival_flow_01_hard	wh3_main_survival_sla_inf_marauders_0_hard	flow_01	2
wh3_sla_survival_flow_01_hard	wh3_main_survival_sla_inf_marauders_1_hard	flow_01	6
wh3_sla_survival_flow_01	wh3_main_survival_sla_inf_marauders_0	flow_01	4
wh3_sla_survival_flow_01	wh3_main_survival_sla_inf_marauders_1	flow_01	4
wh3_sla_survival_flow_02_easy	wh3_main_survival_sla_inf_chaos_furies_0_easy	flow_02	2
wh3_sla_survival_flow_02_easy	wh3_main_survival_sla_inf_marauders_0_easy	flow_02	8
wh3_sla_survival_flow_02_easy	wh3_main_survival_sla_inf_marauders_1_easy	flow_02	2
wh3_sla_survival_flow_02_hard	wh3_main_survival_sla_inf_chaos_furies_0_hard	flow_02	4
wh3_sla_survival_flow_02_hard	wh3_main_survival_sla_inf_marauders_0_hard	flow_02	2
wh3_sla_survival_flow_02_hard	wh3_main_survival_sla_inf_marauders_1_hard	flow_02	6
wh3_sla_survival_flow_02	wh3_main_survival_sla_inf_chaos_furies_0	flow_02	4
wh3_sla_survival_flow_02	wh3_main_survival_sla_inf_marauders_0	flow_02	4
wh3_sla_survival_flow_02	wh3_main_survival_sla_inf_marauders_1	flow_02	4
wh3_sla_survival_flow_03_easy	wh3_main_survival_sla_inf_chaos_furies_0_easy	flow_03	2
wh3_sla_survival_flow_03_easy	wh3_main_survival_sla_inf_marauders_0_easy	flow_03	8
wh3_sla_survival_flow_03_easy	wh3_main_survival_sla_inf_marauders_1_easy	flow_03	2
wh3_sla_survival_flow_03_easy	wh3_main_survival_sla_mon_spawn_of_slaanesh_0_easy	flow_03	4
wh3_sla_survival_flow_03_hard	wh3_main_survival_sla_inf_chaos_furies_0_hard	flow_03	6
wh3_sla_survival_flow_03_hard	wh3_main_survival_sla_inf_marauders_0_hard	flow_03	2
wh3_sla_survival_flow_03_hard	wh3_main_survival_sla_inf_marauders_1_hard	flow_03	2
wh3_sla_survival_flow_03_hard	wh3_main_survival_sla_mon_spawn_of_slaanesh_0_hard	flow_03	6
wh3_sla_survival_flow_03	wh3_main_survival_sla_inf_chaos_furies_0	flow_03	4
wh3_sla_survival_flow_03	wh3_main_survival_sla_inf_marauders_0	flow_03	4
wh3_sla_survival_flow_03	wh3_main_survival_sla_inf_marauders_1	flow_03	4
wh3_sla_survival_flow_03	wh3_main_survival_sla_mon_spawn_of_slaanesh_0	flow_03	4
wh3_test_qb_mp_script_testbed_karl_franz_enemy	wh_main_grn_cav_forest_goblin_spider_riders_0_tier_3	enemy_spiders	2
wh3_test_qb_mp_script_testbed_karl_franz_enemy	wh_main_grn_inf_goblin_spearmen_0_tier_1	enemy_gobbos	4
wh3_test_qb_mp_script_testbed_karl_franz_enemy	wh_main_grn_inf_orc_boyz_tier_1	enemy_boyz	4
wh3_test_qb_mp_script_testbed_karl_franz_player	wh_main_emp_inf_spearmen_0_tier_1	player	1
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_cav_doom_knights_0	player_reinforce	2
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_inf_forsaken_0	player_reinforce	4
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_inf_pink_horrors_0	player_reinforce	2
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_inf_pink_horrors_1	player_reinforce	4
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_mon_exalted_flamers_0	player_reinforce	2
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_mon_lord_of_change_0	player_reinforce	3
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_mon_soul_grinder_0	player_reinforce	1
wh3_tze_kairos_survival_player_reinforcements	wh3_main_tze_veh_burning_chariot_0	player_reinforce	2
wh3_tze_survival_01_1_easy	wh3_main_survival_tze_inf_pink_horrors_0_easy	wave_01_1	10
wh3_tze_survival_01_1_easy	wh3_main_survival_tze_mon_flamers_0_easy	wave_01_1	2
wh3_tze_survival_01_1_easy	wh3_main_survival_tze_mon_screamers_0_easy	wave_01_1	1
wh3_tze_survival_01_1_hard	wh3_main_survival_tze_inf_pink_horrors_0_hard	wave_01_1	3
wh3_tze_survival_01_1_hard	wh3_main_survival_tze_inf_pink_horrors_1_hard	wave_01_1	3
wh3_tze_survival_01_1_hard	wh3_main_survival_tze_mon_exalted_flamers_0_hard	wave_01_1	1
wh3_tze_survival_01_1_hard	wh3_main_survival_tze_mon_flamers_0_hard	wave_01_1	4
wh3_tze_survival_01_1_hard	wh3_main_survival_tze_mon_screamers_0_hard	wave_01_1	2
wh3_tze_survival_01_1	wh3_main_survival_tze_inf_pink_horrors_0	wave_01_1	8
wh3_tze_survival_01_1	wh3_main_survival_tze_mon_exalted_flamers_0	wave_01_1	1
wh3_tze_survival_01_1	wh3_main_survival_tze_mon_flamers_0	wave_01_1	2
wh3_tze_survival_01_1	wh3_main_survival_tze_mon_screamers_0	wave_01_1	2
wh3_tze_survival_01_2_easy	wh3_main_survival_tze_inf_pink_horrors_0_easy	wave_01_2	10
wh3_tze_survival_01_2_easy	wh3_main_survival_tze_mon_flamers_0_easy	wave_01_2	2
wh3_tze_survival_01_2_easy	wh3_main_survival_tze_mon_screamers_0_easy	wave_01_2	1
wh3_tze_survival_01_2_hard	wh3_main_survival_tze_inf_pink_horrors_0_hard	wave_01_2	3
wh3_tze_survival_01_2_hard	wh3_main_survival_tze_inf_pink_horrors_1_hard	wave_01_2	3
wh3_tze_survival_01_2_hard	wh3_main_survival_tze_mon_exalted_flamers_0_hard	wave_01_2	1
wh3_tze_survival_01_2_hard	wh3_main_survival_tze_mon_flamers_0_hard	wave_01_2	4
wh3_tze_survival_01_2_hard	wh3_main_survival_tze_mon_screamers_0_hard	wave_01_2	2
wh3_tze_survival_01_2	wh3_main_survival_tze_inf_pink_horrors_0	wave_01_2	8
wh3_tze_survival_01_2	wh3_main_survival_tze_mon_exalted_flamers_0	wave_01_2	1
wh3_tze_survival_01_2	wh3_main_survival_tze_mon_flamers_0	wave_01_2	2
wh3_tze_survival_01_2	wh3_main_survival_tze_mon_screamers_0	wave_01_2	2
wh3_tze_survival_02_1_easy	wh3_main_survival_tze_cav_chaos_knights_0_easy	wave_02_1	1
wh3_tze_survival_02_1_easy	wh3_main_survival_tze_inf_pink_horrors_0_easy	wave_02_1	9
wh3_tze_survival_02_1_easy	wh3_main_survival_tze_mon_exalted_flamers_0_easy	wave_02_1	1
wh3_tze_survival_02_1_easy	wh3_main_survival_tze_mon_flamers_0_easy	wave_02_1	1
wh3_tze_survival_02_1_easy	wh3_main_survival_tze_mon_screamers_0_easy	wave_02_1	1
wh3_tze_survival_02_1_hard	wh3_main_survival_tze_cav_chaos_knights_0_hard	wave_02_1	1
wh3_tze_survival_02_1_hard	wh3_main_survival_tze_cav_doom_knights_0_hard	wave_02_1	1
wh3_tze_survival_02_1_hard	wh3_main_survival_tze_inf_pink_horrors_1_hard	wave_02_1	6
wh3_tze_survival_02_1_hard	wh3_main_survival_tze_mon_exalted_flamers_0_hard	wave_02_1	1
wh3_tze_survival_02_1_hard	wh3_main_survival_tze_mon_flamers_0_hard	wave_02_1	2
wh3_tze_survival_02_1_hard	wh3_main_survival_tze_mon_lord_of_change_0_hard	wave_02_1	1
wh3_tze_survival_02_1_hard	wh3_main_survival_tze_mon_screamers_0_hard	wave_02_1	1
wh3_tze_survival_02_1	wh3_main_survival_tze_cav_chaos_knights_0	wave_02_1	1
wh3_tze_survival_02_1	wh3_main_survival_tze_inf_pink_horrors_0	wave_02_1	4
wh3_tze_survival_02_1	wh3_main_survival_tze_inf_pink_horrors_1	wave_02_1	4
wh3_tze_survival_02_1	wh3_main_survival_tze_mon_exalted_flamers_0	wave_02_1	2
wh3_tze_survival_02_1	wh3_main_survival_tze_mon_flamers_0	wave_02_1	1
wh3_tze_survival_02_1	wh3_main_survival_tze_mon_screamers_0	wave_02_1	1
wh3_tze_survival_02_2_easy	wh3_main_survival_tze_cav_chaos_knights_0_easy	wave_02_2	1
wh3_tze_survival_02_2_easy	wh3_main_survival_tze_inf_pink_horrors_0_easy	wave_02_2	9
wh3_tze_survival_02_2_easy	wh3_main_survival_tze_mon_exalted_flamers_0_easy	wave_02_2	1
wh3_tze_survival_02_2_easy	wh3_main_survival_tze_mon_flamers_0_easy	wave_02_2	1
wh3_tze_survival_02_2_easy	wh3_main_survival_tze_mon_screamers_0_easy	wave_02_2	1
wh3_tze_survival_02_2_hard	wh3_main_survival_tze_cav_chaos_knights_0_hard	wave_02_2	1
wh3_tze_survival_02_2_hard	wh3_main_survival_tze_cav_doom_knights_0_hard	wave_02_2	1
wh3_tze_survival_02_2_hard	wh3_main_survival_tze_inf_pink_horrors_1_hard	wave_02_2	6
wh3_tze_survival_02_2_hard	wh3_main_survival_tze_mon_exalted_flamers_0_hard	wave_02_2	1
wh3_tze_survival_02_2_hard	wh3_main_survival_tze_mon_flamers_0_hard	wave_02_2	2
wh3_tze_survival_02_2_hard	wh3_main_survival_tze_mon_screamers_0_hard	wave_02_2	2
wh3_tze_survival_02_2	wh3_main_survival_tze_cav_chaos_knights_0	wave_02_2	1
wh3_tze_survival_02_2	wh3_main_survival_tze_inf_pink_horrors_0	wave_02_2	4
wh3_tze_survival_02_2	wh3_main_survival_tze_inf_pink_horrors_1	wave_02_2	4
wh3_tze_survival_02_2	wh3_main_survival_tze_mon_exalted_flamers_0	wave_02_2	2
wh3_tze_survival_02_2	wh3_main_survival_tze_mon_flamers_0	wave_02_2	1
wh3_tze_survival_02_2	wh3_main_survival_tze_mon_screamers_0	wave_02_2	1
wh3_tze_survival_03_1_easy	wh3_main_survival_tze_cav_chaos_knights_0_easy	wave_03_1	2
wh3_tze_survival_03_1_easy	wh3_main_survival_tze_inf_pink_horrors_0_easy	wave_03_1	5
wh3_tze_survival_03_1_easy	wh3_main_survival_tze_mon_flamers_0_easy	wave_03_1	1
wh3_tze_survival_03_1_easy	wh3_main_survival_tze_mon_screamers_0_easy	wave_03_1	1
wh3_tze_survival_03_1_easy	wh3_main_survival_tze_veh_burning_chariot_0_easy	wave_03_1	1
wh3_tze_survival_03_1_hard	wh3_main_survival_tze_cav_chaos_knights_0_hard	wave_03_1	2
wh3_tze_survival_03_1_hard	wh3_main_survival_tze_cav_doom_knights_0_hard	wave_03_1	2
wh3_tze_survival_03_1_hard	wh3_main_survival_tze_inf_pink_horrors_1_hard	wave_03_1	3
wh3_tze_survival_03_1_hard	wh3_main_survival_tze_mon_exalted_flamers_0_hard	wave_03_1	1
wh3_tze_survival_03_1_hard	wh3_main_survival_tze_mon_screamers_0_hard	wave_03_1	1
wh3_tze_survival_03_1_hard	wh3_main_survival_tze_veh_burning_chariot_0_hard	wave_03_1	1
wh3_tze_survival_03_1	wh3_main_survival_tze_cav_chaos_knights_0	wave_03_1	2
wh3_tze_survival_03_1	wh3_main_survival_tze_inf_pink_horrors_0	wave_03_1	1
wh3_tze_survival_03_1	wh3_main_survival_tze_inf_pink_horrors_1	wave_03_1	3
wh3_tze_survival_03_1	wh3_main_survival_tze_mon_exalted_flamers_0	wave_03_1	1
wh3_tze_survival_03_1	wh3_main_survival_tze_mon_flamers_0	wave_03_1	1
wh3_tze_survival_03_1	wh3_main_survival_tze_mon_screamers_0	wave_03_1	1
wh3_tze_survival_03_1	wh3_main_survival_tze_veh_burning_chariot_0	wave_03_1	1
wh3_tze_survival_03_2_easy	wh3_main_survival_tze_cav_chaos_knights_0_easy	wave_03_2	2
wh3_tze_survival_03_2_easy	wh3_main_survival_tze_inf_pink_horrors_0_easy	wave_03_2	5
wh3_tze_survival_03_2_easy	wh3_main_survival_tze_mon_flamers_0_easy	wave_03_2	1
wh3_tze_survival_03_2_easy	wh3_main_survival_tze_mon_screamers_0_easy	wave_03_2	1
wh3_tze_survival_03_2_easy	wh3_main_survival_tze_veh_burning_chariot_0_easy	wave_03_2	1
wh3_tze_survival_03_2_hard	wh3_main_survival_tze_cav_chaos_knights_0_hard	wave_03_2	2
wh3_tze_survival_03_2_hard	wh3_main_survival_tze_cav_doom_knights_0_hard	wave_03_2	2
wh3_tze_survival_03_2_hard	wh3_main_survival_tze_inf_pink_horrors_1_hard	wave_03_2	3
wh3_tze_survival_03_2_hard	wh3_main_survival_tze_mon_exalted_flamers_0_hard	wave_03_2	1
wh3_tze_survival_03_2_hard	wh3_main_survival_tze_mon_screamers_0_hard	wave_03_2	1
wh3_tze_survival_03_2_hard	wh3_main_survival_tze_veh_burning_chariot_0_hard	wave_03_2	1
wh3_tze_survival_03_2	wh3_main_survival_tze_cav_chaos_knights_0	wave_03_2	2
wh3_tze_survival_03_2	wh3_main_survival_tze_inf_pink_horrors_0	wave_03_2	1
wh3_tze_survival_03_2	wh3_main_survival_tze_inf_pink_horrors_1	wave_03_2	3
wh3_tze_survival_03_2	wh3_main_survival_tze_mon_exalted_flamers_0	wave_03_2	1
wh3_tze_survival_03_2	wh3_main_survival_tze_mon_flamers_0	wave_03_2	1
wh3_tze_survival_03_2	wh3_main_survival_tze_mon_screamers_0	wave_03_2	1
wh3_tze_survival_03_2	wh3_main_survival_tze_veh_burning_chariot_0	wave_03_2	1
wh3_tze_survival_boss_2_easy	wh3_main_survival_tze_inf_pink_horrors_0_easy	ai_boss_backup	6
wh3_tze_survival_boss_2_hard	wh3_main_survival_tze_inf_pink_horrors_1_hard	ai_boss_backup	6
wh3_tze_survival_boss_2	wh3_main_survival_tze_inf_pink_horrors_0	ai_boss_backup	6
wh3_tze_survival_defenders_easy	wh3_main_tze_inf_blue_horrors_0	ai_def_01	2
wh3_tze_survival_defenders_easy	wh3_main_tze_inf_pink_horrors_0	ai_def_01	2
wh3_tze_survival_defenders_easy	wh3_main_tze_inf_pink_horrors_0	ai_def_02	4
wh3_tze_survival_defenders_easy	wh3_main_tze_inf_pink_horrors_0	ai_def_03	4
wh3_tze_survival_defenders_easy	wh3_main_tze_mon_lord_of_change_0	ai_def_03	1
wh3_tze_survival_defenders_easy	wh3_main_tze_mon_screamers_0	ai_def_01	2
wh3_tze_survival_defenders_easy	wh3_main_tze_mon_screamers_0	ai_def_02	2
wh3_tze_survival_defenders_easy	wh3_main_tze_mon_screamers_0	ai_def_03	2
wh3_tze_survival_defenders_hard	wh3_main_tze_inf_pink_horrors_1	ai_def_01	4
wh3_tze_survival_defenders_hard	wh3_main_tze_inf_pink_horrors_1	ai_def_02	4
wh3_tze_survival_defenders_hard	wh3_main_tze_inf_pink_horrors_1	ai_def_03	4
wh3_tze_survival_defenders_hard	wh3_main_tze_mon_lord_of_change_0	ai_def_03	1
wh3_tze_survival_defenders_hard	wh3_main_tze_mon_screamers_0	ai_def_01	2
wh3_tze_survival_defenders_hard	wh3_main_tze_mon_screamers_0	ai_def_02	2
wh3_tze_survival_defenders_hard	wh3_main_tze_mon_screamers_0	ai_def_03	2
wh3_tze_survival_defenders	wh3_main_tze_inf_blue_horrors_0	ai_def_01	2
wh3_tze_survival_defenders	wh3_main_tze_inf_pink_horrors_0	ai_def_01	2
wh3_tze_survival_defenders	wh3_main_tze_inf_pink_horrors_0	ai_def_02	4
wh3_tze_survival_defenders	wh3_main_tze_inf_pink_horrors_1	ai_def_03	4
wh3_tze_survival_defenders	wh3_main_tze_mon_lord_of_change_0	ai_def_03	1
wh3_tze_survival_defenders	wh3_main_tze_mon_screamers_0	ai_def_01	2
wh3_tze_survival_defenders	wh3_main_tze_mon_screamers_0	ai_def_02	2
wh3_tze_survival_defenders	wh3_main_tze_mon_screamers_0	ai_def_03	2
wh3_tze_survival_flow_01_easy	wh3_main_survival_tze_inf_blue_horrors_0_easy	flow_01	6
wh3_tze_survival_flow_01_easy	wh3_main_survival_tze_inf_forsaken_0_easy	flow_01	2
wh3_tze_survival_flow_01_hard	wh3_main_survival_tze_inf_blue_horrors_0_hard	flow_01	2
wh3_tze_survival_flow_01_hard	wh3_main_survival_tze_inf_forsaken_0_hard	flow_01	6
wh3_tze_survival_flow_01	wh3_main_survival_tze_inf_blue_horrors_0	flow_01	4
wh3_tze_survival_flow_01	wh3_main_survival_tze_inf_forsaken_0	flow_01	4
wh3_tze_survival_flow_02_easy	wh3_main_survival_tze_inf_blue_horrors_0_easy	flow_02	8
wh3_tze_survival_flow_02_easy	wh3_main_survival_tze_inf_chaos_furies_0_easy	flow_02	2
wh3_tze_survival_flow_02_easy	wh3_main_survival_tze_inf_forsaken_0_easy	flow_02	2
wh3_tze_survival_flow_02_hard	wh3_main_survival_tze_inf_blue_horrors_0_hard	flow_02	2
wh3_tze_survival_flow_02_hard	wh3_main_survival_tze_inf_chaos_furies_0_hard	flow_02	4
wh3_tze_survival_flow_02_hard	wh3_main_survival_tze_inf_forsaken_0_hard	flow_02	6
wh3_tze_survival_flow_02	wh3_main_survival_tze_inf_blue_horrors_0	flow_02	4
wh3_tze_survival_flow_02	wh3_main_survival_tze_inf_chaos_furies_0	flow_02	4
wh3_tze_survival_flow_02	wh3_main_survival_tze_inf_forsaken_0	flow_02	4
wh3_tze_survival_flow_03_easy	wh3_main_survival_tze_inf_blue_horrors_0_easy	flow_03	8
wh3_tze_survival_flow_03_easy	wh3_main_survival_tze_inf_chaos_furies_0_easy	flow_03	2
wh3_tze_survival_flow_03_easy	wh3_main_survival_tze_inf_forsaken_0_easy	flow_03	2
wh3_tze_survival_flow_03_easy	wh3_main_survival_tze_mon_spawn_of_tzeentch_0_easy	flow_03	4
wh3_tze_survival_flow_03_hard	wh3_main_survival_tze_inf_blue_horrors_0_hard	flow_03	2
wh3_tze_survival_flow_03_hard	wh3_main_survival_tze_inf_chaos_furies_0_hard	flow_03	6
wh3_tze_survival_flow_03_hard	wh3_main_survival_tze_inf_forsaken_0_hard	flow_03	2
wh3_tze_survival_flow_03_hard	wh3_main_survival_tze_mon_spawn_of_tzeentch_0_hard	flow_03	6
wh3_tze_survival_flow_03	wh3_main_survival_tze_inf_blue_horrors_0	flow_03	4
wh3_tze_survival_flow_03	wh3_main_survival_tze_inf_chaos_furies_0	flow_03	4
wh3_tze_survival_flow_03	wh3_main_survival_tze_inf_forsaken_0	flow_03	4
