id	priority	unit	unit_group
1943359548	300	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	wh2_dlc11_cst_settlement_major_3
1943871615	425	wh3_main_sla_inf_marauders_0	wh3_main_dae_settlement_major_1
1944037787	700	wh2_dlc11_cst_cav_deck_droppers_2	wh2_dlc11_cst_cav_deck_droppers_2
1944835648	500	wh3_main_pro_ksl_inf_kossars_1	wh3_main_pro_ksl_inf_kossars_1
1945248307	375	wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_skv_settlement_minor_2
1945747733	450	wh_dlc08_nor_inf_marauder_spearman_0	wh_main_nor_defence_minor_2
1945977208	550	wh3_main_ogr_cha_butcher_beasts_0	wh3_main_ogr_cha_butcher_beasts_0
1947215265	850	wh_main_vmp_inf_grave_guard_0	wh_main_vmp_defence_major_2
1947890597	550	wh3_main_sla_inf_marauders_2	wh3_main_sla_settlement_5_a
1950659663	700	wh3_main_ksl_inf_armoured_kossars_0	wh3_main_ksl_garrison_5
1953721874	850	wh3_main_tze_inf_forsaken_0	wh3_main_tze_settlement_major_4
1953890007	450	wh_dlc08_nor_inf_marauder_spearman_0	wh_dlc08_nor_inf_marauder_spearman_0
195456798	1150	wh3_main_ksl_cav_gryphon_legion_0	wh3_main_ksl_cav_gryphon_legion_0
1954900049	1000	wh3_main_tze_mon_spawn_of_tzeentch_0	wh3_main_tze_settlement_5
1955537551	500	wh2_main_skv_inf_night_runners_1	wh2_main_skv_settlement_major_5
1955838641	700	wh3_main_cth_inf_jade_warriors_1	wh3_main_cth_settlement_major_3
1956372093	450	wh_dlc08_nor_inf_marauder_spearman_0	wh_main_nor_settlement_minor_3
1956675005	350	wh_main_vmp_inf_skeleton_warriors_1	wh_main_vmp_settlement_minor_2
1957468683	700	wh3_main_ksl_inf_armoured_kossars_1	wh3_main_ksl_defence_minor_2
1957610013	750	wh2_main_hef_inf_lothern_sea_guard_1	wh2_main_hef_defence_major_2
1958197705	400	wh_main_nor_inf_chaos_marauders_0	wh_main_nor_settlement_minor_3
1958463947	450	wh2_main_def_inf_bleakswords_0	wh2_main_def_defence_minor_2
1958476127	700	wh3_main_tze_mon_screamers_0	wh3_main_tze_settlement_major_3
1958767047	300	wh_main_grn_inf_goblin_spearmen	wh_main_grn_defence_major_1
1959348623	800	wh2_main_lzd_inf_saurus_warriors_1	wh2_main_lzd_settlement_major_5
1960129104	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_garrison_2
1960512457	700	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_major_garrison_1
1960544440	325	wh_main_dwf_inf_miners_0	wh_main_dwf_settlement_minor_1
196171049	1200	wh3_main_ogr_inf_maneaters_0	wh3_main_ogr_inf_maneaters_0
1961828781	1500	wh3_main_cth_veh_sky_junk_0	wh3_main_cth_settlement_5
1962100132	450	wh3_main_ksl_inf_kossars_0	wh3_main_ksl_settlement_major_1
1964913372	1800	wh3_main_ogr_mon_stonehorn_0	wh3_main_ogr_mon_stonehorn_0
1965295348	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_inf_nurglings_0
1965639216	700	wh_dlc05_wef_inf_deepwood_scouts_0	wh_dlc05_wef_settlement_major_4
196570439	350	wh_main_vmp_mon_fell_bats	wh_main_vmp_settlement_major_1
1965968149	500	wh2_main_skv_inf_night_runners_1	wh2_main_skv_settlement_major_4
1966126474	200	wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr_settlement_major_3
1967959953	450	wh2_main_def_inf_bleakswords_0	wh2_main_def_settlement_major_4
1968178227	375	wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_skv_defence_minor_1
1968281680	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_allied_2
1968826362	700	wh_main_dwf_inf_longbeards	wh_main_dwf_settlement_major_4
196942094	1400	wh3_main_ksl_veh_little_grom_0	wh3_main_ksl_veh_little_grom_0
1969745731	600	wh_main_emp_inf_handgunners	wh_main_emp_settlement_major_3
1971136829	1100	wh3_main_cth_inf_dragon_guard_0	wh3_main_cth_settlement_major_5
1971528193	500	wh3_main_kho_inf_chaos_furies_0	wh3_main_kho_garrison_2
1972533554	700	wh3_main_sla_cav_hellstriders_1	wh3_main_sla_settlement_3
1972839215	300	wh2_dlc11_cst_inf_zombie_gunnery_mob_0	wh2_dlc11_cst_settlement_minor_1
197361960	425	wh3_main_sla_inf_marauders_0	wh3_main_sla_settlement_major_5
197380911	650	wh3_main_ogr_inf_ogres_2	wh3_main_ogr_inf_ogres_2
1973831648	500	wh_main_dwf_inf_dwarf_warrior_1	wh_main_dwf_settlement_major_3
1973947421	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_major_1
197445348	475	wh_main_emp_inf_crossbowmen	wh_main_emp_defence_minor_1
1975056929	550	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	wh2_dlc11_cst_defence_minor_2
1976004511	250	wh_dlc07_brt_inf_men_at_arms_1	wh_dlc07_brt_inf_men_at_arms_1
1976112040	850	wh_main_vmp_inf_grave_guard_0	wh_main_vmp_settlement_special
1976257086	375	wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_skv_settlement_major_2
197692454	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_minor_1
1977052142	325	wh2_main_skv_inf_clanrat_spearmen_0	wh2_main_skv_settlement_minor_1
1977698906	475	wh2_main_hef_inf_archers_0	wh2_main_hef_settlement_major_1
197889335	550	wh_dlc03_bst_inf_gor_herd_1	wh2_dlc17_bst_settlement_major_5
1979323417	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_major_5
1980729255	500	wh3_main_kho_inf_chaos_furies_0	wh3_main_kho_garrison_3
198116027	450	wh3_main_ksl_cav_horse_raiders_0	wh3_main_ksl_settlement_minor_3
1981208448	700	wh3_main_tze_mon_screamers_0	wh3_main_tze_defence_minor_2
1981602277	700	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0
1981782572	700	wh3_main_cth_inf_jade_warrior_crossbowmen_1	wh3_main_cth_settlement_major_4
1982604936	300	wh_main_grn_cav_goblin_wolf_riders_0	wh_main_grn_settlement_minor_3
1983051414	400	wh2_main_lzd_inf_skink_cohort_1	wh2_main_lzd_settlement_major_4
1983714964	350	wh2_main_skv_inf_clanrats_1	wh2_main_skv_settlement_major_4
1984269599	700	wh_dlc07_brt_inf_foot_squires_0	wh_main_brt_settlement_major_4
1985051738	325	wh_main_brt_inf_spearmen_at_arms	wh_main_brt_settlement_minor_3
1985152763	650	wh2_main_def_inf_darkshards_1	wh2_main_def_settlement_major_3
198610337	475	wh_main_emp_inf_crossbowmen	wh_main_emp_settlement_minor_2
1986906865	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_2
1987872454	450	wh2_main_def_inf_bleakswords_0	wh2_main_def_settlement_minor_3
1989679957	400	wh3_main_sla_inf_marauders_0	wh3_main_sla_settlement_1_a
1989972113	900	wh2_main_hef_cav_silver_helms_0	wh2_main_hef_settlement_major_4
1990060278	800	wh3_main_sla_inf_daemonette_0	wh3_main_dae_settlement_minor_1
1990211273	325	wh_main_brt_inf_spearmen_at_arms	wh_main_brt_defence_major_1
1990648160	350	wh2_dlc09_tmb_inf_skeleton_spearmen_0	wh2_dlc09_tmb_settlement_major_3
1991357102	850	wh3_main_tze_inf_forsaken_0	wh3_main_tze_defence_major_2
1991556511	1100	wh3_main_cth_inf_dragon_guard_0	wh3_main_cth_defence_yin_3
1992157621	550	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	wh2_dlc11_cst_settlement_major_2
1993315399	850	wh_dlc01_chs_inf_chaos_warriors_2	wh3_dlc20_chs_settlement_major_5
1993467874	750	wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_chs_defence_minor_1
1994267118	525	wh2_main_hef_inf_archers_1	wh2_main_hef_settlement_special
1994505677	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_allied_3
1995606642	850	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_minor_3
1999588969	850	wh_main_vmp_inf_grave_guard_0	wh_main_vmp_defence_minor_2
2000207510	450	wh2_main_def_inf_dreadspears_0	wh2_main_def_settlement_major_1
2000955332	550	wh_main_grn_inf_savage_orc_arrer_boyz	wh_main_savage_settlement_minor_3
2001225215	450	wh_main_dwf_inf_dwarf_warrior_0	wh_main_dwf_settlement_major_3
2001667913	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_1
200217379	650	wh3_main_ogr_inf_ogres_1	wh3_main_ogr_allied_3
2002257976	550	wh_dlc08_nor_inf_marauder_hunters_0	wh_dlc08_nor_inf_marauder_hunters_0
2003220192	500	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_minor_1
2003680814	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_settlement_3
2004371729	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_3_a
2004693428	475	wh_main_chs_inf_chaos_marauders_1	wh3_dlc20_chs_settlement_major_2
2005474344	800	wh3_main_sla_inf_daemonette_0	wh3_main_sla_garrison_2
2005527101	1000	wh2_main_lzd_mon_kroxigors	wh2_main_lzd_defence_major_2
2005591427	375	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_settlement_major_1
2005651924	750	wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_chs_defence_major_1
2006021248	525	wh2_main_hef_inf_archers_1	wh2_main_hef_settlement_major_3
2008189041	500	wh_main_grn_inf_orc_arrer_boyz	wh_main_grn_settlement_major_3
2008970462	1200	wh3_main_ogr_cav_mournfang_cavalry_0	wh3_main_ogr_settlement_2
2009200756	400	wh3_main_kho_inf_chaos_warhounds_0	wh3_main_kho_garrison_1
2009276119	1100	wh3_main_kho_veh_skullcannon_0	wh3_main_kho_veh_skullcannon_0
2009616480	700	wh3_main_cth_inf_jade_warrior_crossbowmen_1	wh3_main_cth_settlement_major_5
2009875670	550	wh_dlc05_wef_inf_eternal_guard_1	wh_dlc05_wef_settlement_major_4
2010057973	1000	wh3_main_ksl_inf_tzar_guard_0	wh3_main_ksl_settlement_2
2010136862	700	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_settlement_1
2010665316	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_minor_3
201104933	550	wh_main_emp_inf_halberdiers	wh_main_emp_settlement_major_3
2011824362	450	wh_main_brt_inf_men_at_arms	wh_main_brt_settlement_major_3
2011861149	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_major_5
2012451843	800	wh3_main_kho_inf_bloodletters_0	wh3_main_dae_settlement_minor_3
2012460763	475	wh_main_emp_inf_crossbowmen	wh_main_emp_defence_minor_2
2013571269	475	wh2_dlc09_tmb_inf_skeleton_archers_0	wh2_dlc09_tmb_settlement_minor_2
2013687943	350	wh2_main_skv_inf_clanrats_1	wh2_main_skv_settlement_major_2
2014142975	500	wh_main_vmp_inf_crypt_ghouls	wh_main_vmp_defence_minor_2
2014340180	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_3
2015689503	1300	wh3_main_kho_cha_bloodreaper_2	wh3_main_kho_settlement_5_a
2015716964	400	wh2_main_lzd_inf_skink_cohort_1	wh2_main_lzd_settlement_major_2
2015817291	550	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	wh2_dlc11_cst_defence_minor_2
201607413	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_3_a
2017270441	500	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_settlement_major_1
2017760021	700	wh_main_chs_cav_chaos_knights_0	wh3_dlc20_chs_settlement_5
2017888668	175	wh2_main_skv_inf_skavenslave_spearmen_0	wh2_main_skv_settlement_minor_1
2017985682	425	wh_dlc06_grn_inf_squig_explosive_0	wh_dlc06_grn_inf_squig_explosive_0
2018367969	700	wh3_main_tze_inf_pink_horrors_0	wh3_main_tze_defence_minor_1
2018833342	850	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_major_3
2018895547	300	wh2_main_skv_inf_clanrats_0	wh2_main_skv_settlement_minor_2
2019537659	325	wh2_main_skv_inf_clanrat_spearmen_0	wh2_main_skv_settlement_major_2
2019725171	750	wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_chs_settlement_major_2
2022248766	325	wh_dlc07_brt_inf_men_at_arms_2	wh_main_brt_settlement_major_2
2022312797	1000	wh3_main_ksl_inf_tzar_guard_0	wh3_main_ksl_settlement_2
202240879	1600	wh3_main_tze_cav_doom_knights_0	wh3_main_tze_settlement_5_a
2022436560	700	wh3_main_tze_mon_screamers_0	wh3_main_tze_defence_major_3
2022585629	475	wh_main_emp_inf_crossbowmen	wh_main_emp_settlement_major_1
2022943997	1900	wh3_main_ksl_mon_elemental_bear_0	wh3_main_ksl_mon_elemental_bear_0
202397149	500	wh_main_nor_inf_chaos_marauders_1	wh3_main_nor_allied_2
2024185739	700	wh_dlc08_nor_cav_marauder_horsemasters_0	wh3_main_nor_allied_3
2024624137	600	wh2_dlc11_cst_art_mortar	wh2_dlc11_cst_defence_major_1
2026448687	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_4
2026826566	550	wh_dlc03_bst_inf_gor_herd_1	wh2_dlc17_bst_settlement_major_5
2027165566	1100	wh3_main_tze_inf_pink_horrors_1	wh3_main_tze_settlement_major_5
2027532721	450	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_1
2027826625	1300	wh3_main_ksl_cha_patriarch_0	wh3_main_ksl_settlement_3
2028119359	400	wh3_main_sla_inf_marauders_0	wh3_main_sla_garrison_3
2029262047	850	wh_dlc05_wef_inf_deepwood_scouts_1	wh_dlc05_wef_settlement_major_4
2029690794	650	wh3_main_ogr_inf_ogres_1	wh3_main_ogr_defence_3
2030143262	850	wh3_main_pro_tze_mon_flamers_0	wh3_main_pro_tze_mon_flamers_0
2030232102	700	wh3_main_ksl_inf_armoured_kossars_1	wh3_main_ksl_inf_armoured_kossars_1
2030260844	850	wh_dlc01_chs_inf_chaos_warriors_2	wh3_dlc20_chs_settlement_major_4
2030340941	475	wh_dlc05_wef_inf_eternal_guard_0	wh_dlc05_wef_settlement_major_2
2030375470	325	wh2_main_skv_inf_clanrat_spearmen_0	wh2_main_skv_settlement_minor_1
203041016	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_2
2031335761	650	wh3_main_ksl_inf_armoured_kossars_0	wh3_main_ksl_defence_minor_1
2032750668	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_minor_1
2034494246	500	wh2_main_skv_inf_night_runners_0	wh2_main_skv_settlement_major_5
2034606370	1300	wh3_main_sla_cha_alluress_shadow_1	wh3_main_sla_settlement_3_a
2035100321	950	wh2_dlc16_wef_mon_malicious_treekin_0	wh_dlc05_wef_defence_major_1
2035137404	475	wh_main_emp_inf_crossbowmen	wh_main_emp_defence_major_1
2035717143	100	wh_main_vmp_inf_zombie	wh_main_vmp_settlement_minor_1
2035722597	1100	wh2_main_lzd_mon_stegadon_0	wh2_main_lzd_settlement_special
2036666054	500	wh_main_vmp_inf_crypt_ghouls	wh_main_vmp_defence_major_1
2037687537	450	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_1_a
2039535292	450	wh_dlc08_nor_inf_marauder_spearman_0	wh_main_nor_settlement_minor_2
203963571	1500	wh2_dlc10_hef_mon_treeman_0	wh2_dlc10_hef_mon_treeman_0
2039737262	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_settlement_2_a
2040538069	300	wh_main_vmp_inf_skeleton_warriors_0	wh_main_vmp_settlement_major_5
2042240413	700	wh3_main_cth_inf_jade_warrior_crossbowmen_1	wh3_main_cth_settlement_major_3
2042749103	600	wh2_dlc16_wef_inf_malicious_dryads_0	wh_dlc05_wef_outpost_1
204316691	550	wh_dlc03_bst_inf_gor_herd_1	wh2_dlc17_bst_settlement_major_5
2043964269	450	wh_main_brt_inf_men_at_arms	wh_main_brt_defence_major_3
2044030280	1100	wh3_main_tze_inf_pink_horrors_1	wh3_main_tze_settlement_5
2044138178	325	wh_main_emp_inf_spearmen_0	wh_main_emp_settlement_minor_1
2044441008	700	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_settlement_2
2045350630	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_garrison_2
2045476041	1450	wh_main_chs_inf_chosen_1	wh_main_chs_inf_chosen_1
2045978552	500	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_minor_2
204643777	1250	wh3_main_ksl_inf_ice_guard_0	wh3_main_ksl_settlement_5
2047591599	375	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_settlement_major_5
2048660786	750	wh3_main_nur_inf_plaguebearers_0	wh3_main_nur_settlement_4
2048731036	450	wh_dlc07_brt_inf_peasant_bowmen_1	wh_dlc07_brt_inf_peasant_bowmen_1
2050289283	600	wh3_main_sla_cav_hellstriders_0	wh3_main_sla_settlement_major_5
2050701415	850	wh_main_vmp_inf_grave_guard_0	wh_main_vmp_defence_major_2
205156660	800	wh3_main_sla_inf_daemonette_0	wh3_main_dae_allied_3
2052214344	400	wh3_main_ogr_inf_gnoblars_1	wh3_main_ogr_inf_gnoblars_1
2052226503	400	wh_main_emp_inf_swordsmen	wh_main_emp_settlement_major_2
2052607496	1050	wh_dlc03_bst_inf_bestigor_herd_0	wh2_dlc17_bst_settlement_major_4
2053786123	400	wh_main_brt_inf_peasant_bowmen	wh_main_brt_settlement_major_1
2054018193	475	wh_main_emp_inf_crossbowmen	wh_main_emp_settlement_major_4
2054858068	300	wh2_dlc11_cst_inf_zombie_gunnery_mob_0	wh2_dlc11_cst_settlement_major_2
2054937158	100	wh_dlc07_brt_peasant_mob_0	wh_main_brt_settlement_minor_2
2055710334	1000	wh3_main_kho_mon_spawn_of_khorne_0	wh3_main_kho_settlement_4
2056470213	1000	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0
2056573780	450	wh_dlc08_nor_inf_marauder_spearman_0	wh_main_nor_settlement_minor_1
2057933141	1000	wh_dlc08_nor_inf_marauder_champions_0	wh_dlc08_nor_inf_marauder_champions_0
2057949083	1700	wh3_main_tze_mon_lord_of_change_0	wh3_main_tze_settlement_4
2058601969	1000	wh2_main_skv_inf_stormvermin_0	wh2_main_skv_settlement_major_3
2058675772	1300	wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_main_skv_settlement_special_hellpit
205969645	800	wh_main_grn_inf_orc_big_uns	wh_main_grn_settlement_major_5
2059964675	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_garrison_2
2060308394	200	wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr_defence_3
2061389900	450	wh_main_chs_cav_marauder_horsemen_1	wh3_dlc20_chs_major_garrison_1
2061788765	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_settlement_2
2061963898	400	wh2_dlc11_cst_inf_zombie_deckhands_mob_1	wh2_dlc11_cst_settlement_major_2
2062619891	1100	wh3_main_cth_inf_dragon_guard_0	wh3_main_cth_settlement_4
2062912542	350	wh2_main_skv_inf_clanrats_1	wh2_main_skv_settlement_minor_2
2063087195	300	wh2_main_lzd_inf_skink_cohort_0	wh2_main_lzd_settlement_major_2
2063501937	850	wh3_main_tze_inf_forsaken_0	wh3_main_tze_settlement_major_3
2064688390	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_major_1
2064958503	500	wh_main_vmp_mon_dire_wolves	wh_main_vmp_settlement_minor_3
2065875675	500	wh_main_chs_cav_marauder_horsemen_1	wh3_dlc20_chs_major_garrison_2
2065902455	1250	wh3_main_ksl_inf_ice_guard_0	wh3_main_ksl_settlement_5
2065952401	400	wh_main_chs_mon_chaos_warhounds_0	wh3_dlc20_chs_settlement_major_3
2066208857	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_2_a
2066799487	350	wh2_main_skv_inf_clanrats_1	wh2_main_skv_settlement_major_3
2067210785	800	wh3_main_sla_inf_daemonette_0	wh3_main_sla_inf_daemonette_0
2067535995	500	wh2_main_skv_inf_night_runners_1	wh2_main_skv_settlement_major_4
2068104813	450	wh3_main_ogr_inf_gnoblars_1	wh3_main_ogr_settlement_major_2
2068306208	450	wh_main_grn_inf_orc_boyz	wh_main_grn_settlement_minor_3
206833886	550	wh2_main_def_inf_darkshards_0	wh2_main_def_settlement_major_1
2069537360	500	wh3_main_cth_inf_jade_warriors_0	wh3_main_cth_inf_jade_warriors_0
2069604511	650	wh2_main_def_inf_darkshards_1	wh2_main_def_defence_major_2
2070801721	600	wh3_main_cth_inf_jade_warrior_crossbowmen_0	wh3_main_cth_defence_yin_1
2071307730	600	wh_main_emp_inf_handgunners	wh_main_emp_settlement_major_5
2071530980	550	wh_main_emp_inf_halberdiers	wh_main_emp_settlement_major_5
2072975056	750	wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_chs_settlement_major_2
2073663873	1450	wh3_main_ogr_cav_mournfang_cavalry_2	wh3_main_ogr_cav_mournfang_cavalry_2
2074135581	300	wh_main_vmp_inf_skeleton_warriors_0	wh_main_vmp_settlement_major_2
2074252116	250	wh2_main_lzd_cha_skink_priest_beasts_0	wh2_main_lzd_cha_skink_priest_beasts_0
2075863642	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_1
2076663391	650	wh3_main_nur_mon_plague_toads_0	wh3_main_nur_settlement_major_1
2076855858	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_cycle_2
2076994354	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_settlement_3_a
2077612099	800	wh3_main_kho_inf_bloodletters_0	wh3_main_dae_settlement_major_5
2078204382	500	wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_chs_settlement_3
2078880356	500	wh2_main_skv_inf_night_runners_0	wh2_main_skv_settlement_major_2
2079805524	1200	wh3_main_ksl_cav_gryphon_legion_0	wh3_main_ksl_settlement_5
2081212468	700	wh3_main_ksl_inf_armoured_kossars_0	wh3_main_ksl_settlement_2
2081676636	600	wh3_main_sla_cav_hellstriders_0	wh3_main_sla_settlement_2_a
208184089	350	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_cth_settlement_major_5
2082367618	325	wh_dlc07_brt_inf_men_at_arms_2	wh_main_brt_settlement_major_3
2082403633	700	wh3_main_tze_inf_pink_horrors_0	wh3_main_tze_settlement_5
2082883179	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_2_a
2083667527	1550	wh_dlc03_bst_inf_cygor_0	wh_dlc03_bst_inf_cygor_0
2087017722	425	wh3_main_sla_inf_marauders_0	wh3_main_sla_defence_minor_1
208722473	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_2_a
2087317526	325	wh2_dlc09_tmb_inf_skeleton_warriors_0	wh2_dlc09_tmb_settlement_minor_2
208733260	1250	wh3_main_nur_inf_plaguebearers_1	wh3_main_nur_settlement_4
2088400466	550	wh_main_dwf_inf_quarrellers_0	wh_main_dwf_defence_major_1
2089078843	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_garrison_3
208989645	500	wh_main_grn_inf_orc_arrer_boyz	wh_main_grn_settlement_major_5
2091293124	1000	wh3_main_ksl_inf_tzar_guard_0	wh3_main_ksl_inf_tzar_guard_0
2091625852	300	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	wh2_dlc11_cst_settlement_minor_2
2092644248	1300	wh3_main_ogr_inf_maneaters_1	wh3_main_ogr_inf_maneaters_1
2094008726	300	wh_main_vmp_inf_skeleton_warriors_0	wh_main_vmp_settlement_major_3
2095788001	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_minor_1
2097696265	850	wh3_main_nur_cha_plagueridden_nurgle_0	wh3_main_nur_cha_plagueridden_nurgle_0
2098173849	450	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_5
2098245363	400	wh_main_emp_inf_swordsmen	wh_main_emp_settlement_major_2
2098340821	350	wh_main_vmp_inf_skeleton_warriors_1	wh_main_vmp_settlement_minor_3
2098354055	450	wh_main_grn_inf_orc_boyz	wh_main_grn_settlement_major_2
2099904303	550	wh_main_emp_inf_halberdiers	wh_main_emp_settlement_major_5
2100677473	450	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0
2101329102	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_settlement_major_4
210207369	700	wh3_main_cth_inf_jade_warrior_crossbowmen_1	wh3_main_cth_garrison_yin_2
2102645163	450	wh2_main_def_inf_bleakswords_0	wh2_main_def_settlement_major_5
2102868803	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_1
2104330760	1000	wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_main_sla_settlement_5_a
2105115695	1000	wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_main_sla_settlement_4_a
210512538	500	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_defence_1
2106177972	450	wh_dlc08_nor_inf_marauder_spearman_0	wh_main_nor_defence_minor_3
2106665284	525	wh2_dlc09_tmb_inf_nehekhara_warriors_0	wh2_dlc09_tmb_defence_major_3
2107099188	650	wh3_main_ksl_inf_armoured_kossars_0	wh3_main_ksl_settlement_major_4
2107879987	400	wh3_main_kho_inf_chaos_warhounds_0	wh3_main_kho_allied_3
2109028236	475	wh2_dlc09_tmb_inf_skeleton_archers_0	wh2_dlc09_tmb_settlement_major_1
210907431	750	wh2_main_skv_inf_gutter_runners_0	wh2_main_skv_defence_minor_2
2109213490	750	wh2_dlc15_hef_inf_mistwalkers_sentinels_0	wh2_dlc15_hef_inf_mistwalkers_sentinels_0
2110400546	500	wh_main_grn_inf_orc_arrer_boyz	wh_main_grn_defence_minor_1
2110437670	550	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	wh2_dlc11_cst_settlement_minor_2
2111665726	450	wh_dlc07_brt_inf_peasant_bowmen_2	wh_main_brt_settlement_major_4
2111928603	350	wh2_main_skv_inf_clanrats_1	wh2_main_skv_settlement_minor_3
2111991747	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_garrison_3
2112341626	500	wh_main_dwf_inf_dwarf_warrior_1	wh_main_dwf_settlement_major_3
2112942897	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_major_2
2112999897	1350	wh2_main_hef_mon_phoenix_flamespyre	wh2_main_hef_defence_major_2
2113245002	1650	wh_dlc01_chs_mon_dragon_ogre	wh_dlc01_chs_mon_dragon_ogre
2114054212	600	wh3_main_ksl_cav_horse_archers_0	wh3_main_ksl_cav_horse_archers_0
2114524766	450	wh_dlc07_brt_inf_peasant_bowmen_2	wh_main_brt_settlement_minor_3
2114927863	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_3_a
2116291857	325	wh_dlc07_brt_inf_men_at_arms_2	wh_main_brt_settlement_minor_2
211676203	500	wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_chs_altar_garrison_3
2116873909	750	wh2_main_hef_inf_lothern_sea_guard_1	wh2_main_hef_defence_major_3
2117474560	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_1
2117655560	325	wh2_main_skv_inf_clanrat_spearmen_0	wh2_main_skv_settlement_minor_2
2118056020	700	wh3_main_ksl_inf_armoured_kossars_1	wh3_main_ksl_settlement_major_5
2119285932	750	wh3_main_nur_inf_plaguebearers_0	wh3_main_dae_allied_2
2119548720	475	wh_main_emp_inf_crossbowmen	wh_main_emp_settlement_minor_2
