key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
wh3_main_pro_ksl_cha_yuri_1	10	wh2_main_plate_80	2100	inf_melee	40	com	wh3_main_unit_long_text_ksl_cha_boyar	hu1c_wh3_kislev_sword_and_axe_yuri	wh_main_infantry_standard_hero_blood	55	45	70	4060		0	wh3_main_ksl_axe_boyar		1	none	wh3_main_unit_short_text_ksl_cha_boyar	wh_main_infantry	trained			true	40.0	1500.0	wh3_main_pro_ksl_cha_yuri_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh3_main_pro_ksl_cha_yuri_2	10	wh2_main_plate_80	2100	inf_melee	40	com	wh3_main_unit_long_text_ksl_cha_boyar	hu1c_wh3_kislev_sword_and_axe_yuri	wh_main_infantry_standard_hero_blood	55	45	70	4060		0	wh3_main_ksl_axe_boyar		1	none	wh3_main_unit_short_text_ksl_cha_boyar	wh_main_infantry	trained			true	40.0	1500.0	wh3_main_pro_ksl_cha_yuri_2_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh3_main_pro_ksl_cha_yuri_3	10	wh2_main_plate_80	2100	inf_melee	40	com	wh3_main_unit_long_text_ksl_cha_boyar	hu1c_wh3_kislev_sword_and_axe_yuri	wh_main_infantry_standard_hero_blood	55	45	70	4060		0	wh3_main_ksl_axe_boyar		1	none	wh3_main_unit_short_text_ksl_cha_boyar	wh_main_infantry	trained			true	40.0	1500.0	wh3_main_pro_ksl_cha_yuri_3_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh3_main_pro_ksl_cha_yuri_4	10	wh2_main_plate_105	2100	war_beast	65	com	wh3_main_unit_long_text_ksl_cha_boyar	hu1c_wh3_kislev_hr1_warhorse_sword_and_axe_yuri	wh_main_infantry_standard_hero_blood	50	40	70	4664	wh3_main_ksl_horse_heavy_corrupted	1	wh3_main_ksl_axe_boyar		1	none	wh3_main_unit_short_text_ksl_cha_boyar	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh3_main_pro_ksl_cha_yuri_4_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_pro_ksl_cha_yuri_5	10	wh2_main_plate_105	2100	war_beast	65	com	wh3_main_unit_long_text_ksl_cha_boyar	hu1c_wh3_kislev_be1_warbear_sword_and_axe_yuri	wh_main_infantry_standard_hero_blood	55	40	70	5300	wh3_main_ksl_mnt_war_bear_corrupted	1	wh3_main_ksl_war_bear_boyar		1	none	wh3_main_unit_short_text_ksl_cha_boyar	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	wh3_main_pro_ksl_cha_yuri_5_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_pro_ksl_cha_yuri_5_brazen_altar	10	wh2_main_plate_105	2100	war_beast	65	com	wh3_main_unit_long_text_ksl_cha_boyar	hu1c_wh3_kislev_be1_warbear_sword_and_axe_yuri	wh_main_infantry_standard_hero_blood	55	40	70	5300	wh3_main_ksl_mnt_war_bear_corrupted	1	wh3_main_ksl_war_bear_boyar		1	none	wh3_main_unit_short_text_ksl_cha_boyar	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	wh3_main_pro_ksl_cha_yuri_5_brazen_altar_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_pro_ksl_cha_yuri_5_howling_citadel	10	wh2_main_plate_105	2100	war_beast	65	com	wh3_main_unit_long_text_ksl_cha_boyar	hu1c_wh3_kislev_be1_warbear_sword_and_axe_yuri	wh_main_infantry_standard_hero_blood	55	40	70	5300	wh3_main_ksl_mnt_war_bear_corrupted	1	wh3_main_ksl_war_bear_boyar		1	none	wh3_main_unit_short_text_ksl_cha_boyar	wh_main_monstrous_cavalry	trained			true	40.0	1500.0	wh3_main_pro_ksl_cha_yuri_5_howling_citadel_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_pro_ksl_inf_armoured_kossars_0	10	wh2_main_plate_80	2100	inf_ranged	12	inf_mis	wh3_main_unit_long_text_ksl_inf_armoured_kossars_0	hu1c_wh3_kislev_pistol_axe_and_shield	wh3_main_ksl_inf_armoured_kossars	32	38	65	74		0	wh3_main_ksl_armoured_kossar_axe	wh3_main_ksl_armoured_kossar_pistol_bullet	4	wh_missile_block_55_wood	wh3_main_unit_short_text_ksl_inf_armoured_kossars_0	wh3_main_kislev_infantry	trained			true	40.0	1500.0	wh3_main_pro_ksl_inf_armoured_kossars_0_attributes	60	80	0	vo_sel_ksl_armoured_kossars	vo_sel_generic	vo_sel_generic	1.0	small	0	6	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_ksl_inf_armoured_kossars_1	10	wh2_main_plate_80	2100	inf_ranged	16	inf_mis	wh3_main_unit_long_text_ksl_inf_armoured_kossars_1	hu1c_wh3_kislev_pistol_2handed_mace	wh3_main_ksl_inf_armoured_kossars	36	30	65	74		0	wh3_main_ksl_armoured_kossar_great_mace	wh3_main_ksl_armoured_kossar_pistol_bullet	4	none	wh3_main_unit_short_text_ksl_inf_armoured_kossars_1	wh3_main_kislev_infantry_2handed	trained			true	40.0	1500.0	wh3_main_pro_ksl_inf_armoured_kossars_1_attributes	60	80	0	vo_sel_ksl_armoured_kossars	vo_sel_generic	vo_sel_generic	1.0	small	0	6	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_ksl_inf_kossars_0	10	wh2_main_leather_15	2100	inf_ranged	12	inf_mis	wh3_main_unit_long_text_ksl_inf_kossars_0	hu1c_wh3_kislev_axe_and_bow	wh3_main_ksl_inf_kossars	28	26	60	63		0	wh3_main_ksl_kossar_axe	wh3_main_ksl_bow_kossars	4	none	wh3_main_unit_short_text_ksl_inf_kossars_0	wh3_main_kislev_infantry_kossars	trained			true	40.0	1500.0	wh3_main_pro_ksl_inf_kossars_0_attributes	60	80	0	vo_sel_ksl_kossars	vo_sel_generic	vo_sel_generic	1.0	small	0	20	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_ksl_inf_kossars_1	10	wh2_main_leather_15	2100	inf_ranged	4	inf_mis	wh3_main_unit_long_text_ksl_inf_kossars_1	hu1c_wh3_kislev_spear_and_bow	wh3_main_ksl_inf_kossars	20	30	60	63		0	wh3_main_ksl_kossar_spear	wh3_main_ksl_bow_kossars	4	none	wh3_main_unit_short_text_ksl_inf_kossars_1	wh3_main_kislev_infantry_kossars	trained			true	40.0	1500.0	wh3_main_pro_ksl_inf_kossars_1_attributes	60	80	0	vo_sel_ksl_kossars	vo_sel_generic	vo_sel_generic	1.0	small	0	20	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_ksl_inf_streltsi_0	10	wh2_main_plate_70	2100	inf_ranged	12	inf_mis	wh3_main_unit_long_text_ksl_inf_streltsi_0	hu1c_wh3_kislev_gun_halberd	wh3_main_ksl_inf_streltsi	28	28	70	69		0	wh3_main_ksl_streltsi_gun_halberd	wh3_ksl_streltsi_rifle_bullet	4	none	wh3_main_unit_short_text_ksl_inf_streltsi_0	wh3_main_kislev_infantry_2handed	trained			true	40.0	1500.0	wh3_main_pro_ksl_inf_streltsi_0_attributes	60	80	0	vo_sel_ksl_streltsi	vo_sel_generic	vo_sel_generic	1.0	small	0	20	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_ksl_inf_tzar_guard_0	0	wh2_main_plate_90	2100	inf_melee	18	inf_mel	wh3_main_unit_long_text_ksl_inf_tzar_guard_0	hu1c_wh3_kislev_tsar_guard_sword_and_shield	wh3_main_ksl_inf_tzar_guard	34	50	75	102		0	wh3_main_ksl_tzar_guard_sword		4	wh_missile_block_55_wood	wh3_main_unit_short_text_ksl_inf_tzar_guard_0	wh3_main_kislev_infantry	trained			true	40.0	1500.0	wh3_main_pro_ksl_inf_tzar_guard_0_attributes	60	80	0	vo_sel_ksl_tsar_guard	vo_sel_generic	vo_sel_generic	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_ksl_mon_elemental_bear_ror_0	10	wh2_main_body_90	2100	inf_melee	25	inf_mel	wh3_main_unit_long_text_ksl_mon_elemental_bear_0	be1_wh3_elemental_bear	wh3_main_ksl_mon_elemental_bear	48	20	100	10480		0	wh3_main_ksl_elemental_bear		1	none	wh3_main_unit_short_text_ksl_mon_elemental_bear_0	wh_main_monster	trained			true	40.0	1500.0	wh3_main_pro_ksl_mon_elemental_bear_ror_0_attributes	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0	0	0	0	0	25	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_ksl_veh_little_grom_0	10	wh2_main_plate_105	2100	war_machine	25	chariot	wh3_main_unit_long_text_ksl_veh_little_grom_0	hu1c_wh3_kislev_wm_warsled01_driver	wh_main_infantry_standard_blood_dismembers	40	28	70	4180	wh3_main_ksl_mnt_war_bear_draught_little_grom	2	wh3_main_ksl_bear_draught_little_grom	wh3_main_ksl_little_grom_cannon_ball	1	none	wh3_main_unit_short_text_ksl_veh_little_grom_0	wh_main_chariot	trained	wh3_main_vehicle_little_grom	wh3_main_ksl_veh_little_grom	true	40.0	1500.0	wh3_main_pro_ksl_veh_little_grom_0_attributes	60	80	0	vo_sel_ksl_little_grom	vo_sel_generic	vo_sel_culture	1.0	large	0	22	0	0	1	0	0	0	ranged_direct_arty	false	false	false	false	low	low	domination_cav		wh3_main_ksl_art_little_grom
wh3_main_pro_tze_cav_chaos_knights_0	10	wh2_main_heavy_metal_120	2100	war_beast	44	cav_mel	wh3_dlc20_unit_long_text_chs_chaos_knights_mtze	hu1c_dlc20_chaos_hr1_large_heavy_horse_mace_and_shield	wh3_dlc20_chaos_knight_rider_blood	44	52	74	119	wh3_dlc20_chs_mnt_chaos_steed_mtze_knights	60	wh3_main_tze_sword_chaos_knight		4	wh_missile_block_30_metal	wh3_main_unit_short_text_tze_cav_chaos_knights_0	monstrous_cavalry_chaotic	trained			true	40.0	1500.0	wh3_main_pro_tze_cav_chaos_knights_0_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	false	medium	medium	domination_cav		
wh3_main_pro_tze_cha_cultist_0	10	wh2_main_leather_15	2100	inf_melee	15	com	wh3_main_unit_long_text_tze_cha_cultist	hu1_cultist_of_tzeentch_staff_and_sword	wh3_main_infantry_cultist_tzeentch_blood_dismembers	25	30	55	3680		0	wh3_main_tze_staff_cultist		1	none	wh3_main_unit_short_text_tze_cha_cultist	wh_main_infantry	trained			true	40.0	1500.0	wh3_main_tze_cha_cultist_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
wh3_main_pro_tze_cha_cultist_1	10	wh2_main_leather_45	2100	cavalry	30	com	wh3_main_unit_long_text_tze_cha_cultist	hu1_cultist_of_tzeentch_hr1_warhorse_staff_and_sword	wh3_dlc20_cultist_rider_tzeentch_blood_dismembers	25	30	55	4080	wh3_dlc20_chs_mnt_chaos_steed_mtze_cultist	1	wh3_main_tze_staff_cultist		1	none	wh3_main_unit_short_text_tze_cha_cultist	wh_main_cavalry_chaotic	trained			true	40.0	1500.0	wh3_main_tze_cha_cultist_1_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_0	10	wh2_main_body_20	2100	inf_melee	20	com	wh3_main_unit_long_text_tze_cha_herald_of_tzeentch_0	hu14_wh3_herald_of_tzeentch_staff_and_book	wh3_main_tze_cha_horror_herald_blood	35	35	70	3800		0	wh3_main_tze_herald_of_tzeentch	wh3_main_tze_herald_fire_bolt	1	none	wh3_main_unit_short_text_tze_cha_herald_of_tzeentch_0	wh_main_infantry_large	trained			true	40.0	1500.0	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_0_attributes	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	small	0	20	0	0	0	20	0	0	ranged_highvalue	false	true	false	false	high	high	domination_characters		
wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_1	10	wh2_main_body_20	2100	inf_melee	35	com	wh3_main_unit_long_text_tze_cha_herald_of_tzeentch_1	hu14_wh3_herald_of_tzeentch_wm_disc01_staff_and_book	wh3_main_tze_herald_disc_blood	35	35	70	4200		0	wh3_main_tze_herald_of_tzeentch	wh3_main_tze_herald_fire_bolt	1	none	wh3_main_unit_short_text_tze_cha_herald_of_tzeentch_1	wh_main_monstrous_beasts	trained			true	40.0	1500.0	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_1_attributes	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	large	0	20	0	0	0	20	0	0	flying_ranged_harasser_flanker_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture		
wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2	10	wh2_main_body_20	2100	war_beast	35	com	wh3_main_unit_long_text_tze_cha_herald_of_tzeentch_2	hu14_wh3_herald_of_tzeentch_burningchariot01_staff_and_book	wh3_main_tze_cha_horror_herald_rider_blood	35	28	70	5364	wh3_main_tze_burning_chariot	1	wh3_main_tze_burning_chariot_iridescent_horror	wh3_main_tze_herald_fire_bolt	1	none	wh3_main_unit_short_text_tze_cha_herald_of_tzeentch_2	wh_main_chariot	trained			true	40.0	1500.0	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2_attributes	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	large	80	20	0	0	0	20	0	0	flying_ranged_harasser_flanker_highvalue	true	false	false	false	cant_capture	cant_capture	cant_capture		
wh3_main_pro_tze_inf_blue_horrors_0	10	wh2_main_body_5	2100	inf_ranged	10	inf_mis	wh3_main_unit_long_text_tze_inf_blue_horrors_0	hu14_wh3_blue_horror_dagger_fire_bolt	wh3_main_tze_inf_blue_horror_blood_dismembers	20	22	45	40		0	wh3_main_tze_blue_horror	wh3_main_tze_blue_horror_fire_bolt	8	none	wh3_main_unit_short_text_tze_inf_blue_horrors_0	wh3_main_tze_inf_blue_horrors	trained			true	40.0	1500.0	wh3_main_pro_tze_inf_blue_horrors_0_attributes	60	80	0	vo_sel_default	vo_sel_missile	vo_sel_missile	1.0	small	0	5	0	0	0	20	0	0	hybrid	false	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_tze_inf_pink_horrors_0	10	wh2_main_body_15	2100	inf_ranged	12	inf_mis	wh3_main_unit_long_text_tze_inf_pink_horrors_0	hu14_wh3_pink_horror_dagger_fire_bolt	wh3_main_tze_inf_pink_horror_blood_dismembers	22	26	60	72		0	wh3_main_tze_pink_horror	wh3_main_tze_pink_horror_fire_bolt	4	none	wh3_main_unit_short_text_tze_inf_pink_horrors_0	wh3_main_tze_inf_pink_horrors	trained			true	40.0	1500.0	wh3_main_pro_tze_inf_pink_horrors_0_attributes	60	80	0	vo_sel_default	vo_sel_missile	vo_sel_missile	1.0	small	0	20	0	0	0	20	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry		
wh3_main_pro_tze_mon_flamers_0	10	wh2_main_body_10	2100	inf_ranged	8	inf_mis	wh3_main_unit_long_text_tze_mon_flamers_0	gh3_wh3_flamer	wh3_main_tze_mon_flamer	28	12	55	249		0	wh3_main_tze_flamers_flame	wh3_main_tze_flamer_flame	2	none	wh3_main_unit_short_text_tze_mon_flamers_0	wh_main_monstrous_trolls	trained			true	40.0	1500.0	wh3_main_pro_tze_mon_flamers_0_attributes	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0	large	0	90	0	0	0	20	0	0	ranged_direct	true	false	false	false	medium	medium	domination_monsters		
wh3_main_pro_tze_mon_screamers_0	10	wh2_main_body_20	2100	inf_melee	22	inf_mel	wh3_main_unit_long_text_tze_mon_screamers_0	mt1_wh3_screamers	wh3_main_tze_flying_screamer	26	22	60	249		0	w3h_main_tze_screamer		3	none	wh3_main_unit_short_text_tze_mon_screamers_0	wh3_main_screamers	trained			true	40.0	1500.0	wh3_main_pro_tze_mon_screamers_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	0	0	20	0	0	flying_melee_flanker	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh3_main_sla_cav_heartseekers_of_slaanesh_0	10	wh2_main_body_15	2100	war_beast	46	cav_shk	wh3_main_unit_long_text_sla_cav_heartseekers_of_slaanesh_0	hu16_wh3_slaanesh_rp1_heartseekers_of_slaanesh	wh_main_cavalry_rider_standard_blood	46	40	70	87	wh3_main_sla_mnt_steed_of_slaanesh	60	wh3_main_sla_heartseekers_claws		4	none	wh3_main_unit_short_text_sla_cav_heartseekers_of_slaanesh_0	wh2_main_cavalry_cold_ones	trained			true	40.0	1500.0	wh3_main_sla_cav_heartseekers_of_slaanesh_0_attributes	60	80	0	vo_sel_sla_heartseekers	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	20	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh3_main_sla_cav_hellstriders_0	10	wh2_main_body_15	2100	war_beast	40	cav_shk	wh3_main_unit_long_text_sla_cav_hellstriders_0	hu1_wh3_hellstrider_rp1_steed_of_slaanesh_spear_arm_and_shield	wh_main_cavalry_rider_standard_blood	28	26	60	79	wh3_main_sla_mnt_steed_of_slaanesh	60	wh3_main_sla_hellstriders_spear_claw		4	wh_missile_block_35_metal	wh3_main_unit_short_text_sla_cav_hellstriders_0	wh2_main_cavalry_cold_ones	trained			true	40.0	1500.0	wh3_main_sla_cav_hellstriders_0_attributes	60	80	0	vo_sel_sla_hellstriders	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	10	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh3_main_sla_cav_hellstriders_1	10	wh2_main_body_15	2100	war_beast	40	cav_shk	wh3_main_unit_long_text_sla_cav_hellstriders_1	hu1_wh3_hellstrider_rp1_steed_of_slaanesh_whip_and_shield	wh_main_cavalry_rider_standard_blood	32	38	60	79	wh3_main_sla_mnt_steed_of_slaanesh	60	wh3_main_sla_hellstriders_hellscourge_whip		4	wh_missile_block_35_metal	wh3_main_unit_short_text_sla_cav_hellstriders_1	wh2_main_cavalry_cold_ones	trained			true	40.0	1500.0	wh3_main_sla_cav_hellstriders_1_attributes	60	80	0	vo_sel_sla_hellscourges	vo_sel_cavalry	vo_sel_sla_whips	1.0	large	0	0	0	0	0	10	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh3_main_sla_cav_seekers_of_slaanesh_0	10	wh2_main_body_5	2100	war_beast	40	cav_shk	wh3_main_unit_long_text_sla_cav_seekers_of_slaanesh_0	hu16_wh3_slaanesh_rp1_seekers_of_slaanesh	wh_main_cavalry_rider_standard_blood	40	36	60	79	wh3_main_sla_mnt_steed_of_slaanesh	60	wh3_main_sla_seekers_claws		4	none	wh3_main_unit_short_text_sla_cav_seekers_of_slaanesh_0	wh2_main_cavalry_cold_ones	trained			true	40.0	1500.0	wh3_main_sla_cav_seekers_of_slaanesh_0_attributes	60	80	0	vo_sel_sla_seekers	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	20	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh3_main_sla_cha_alluress_shadow_0	10	wh2_main_body_15	2100	inf_melee	35	com	wh3_main_unit_long_text_sla_cha_alluress_0	hu16_wh3_herald_of_slaanesh	wh3_main_sla_cha_alluress_blood_dismembers	55	50	65	3560		0	wh3_main_sla_cha_alluress_claw		1	none	wh3_main_unit_short_text_sla_cha_alluress_0	wh_main_infantry	trained			true	40.0	1500.0	wh3_main_sla_cha_alluress_shadow_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	20	0	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh3_main_sla_cha_alluress_shadow_1	10	wh2_main_body_15	2100	war_beast	55	com	wh3_main_unit_long_text_sla_cha_alluress_1	hu16_wh3_slaanesh_rp1_alluress	wh3_main_sla_cha_alluress_rider_blood_dismembers	55	50	65	4060	wh3_main_sla_mnt_steed_of_slaanesh_hero	1	wh3_main_sla_cha_alluress_steed_claw		1	none	wh3_main_unit_short_text_sla_cha_alluress_1	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh3_main_sla_cha_alluress_shadow_1_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	20	0	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_sla_cha_alluress_shadow_2	10	wh2_main_plate_40	2100	war_machine	60	com	wh3_main_unit_long_text_sla_cha_alluress_2	hu16_wh3_herald_of_slaanesh	wh3_main_sla_cha_alluress_blood_dismembers	30	28	65	4560	wh3_main_sla_mnt_steed_of_slaanesh_draught	2	wh3_main_sla_seeker_chariot_alluress		1	none	wh3_main_unit_short_text_sla_cha_alluress_2	wh_main_chariot	trained	wh3_main_vehicle_sla_seeker_chariot	wh3_main_sla_seeker_chariot	true	40.0	1500.0	wh3_main_sla_cha_alluress_shadow_2_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	1	20	0	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_sla_cha_alluress_shadow_3	10	wh2_main_plate_40	2100	war_machine	80	com	wh3_main_unit_long_text_sla_cha_alluress_3	hu16_wh3_herald_of_slaanesh	wh3_main_sla_cha_alluress_blood_dismembers	36	32	65	5560	wh3_main_sla_mnt_steed_of_slaanesh_draught	4	wh3_main_sla_exalted_seeker_chariot_alluress		1	none	wh3_main_unit_short_text_sla_cha_alluress_3	wh_main_chariot	trained	wh3_main_vehicle_sla_exalted_seeker_chariot	wh3_main_sla_exalted_seeker_chariot	true	40.0	1500.0	wh3_main_sla_cha_alluress_shadow_3_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	1	20	0	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_sla_cha_alluress_slaanesh_0	10	wh2_main_body_15	2100	inf_melee	35	com	wh3_main_unit_long_text_sla_cha_alluress_0	hu16_wh3_herald_of_slaanesh	wh3_main_sla_cha_alluress_blood_dismembers	55	50	65	3560		0	wh3_main_sla_cha_alluress_claw		1	none	wh3_main_unit_short_text_sla_cha_alluress_0	wh_main_infantry	trained			true	40.0	1500.0	wh3_main_sla_cha_alluress_slaanesh_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	20	0	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
wh3_main_sla_cha_alluress_slaanesh_1	10	wh2_main_body_15	2100	war_beast	55	com	wh3_main_unit_long_text_sla_cha_alluress_1	hu16_wh3_slaanesh_rp1_alluress	wh3_main_sla_cha_alluress_rider_blood_dismembers	55	50	65	4060	wh3_main_sla_mnt_steed_of_slaanesh_hero	1	wh3_main_sla_cha_alluress_steed_claw		1	none	wh3_main_unit_short_text_sla_cha_alluress_1	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh3_main_sla_cha_alluress_slaanesh_1_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	20	0	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_sla_cha_alluress_slaanesh_2	10	wh2_main_plate_40	2100	war_machine	60	com	wh3_main_unit_long_text_sla_cha_alluress_2	hu16_wh3_herald_of_slaanesh	wh3_main_sla_cha_alluress_blood_dismembers	30	28	65	4560	wh3_main_sla_mnt_steed_of_slaanesh_draught	2	wh3_main_sla_seeker_chariot_alluress		1	none	wh3_main_unit_short_text_sla_cha_alluress_2	wh_main_chariot	trained	wh3_main_vehicle_sla_seeker_chariot	wh3_main_sla_seeker_chariot	true	40.0	1500.0	wh3_main_sla_cha_alluress_slaanesh_2_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	1	20	0	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_sla_cha_alluress_slaanesh_3	10	wh2_main_plate_40	2100	war_machine	80	com	wh3_main_unit_long_text_sla_cha_alluress_3	hu16_wh3_herald_of_slaanesh	wh3_main_sla_cha_alluress_blood_dismembers	36	32	65	5560	wh3_main_sla_mnt_steed_of_slaanesh_draught	4	wh3_main_sla_exalted_seeker_chariot_alluress		1	none	wh3_main_unit_short_text_sla_cha_alluress_3	wh_main_chariot	trained	wh3_main_vehicle_sla_exalted_seeker_chariot	wh3_main_sla_exalted_seeker_chariot	true	40.0	1500.0	wh3_main_sla_cha_alluress_slaanesh_3_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	1	20	0	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
wh3_main_sla_cha_cultist_0	10	wh2_main_leather_25	2100	inf_melee	30	com	wh3_main_unit_long_text_sla_cha_cultist_0	hu1_cultist_of_slaanesh_dual_swords	wh3_main_infantry_cultist_slaanesh_blood_dismembers	40	55	65	3680		0	wh3_main_sla_dual_swords_cultist		1	none	wh3_main_unit_short_text_sla_cha_cultist	wh_main_infantry	trained			true	40.0	1500.0	wh3_main_sla_cha_cultist_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	0	0	20	0	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
