pooled_resource_factor	resource_cost	amount	context	ui_resource_transaction_pooled_resource
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_gor_herd_all	-400	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_harpies_feral_manticore	-250	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_jabberslythe	-600	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_minotaurs_great_weapons	-550	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_minotaurs_shield	-550	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_minotaurs	-550	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_tuskgor_chariots_razorgor_chariot	-300	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_ungor_herd_spearmen_herd	-100	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_upgrade_horde_lvl_1	-750	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_upgrade_horde_lvl_2	-1000	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_upgrade_horde_lvl_3	-1500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_upgrade_lord_level_10	-1500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_upgrade_lord_level_15	-2000	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_upgrade_lord_level_5	-1000	absolute	default
dwf_oathgold_forging_creating	wh2_dlc17_dwf_rune_ancestor	-30	absolute	default
dwf_oathgold_forging_creating	wh2_dlc17_dwf_rune_master	-50	absolute	default
dwf_oathgold_forging_creating	wh2_dlc17_dwf_rune_normal	-30	absolute	default
thorek_artifact_part_1a_forging	wh2_dlc17_dwf_thorek_artifact_1	-1	absolute	default
thorek_artifact_part_1b_forging	wh2_dlc17_dwf_thorek_artifact_1	-1	absolute	default
thorek_artifact_part_2a_forging	wh2_dlc17_dwf_thorek_artifact_2	-1	absolute	default
thorek_artifact_part_2b_forging	wh2_dlc17_dwf_thorek_artifact_2	-1	absolute	default
thorek_artifact_part_3a_forging	wh2_dlc17_dwf_thorek_artifact_3	-1	absolute	default
thorek_artifact_part_3b_forging	wh2_dlc17_dwf_thorek_artifact_3	-1	absolute	default
thorek_artifact_part_4a_forging	wh2_dlc17_dwf_thorek_artifact_4	-1	absolute	default
thorek_artifact_part_4b_forging	wh2_dlc17_dwf_thorek_artifact_4	-1	absolute	default
thorek_artifact_part_5a_forging	wh2_dlc17_dwf_thorek_artifact_5	-1	absolute	default
thorek_artifact_part_5b_forging	wh2_dlc17_dwf_thorek_artifact_5	-1	absolute	default
thorek_artifact_part_6a_forging	wh2_dlc17_dwf_thorek_artifact_6	-1	absolute	default
thorek_artifact_part_6b_forging	wh2_dlc17_dwf_thorek_artifact_6	-1	absolute	default
thorek_artifact_part_7a_forging	wh2_dlc17_dwf_thorek_artifact_7	-1	absolute	default
thorek_artifact_part_7b_forging	wh2_dlc17_dwf_thorek_artifact_7	-1	absolute	default
thorek_artifact_part_8a_forging	wh2_dlc17_dwf_thorek_artifact_8	-1	absolute	default
thorek_artifact_part_8b_forging	wh2_dlc17_dwf_thorek_artifact_8	-1	absolute	default
wh2_dlc17_resource_factor_sanctums_unlocked	wh2_dlc17_lzd_ritual_unlock_silent_sanctum	-1	absolute	default
dwf_oathgold_post_battle	wh2_dwf_post_battle_oathgold	1	absolute	default
skaven_food_menace_below	wh2_main_resource_cost_menace_below_1	-3	absolute	default
skaven_food_menace_below	wh2_main_resource_cost_menace_below_2	-6	absolute	default
skaven_food_menace_below	wh2_main_resource_cost_menace_below_3	-9	absolute	default
skaven_food_menace_below	wh2_main_resource_cost_menace_below_4	-12	absolute	default
skaven_food_menace_below	wh2_main_resource_cost_menace_below_5	-15	absolute	default
skaven_food_captives	wh2_main_resource_cost_skv_eat_captives_food	2	absolute	default
skaven_food_colonisation	wh2_main_resource_cost_skv_occupy_primary_slot_2	-20	absolute	default
skaven_food_colonisation	wh2_main_resource_cost_skv_occupy_primary_slot_3	-40	absolute	default
skaven_food_colonisation	wh2_main_resource_cost_skv_occupy_primary_slot_4	-80	absolute	default
skaven_food_colonisation	wh2_main_resource_cost_skv_occupy_primary_slot_5	-120	absolute	default
dwf_oathgold_forging_creating	wh2_main_ritual_armour_chainmail_of_speed	-30	absolute	default
dwf_oathgold_forging_creating	wh2_main_ritual_armour_helm_of_courage	-30	absolute	default
def_slaves_rites	wh2_main_ritual_def_atharti	-800	absolute	default
def_slaves_rites	wh2_main_ritual_def_hekarti	-800	absolute	default
def_slaves_rites	wh2_main_ritual_def_khaine	-800	absolute	default
def_slaves_rites	wh2_main_ritual_def_mathlann	-800	absolute	default
wh2_dlc15_resource_factor_waaagh_triggered	wh2_main_ritual_grn_waaagh_required	-100	absolute	default
wh2_dlc15_resource_factor_waaagh_triggered	wh2_main_ritual_grn_waaagh	-100	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_kho_from_und	-10000	absolute	default
wh3_dlc20_chs_souls_spent_kho_path_to_glory	wh3_dlc20_character_mark_daemon_prince_kho_from_und	10000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_kho	-5000	absolute	default
wh3_dlc20_chs_souls_spent_kho_path_to_glory	wh3_dlc20_character_mark_daemon_prince_kho	5000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_nur_from_und	-10000	absolute	default
wh3_dlc20_chs_souls_spent_nur_path_to_glory	wh3_dlc20_character_mark_daemon_prince_nur_from_und	10000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_nur	-5000	absolute	default
wh3_dlc20_chs_souls_spent_nur_path_to_glory	wh3_dlc20_character_mark_daemon_prince_nur	5000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_sla_from_und	-10000	absolute	default
wh3_dlc20_chs_souls_spent_sla_path_to_glory	wh3_dlc20_character_mark_daemon_prince_sla_from_und	10000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_sla	-5000	absolute	default
wh3_dlc20_chs_souls_spent_sla_path_to_glory	wh3_dlc20_character_mark_daemon_prince_sla	5000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_tze_from_und	-10000	absolute	default
wh3_dlc20_chs_souls_spent_tze_path_to_glory	wh3_dlc20_character_mark_daemon_prince_tze_from_und	10000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_tze	-5000	absolute	default
wh3_dlc20_chs_souls_spent_tze_path_to_glory	wh3_dlc20_character_mark_daemon_prince_tze	5000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_character_mark_daemon_prince_und	-10000	absolute	default
wh3_dlc20_chs_souls_spent_und_path_to_glory	wh3_dlc20_character_mark_daemon_prince_und	10000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_hero_kho	-2000	absolute	default
wh3_dlc20_chs_souls_spent_kho_path_to_glory	wh3_dlc20_initiative_character_mark_hero_kho	2000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_hero_nur	-2000	absolute	default
wh3_dlc20_chs_souls_spent_nur_path_to_glory	wh3_dlc20_initiative_character_mark_hero_nur	2000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_hero_sla	-2000	absolute	default
wh3_dlc20_chs_souls_spent_sla_path_to_glory	wh3_dlc20_initiative_character_mark_hero_sla	2000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_hero_tze	-2000	absolute	default
wh3_dlc20_chs_souls_spent_tze_path_to_glory	wh3_dlc20_initiative_character_mark_hero_tze	2000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_lord_kho	-3000	absolute	default
wh3_dlc20_chs_souls_spent_kho_path_to_glory	wh3_dlc20_initiative_character_mark_lord_kho	3000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_lord_nur	-3000	absolute	default
wh3_dlc20_chs_souls_spent_nur_path_to_glory	wh3_dlc20_initiative_character_mark_lord_nur	3000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_lord_sla	-3000	absolute	default
wh3_dlc20_chs_souls_spent_sla_path_to_glory	wh3_dlc20_initiative_character_mark_lord_sla	3000	absolute	default
wh3_dlc20_chs_souls_path_to_glory	wh3_dlc20_initiative_character_mark_lord_tze	-3000	absolute	default
wh3_dlc20_chs_souls_spent_tze_path_to_glory	wh3_dlc20_initiative_character_mark_lord_tze	3000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t1_sacrifice_requirements	-500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t1_sacrifice_requirements	-1000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t1	-500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t1	500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t2_sacrifice_requirement	-750	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t2_sacrifice_requirement	-2500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t2	-750	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t2	750	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t3_sacrifice_requirement_high	-1500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t3_sacrifice_requirement_high	-7500	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t3_sacrifice_requirement	-1500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t3_sacrifice_requirement	-5000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t3	-1500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t3	1500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t4_sacrifice_requirement	-2000	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t4_sacrifice_requirement	-15000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t4	-2000	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t4	2000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t5_sacrifice_requirement_low	-2500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t5_sacrifice_requirement_low	-20000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t5_sacrifice_requirement	-2500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t5_sacrifice_requirement	-25000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_t5	-2500	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices	wh3_dlc20_initiative_souls_kho_t5	2500	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t1	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t1	-50	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices_upkeep	wh3_dlc20_initiative_souls_kho_upkeep_t1	50	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t2	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t2	-100	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices_upkeep	wh3_dlc20_initiative_souls_kho_upkeep_t2	100	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t3	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t3	-150	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices_upkeep	wh3_dlc20_initiative_souls_kho_upkeep_t3	150	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t4	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t4	-200	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices_upkeep	wh3_dlc20_initiative_souls_kho_upkeep_t4	200	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t5	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_kho_upkeep_t5	-350	absolute	default
wh3_dlc20_chs_souls_spent_kho_sacrifices_upkeep	wh3_dlc20_initiative_souls_kho_upkeep_t5	350	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t1_sacrifice_requirements	-500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t1_sacrifice_requirements	-1000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t1	-500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t1	500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t2_sacrifice_requirement	-750	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t2_sacrifice_requirement	-2500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t2	-750	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t2	750	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t3_sacrifice_requirement_high	-1500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t3_sacrifice_requirement_high	-7500	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t3_sacrifice_requirement	-1500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t3_sacrifice_requirement	-5000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t3	-1500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t3	1500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t4_sacrifice_requirement	-2000	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t4_sacrifice_requirement	-15000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t4	-2000	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t4	2000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t5_sacrifice_requirement_low	-2500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t5_sacrifice_requirement_low	-20000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t5_sacrifice_requirement	-2500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t5_sacrifice_requirement	-25000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_t5	-2500	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices	wh3_dlc20_initiative_souls_nur_t5	2500	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t1	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t1	-50	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices_upkeep	wh3_dlc20_initiative_souls_nur_upkeep_t1	50	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t2	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t2	-100	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices_upkeep	wh3_dlc20_initiative_souls_nur_upkeep_t2	100	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t3	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t3	-150	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices_upkeep	wh3_dlc20_initiative_souls_nur_upkeep_t3	150	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t4	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t4	-200	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices_upkeep	wh3_dlc20_initiative_souls_nur_upkeep_t4	200	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t5	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_nur_upkeep_t5	-350	absolute	default
wh3_dlc20_chs_souls_spent_nur_sacrifices_upkeep	wh3_dlc20_initiative_souls_nur_upkeep_t5	350	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t1_sacrifice_requirements	-500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t1_sacrifice_requirements	-1000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t1	-500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t1	500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t2_sacrifice_requirement	-750	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t2_sacrifice_requirement	-2500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t2	-750	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t2	750	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t3_sacrifice_requirement_high	-1500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t3_sacrifice_requirement_high	-7500	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t3_sacrifice_requirement	-1500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t3_sacrifice_requirement	-5000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t3	-1500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t3	1500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t4_sacrifice_requirement	-2000	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t4_sacrifice_requirement	-15000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t4	-2000	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t4	2000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t5_sacrifice_requirement_low	-2500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t5_sacrifice_requirement_low	-20000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t5_sacrifice_requirement	-2500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t5_sacrifice_requirement	-25000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_t5	-2500	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices	wh3_dlc20_initiative_souls_sla_t5	2500	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t1	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t1	-50	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices_upkeep	wh3_dlc20_initiative_souls_sla_upkeep_t1	50	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t2	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t2	-100	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices_upkeep	wh3_dlc20_initiative_souls_sla_upkeep_t2	100	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t3	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t3	-150	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices_upkeep	wh3_dlc20_initiative_souls_sla_upkeep_t3	150	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t4	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t4	-200	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices_upkeep	wh3_dlc20_initiative_souls_sla_upkeep_t4	200	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t5	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_sla_upkeep_t5	-350	absolute	default
wh3_dlc20_chs_souls_spent_sla_sacrifices_upkeep	wh3_dlc20_initiative_souls_sla_upkeep_t5	350	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t1_sacrifice_requirements	-500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t1_sacrifice_requirements	-1000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t1	-500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t1	500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t2_sacrifice_requirement	-750	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t2_sacrifice_requirement	-2500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t2	-750	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t2	750	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t3_sacrifice_requirement_high	-1500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t3_sacrifice_requirement_high	-7500	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t3_sacrifice_requirement	-1500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t3_sacrifice_requirement	-5000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t3	-1500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t3	1500	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t4_sacrifice_requirement	-2000	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t4_sacrifice_requirement	-15000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t4	-2000	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t4	2000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t5_sacrifice_requirement_low	-2500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t5_sacrifice_requirement_low	-20000	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t5_sacrifice_requirement	-2500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t5_sacrifice_requirement	-25000	absolute	secondary
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_t5	-2500	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices	wh3_dlc20_initiative_souls_tze_t5	2500	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t1	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t1	-50	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices_upkeep	wh3_dlc20_initiative_souls_tze_upkeep_t1	50	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t2	1	absolute	default
wh3_dlc20_chs_souls_chaos_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t2	-100	absolute	default
wh3_dlc20_chs_souls_spent_tze_sacrifices_upkeep	wh3_dlc20_initiative_souls_tze_upkeep_t2	100	absolute	secondary
wh3_dlc20_chs_eotg_gifts	wh3_dlc20_initiative_souls_tze_upkeep_t3	1	absolute	default
