building_chain	building_instance	building_or_building_range_start_inclusive	building_range_end_inclusive	building_super_chain	cai_construction_system_category	cai_construction_system_category_group	campaign	culture	faction	sub_culture	per_faction_building_limit_start	per_faction_building_limit_end	per_faction_building_minimum_discount_when_exceeding_limit_start	per_faction_building_maximum_discount_when_exceeding_limit_start	per_faction_building_minimum_discount_when_exceeding_limit_end	per_faction_building_maximum_discount_when_exceeding_limit_end	per_faction_per_building_discount_increment_when_exceeding_limit_start	per_faction_per_building_discount_increment_when_exceeding_limit_end	per_province_building_limit_start	per_province_building_limit_end	per_province_building_minimum_discount_when_exceeding_limit_start	per_province_building_maximum_discount_when_exceeding_limit_start	per_province_building_minimum_discount_when_exceeding_limit_end	per_province_building_maximum_discount_when_exceeding_limit_end	per_province_per_building_discount_increment_when_exceeding_limit_start	per_province_per_building_discount_increment_when_exceeding_limit_end	score_end_inclusive	score_or_score_start_inclusive
wh2_main_lzd_worship_oldones						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_worship_sotek						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_rogue_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	60
wh2_main_rogue_settlement_major						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_rogue_settlement_minor						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_savageorc_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_main_sch_special_parravon_peaks_brt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_sch_special_parravon_peaks_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_sch_special_parravon_peaks_wef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_skv_assassins_eshin						cai_military_group					0	0	50	50	50	50	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_skv_assassins						cai_military_group					0	0	50	50	50	50	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_skv_clanrats						cai_military_group					0	0	50	50	50	50	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_skv_defence_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_skv_defence_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_skv_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_skv_energy						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_skv_engineers						cai_military_group					0	0	50	50	50	50	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_skv_farm						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_skv_industry						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_skv_monsters						cai_military_group					0	0	50	50	50	50	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_skv_order						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_skv_plagues						cai_military_group					0	0	50	50	50	50	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_skv_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_animals_moulder						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_furs_moulder						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_iron						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_pasture						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_resource_wood						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_skv_settlement_major						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_skv_settlement_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_skv_settlement_minor						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_skv_settlement_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_skv_weaponteams						cai_military_group					0	0	50	50	50	50	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_special_altar_of_ultimate_darkness_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_altar_of_ultimate_darkness						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_altdorf_castle_reikguard						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_special_altdorf_imperial_palace_brt						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_altdorf_imperial_palace_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_altdorf_imperial_palace						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_special_ancestors_hall						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_anlec_citadel_def						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_anlec_citadel_hef						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_axlotl_chameleon_shrine						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_big_fort						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_blood_keep						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_brewery						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	400
wh2_main_special_brewery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	400
wh2_main_special_castle_drachenfels						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	500
wh2_main_special_castle_drachenfels						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	500
wh2_main_special_chamber_of_visions						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_clar_karond_lairs_emp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_clar_karond_lairs_grn						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_clar_karond_lairs_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_clar_karond_lairs_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_clar_karond_lairs_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_clar_karond_lairs_vmp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_clar_karond_lairs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_copper_mountain_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_copper_mountain						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_corrupted_spawning_pool						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_cothique_palace						cai_support_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_def_vauls_anvil_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_def_vauls_anvil						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_dorks_rock						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_drakenhof_court						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_eight_peaks_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	200
wh2_main_special_ellyrian_stables						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_empire_fort_emp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_main_special_everqueen_court_def						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800
wh2_main_special_everqueen_court_hef						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_everqueen_court_wef						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800
wh2_main_special_everqueen_court						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_fallen_gates						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	200
wh2_main_special_fortress_gate_eagle_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_fortress_gate_eagle_untainted						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_fortress_gate_griffon_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_fortress_gate_griffon_untainted						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_fortress_gate_phoenix_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_fortress_gate_phoenix_untainted						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_fortress_gate_unicorn_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_fortress_gate_unicorn_untainted						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
wh2_main_special_galbaraz_mourkain_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_galbaraz_mourkain_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_galbaraz_oathgold_dwf						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_galbaraz_oathgold_grn						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_galbaraz_oathgold_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_galbaraz_oathgold_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_ghrond_convent_of_sorcery_emp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_ghrond_convent_of_sorcery_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_ghrond_convent_of_sorcery_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_ghrond_convent_of_sorcery_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_ghrond_convent_of_sorcery						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_ghrond_dungeon_skv_moulder						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_glittering_tower						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_golden_tower_of_the_gods_lzd						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	400
wh2_main_special_golden_tower_of_the_gods_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	400
wh2_main_special_golden_tower_of_the_gods_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_hag_graef_mines_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	120
wh2_main_special_hag_graef_mines_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_hag_graef_mines						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	200
wh2_main_special_hall_of_dragons						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_har_ganeth_hellebron_palace_hef						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_har_ganeth_hellebron_palace						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_har_ganeth_temple_of_khaine_hef						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_har_ganeth_temple_of_khaine						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_hellpit_pits_moulder						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_hellpit_pits						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800
wh2_main_special_hexoatl_incubator						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_hexoatl_stellar_pyramids_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_hexoatl_stellar_pyramids						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_itza_emerald_pools						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_itza_vaults_of_the_old_ones						cai_support_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_karaz_a_karak_airport						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_karond_kar_slavers						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_lothern_port_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	360
wh2_main_special_lothern_port_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	120
wh2_main_special_lothern_port_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	120
wh2_main_special_lothern_port_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_lothern_port						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	120
wh2_main_special_lothern_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	120
wh2_main_special_magma_caverns						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_mors_hq						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_mousillon_merovech						cai_military_group					0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5000	5000
wh2_main_special_mousillon_merovech						cai_support_group					0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5000	5000
wh2_main_special_naggarond_blackguard						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_naggarond_witch_king_hef						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800
wh2_main_special_oyxl_shrine_of_birds						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_peg_street_pawnshop						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_phoenix_king_court_dwf						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_phoenix_king_court_nor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_phoenix_king_court						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800
wh2_main_special_pyramid_of_nagash_other						cai_support_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	250	250
wh2_main_special_pyramid_of_nagash_vmp						cai_support_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_quetza_serpent_lairs						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	200
wh2_main_special_quintex_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_main_special_quintex						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	500
wh2_main_special_salzenmund_laurelorn_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_salzenmund_laurelorn_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_salzenmund_laurelorn_human						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_salzenmund_laurelorn_wef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_settlement_colony_major_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_settlement_colony_minor_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_settlement_eight_peaks_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_gaean_vale_wef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_settlement_gaean_vale_wef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_settlement_gaean_vale						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_settlement_gaean_vale						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_special_settlement_hellpit						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_hexoatl_lzd						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_itza_lzd						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_karaz_a_karak_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_lothern_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_lothern						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_naggarond_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_naggarond						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_brt						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_brt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_cst						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_cst						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_emp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_sartosa_emp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_skavenblight						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_the_awakening_cst						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_the_awakening_cst						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_the_awakening_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_settlement_the_awakening_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_shrine_of_asuryan_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_shrine_of_asuryan_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_shrine_of_asuryan_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_shrine_of_asuryan_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_shrine_of_khaine_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_shrine_of_khaine_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_shrine_of_khaine_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_shrine_of_khaine_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_shrine_of_khaine_wef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_main_special_silver_hall						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_skavenblight_council13						cai_support_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800
wh2_main_special_skavenblight_shattered_tower						cai_support_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	800	800
wh2_main_special_skeggi_hall						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_smithys_tavern						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_solland_market						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	20
wh2_main_special_tiranoc_palace_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_tiranoc_palace						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_tlaxtlan_temple_of_the_eclipse						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	300
wh2_main_special_tor_achare_lions						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_tower_of_hoeth_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_tower_of_hoeth_emp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_tower_of_hoeth_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_tower_of_hoeth_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_tower_of_hoeth						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	300
wh2_main_special_troll_lair						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	400
wh2_main_special_underway_hub_dwf						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	250
