template_key	unit_group_key	ratio
WH_Wood_Elves_land_2	Default_land_infantry_missile	40
WH_Wood_Elves_land_2	Default_land_magic	10
WH_Wood_Elves_land_2	Default_land_monster	10
WH_Wood_Elves_land_drycha	Drycha_land_elf	15
WH_Wood_Elves_land_drycha	Drycha_land_monster	65
WH_Wood_Elves_land_drycha	Drycha_land_support	20
WH_default_naval	Default_naval_melee	1
WH_mp_Beastmen_siege_attack	Default_land_artillery	10
WH_mp_Beastmen_siege_attack	Default_land_cavalry_melee	10
WH_mp_Beastmen_siege_attack	Default_land_infantry_melee	50
WH_mp_Beastmen_siege_attack	Default_land_magic	10
WH_mp_Beastmen_siege_attack	Default_land_monster	15
WH_mp_Beastmen_siege_attack	Default_land_support	15
WH_mp_Beastmen_siege_defence	Default_land_artillery	5
WH_mp_Beastmen_siege_defence	Default_land_cavalry_melee	10
WH_mp_Beastmen_siege_defence	Default_land_infantry_melee	50
WH_mp_Beastmen_siege_defence	Default_land_magic	10
WH_mp_Beastmen_siege_defence	Default_land_monster	20
WH_mp_Beastmen_siege_defence	Default_land_support	15
WH_mp_Bretonnia_siege_attack	wh3_default_land_artillery_long_range	15
WH_mp_Bretonnia_siege_attack	wh3_default_land_characters	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_flying_heavy	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_cavalry_main_shock_heavy	20
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_cavalry_main_shock_medium	20
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Bretonnia_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	15
WH_mp_Bretonnia_siege_defence	wh3_default_land_artillery_long_range	5
WH_mp_Bretonnia_siege_defence	wh3_default_land_characters	10
WH_mp_Bretonnia_siege_defence	wh3_default_land_flying_heavy	5
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_cavalry_main_shock_heavy	20
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_cavalry_main_shock_medium	20
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Bretonnia_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Bretonnia_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_characters	5
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_cavalry_main	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_infantry	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_monsters	5
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_monsters_flanking_strong	15
WH_mp_Chaos_Daemons_siege_attack	wh3_default_land_monsters_heavy	20
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_characters	5
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_cavalry_main	15
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_infantry	15
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_monsters	5
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_monsters_flanking_strong	10
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_monsters_heavy	15
WH_mp_Chaos_Daemons_siege_defence	wh3_default_land_ranged_infantry	10
WH_mp_Chaos_siege_attack	wh3_default_land_artillery_long_range	5
WH_mp_Chaos_siege_attack	wh3_default_land_aura	5
WH_mp_Chaos_siege_attack	wh3_default_land_characters	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_siege_attack	wh3_default_land_melee_cavalry_main	5
WH_mp_Chaos_siege_attack	wh3_default_land_melee_cavalry_main_chariots	5
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Chaos_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Chaos_siege_attack	wh3_default_land_monsters	5
WH_mp_Chaos_siege_attack	wh3_default_land_monsters_flanking_strong	10
WH_mp_Chaos_siege_attack	wh3_default_land_monsters_heavy	10
WH_mp_Chaos_siege_attack	wh3_default_land_ranged_cavalry	5
WH_mp_Chaos_siege_defence	wh3_default_land_artillery_long_range	1
WH_mp_Chaos_siege_defence	wh3_default_land_aura	5
WH_mp_Chaos_siege_defence	wh3_default_land_characters	10
WH_mp_Chaos_siege_defence	wh3_default_land_melee_cavalry	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_cavalry_main	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_cavalry_main_chariots	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry	10
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Chaos_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Chaos_siege_defence	wh3_default_land_monsters	5
WH_mp_Chaos_siege_defence	wh3_default_land_monsters_flanking_strong	5
WH_mp_Chaos_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Chaos_siege_defence	wh3_default_land_ranged_cavalry	5
WH_mp_Dark_Elves_siege_attack	Default_land_artillery	10
WH_mp_Dark_Elves_siege_attack	Default_land_cavalry_melee	5
WH_mp_Dark_Elves_siege_attack	Default_land_infantry_melee	40
WH_mp_Dark_Elves_siege_attack	Default_land_infantry_missile	25
WH_mp_Dark_Elves_siege_attack	Default_land_magic	10
WH_mp_Dark_Elves_siege_attack	Default_land_monster	10
WH_mp_Dark_Elves_siege_attack	Default_land_support	10
WH_mp_Dark_Elves_siege_defence	Default_land_cavalry_melee	10
WH_mp_Dark_Elves_siege_defence	Default_land_infantry_melee	35
WH_mp_Dark_Elves_siege_defence	Default_land_infantry_missile	35
WH_mp_Dark_Elves_siege_defence	Default_land_magic	10
WH_mp_Dark_Elves_siege_defence	Default_land_monster	10
WH_mp_Dark_Elves_siege_defence	Default_land_support	10
WH_mp_Dwarfs_siege_attack	wh3_default_land_artillery_long_range	15
WH_mp_Dwarfs_siege_attack	wh3_default_land_characters	10
WH_mp_Dwarfs_siege_attack	wh3_default_land_flying_heavy	5
WH_mp_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_mp_Dwarfs_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Dwarfs_siege_attack	wh3_default_land_ranged_infantry_main_heavy_short_range	10
WH_mp_Dwarfs_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	25
WH_mp_Dwarfs_siege_defence	wh3_default_land_artillery	10
WH_mp_Dwarfs_siege_defence	wh3_default_land_artillery_long_range	5
WH_mp_Dwarfs_siege_defence	wh3_default_land_characters	10
WH_mp_Dwarfs_siege_defence	wh3_default_land_flying_heavy	5
WH_mp_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords	15
WH_mp_Dwarfs_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	30
WH_mp_Dwarfs_siege_defence	wh3_default_land_ranged_infantry_main_heavy_short_range	15
WH_mp_Dwarfs_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	15
WH_mp_Empire_siege_attack	wh3_default_land_artillery_long_range	20
WH_mp_Empire_siege_attack	wh3_default_land_characters	10
WH_mp_Empire_siege_attack	wh3_default_land_melee_cavalry_main_shock_heavy	5
WH_mp_Empire_siege_attack	wh3_default_land_melee_cavalry_main_shock_medium	5
WH_mp_Empire_siege_attack	wh3_default_land_melee_infantry_main	10
WH_mp_Empire_siege_attack	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
WH_mp_Empire_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Empire_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	25
WH_mp_Empire_siege_defence	wh3_default_land_artillery_long_range	10
WH_mp_Empire_siege_defence	wh3_default_land_characters	10
WH_mp_Empire_siege_defence	wh3_default_land_melee_cavalry_main_shock	5
WH_mp_Empire_siege_defence	wh3_default_land_melee_infantry_main	10
WH_mp_Empire_siege_defence	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	20
WH_mp_Empire_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Empire_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	35
WH_mp_Greenskins_siege_attack	Default_land_artillery	5
WH_mp_Greenskins_siege_attack	Default_land_cavalry_melee	20
WH_mp_Greenskins_siege_attack	Default_land_infantry_melee	40
WH_mp_Greenskins_siege_attack	Default_land_infantry_missile	20
WH_mp_Greenskins_siege_attack	Default_land_magic	10
WH_mp_Greenskins_siege_attack	Default_land_monster	20
WH_mp_Greenskins_siege_attack	Default_land_support	1
WH_mp_Greenskins_siege_defence	Default_land_artillery	5
WH_mp_Greenskins_siege_defence	Default_land_cavalry_melee	20
WH_mp_Greenskins_siege_defence	Default_land_infantry_melee	40
WH_mp_Greenskins_siege_defence	Default_land_infantry_missile	20
WH_mp_Greenskins_siege_defence	Default_land_magic	10
WH_mp_Greenskins_siege_defence	Default_land_monster	20
WH_mp_Greenskins_siege_defence	Default_land_support	1
WH_mp_High_Elves_siege_attack	Default_land_artillery	15
WH_mp_High_Elves_siege_attack	Default_land_cavalry_melee	10
WH_mp_High_Elves_siege_attack	Default_land_infantry_melee	40
WH_mp_High_Elves_siege_attack	Default_land_infantry_missile	20
WH_mp_High_Elves_siege_attack	Default_land_magic	10
WH_mp_High_Elves_siege_attack	Default_land_monster	15
WH_mp_High_Elves_siege_defence	Default_land_artillery	5
WH_mp_High_Elves_siege_defence	Default_land_cavalry_melee	10
WH_mp_High_Elves_siege_defence	Default_land_infantry_melee	40
WH_mp_High_Elves_siege_defence	Default_land_infantry_missile	30
WH_mp_High_Elves_siege_defence	Default_land_magic	10
WH_mp_High_Elves_siege_defence	Default_land_monster	10
WH_mp_Khorne_siege_attack	wh3_default_land_artillery_long_range	10
WH_mp_Khorne_siege_attack	wh3_default_land_characters	5
WH_mp_Khorne_siege_attack	wh3_default_land_melee_cavalry_light	5
WH_mp_Khorne_siege_attack	wh3_default_land_melee_cavalry_main_shock	5
WH_mp_Khorne_siege_attack	wh3_default_land_melee_infantry	10
WH_mp_Khorne_siege_attack	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Khorne_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Khorne_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Khorne_siege_attack	wh3_default_land_monsters	10
WH_mp_Khorne_siege_attack	wh3_default_land_monsters_flanking_strong	15
WH_mp_Khorne_siege_attack	wh3_default_land_monsters_heavy	10
WH_mp_Khorne_siege_defence	wh3_default_land_artillery_long_range	10
WH_mp_Khorne_siege_defence	wh3_default_land_characters	5
WH_mp_Khorne_siege_defence	wh3_default_land_melee_cavalry_light	5
WH_mp_Khorne_siege_defence	wh3_default_land_melee_cavalry_main_shock	5
WH_mp_Khorne_siege_defence	wh3_default_land_melee_infantry	10
WH_mp_Khorne_siege_defence	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Khorne_siege_defence	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Khorne_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	25
WH_mp_Khorne_siege_defence	wh3_default_land_monsters	5
WH_mp_Khorne_siege_defence	wh3_default_land_monsters_flanking_strong	10
WH_mp_Khorne_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Kislev_siege_attack	Default_land_artillery	5
WH_mp_Kislev_siege_attack	Default_land_cavalry_melee	20
WH_mp_Kislev_siege_attack	Default_land_cavalry_missile	20
WH_mp_Kislev_siege_attack	Default_land_infantry_melee	10
WH_mp_Kislev_siege_attack	Default_land_infantry_missile	30
WH_mp_Kislev_siege_attack	Default_land_magic	5
WH_mp_Kislev_siege_attack	Default_land_monster	5
WH_mp_Kislev_siege_attack	Default_land_vehicle	5
WH_mp_Kislev_siege_defence	Default_land_artillery	5
WH_mp_Kislev_siege_defence	Default_land_cavalry_melee	20
WH_mp_Kislev_siege_defence	Default_land_cavalry_missile	20
WH_mp_Kislev_siege_defence	Default_land_infantry_melee	10
WH_mp_Kislev_siege_defence	Default_land_infantry_missile	30
WH_mp_Kislev_siege_defence	Default_land_magic	5
WH_mp_Kislev_siege_defence	Default_land_monster	5
WH_mp_Kislev_siege_defence	Default_land_vehicle	5
WH_mp_Lizardmen_siege_attack	Default_land_artillery	10
WH_mp_Lizardmen_siege_attack	Default_land_cavalry_melee	1
WH_mp_Lizardmen_siege_attack	Default_land_flying	15
WH_mp_Lizardmen_siege_attack	Default_land_infantry_melee	45
WH_mp_Lizardmen_siege_attack	Default_land_infantry_missile	10
WH_mp_Lizardmen_siege_attack	Default_land_magic	10
WH_mp_Lizardmen_siege_attack	Default_land_monster	10
WH_mp_Lizardmen_siege_attack	Default_land_support	10
WH_mp_Lizardmen_siege_defence	Default_land_cavalry_melee	5
WH_mp_Lizardmen_siege_defence	Default_land_flying	10
WH_mp_Lizardmen_siege_defence	Default_land_infantry_melee	40
WH_mp_Lizardmen_siege_defence	Default_land_infantry_missile	25
WH_mp_Lizardmen_siege_defence	Default_land_magic	10
WH_mp_Lizardmen_siege_defence	Default_land_monster	10
WH_mp_Lizardmen_siege_defence	Default_land_support	10
WH_mp_Norsca_siege_attack	wh3_default_land_characters	5
WH_mp_Norsca_siege_attack	wh3_default_land_melee_infantry	10
WH_mp_Norsca_siege_attack	wh3_default_land_melee_infantry_main_frontline_spears	5
WH_mp_Norsca_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords	10
WH_mp_Norsca_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Norsca_siege_attack	wh3_default_land_monsters	5
WH_mp_Norsca_siege_attack	wh3_default_land_monsters_flanking_strong	20
WH_mp_Norsca_siege_attack	wh3_default_land_monsters_heavy	10
WH_mp_Norsca_siege_attack	wh3_default_land_ranged_cavalry	10
WH_mp_Norsca_siege_attack	wh3_default_land_ranged_infantry	10
WH_mp_Norsca_siege_defence	wh3_default_land_characters	5
WH_mp_Norsca_siege_defence	wh3_default_land_melee_infantry	10
WH_mp_Norsca_siege_defence	wh3_default_land_melee_infantry_main_frontline_spears	5
WH_mp_Norsca_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords	10
WH_mp_Norsca_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Norsca_siege_defence	wh3_default_land_monsters	5
WH_mp_Norsca_siege_defence	wh3_default_land_monsters_flanking_strong	20
WH_mp_Norsca_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Norsca_siege_defence	wh3_default_land_ranged_cavalry	10
WH_mp_Norsca_siege_defence	wh3_default_land_ranged_infantry	10
WH_mp_Nurgle_siege_attack	wh3_default_land_characters	10
WH_mp_Nurgle_siege_attack	wh3_default_land_melee_cavalry	5
WH_mp_Nurgle_siege_attack	wh3_default_land_melee_cavalry_main_chariots	10
WH_mp_Nurgle_siege_attack	wh3_default_land_melee_cavalry_main_shock	10
WH_mp_Nurgle_siege_attack	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Nurgle_siege_attack	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Nurgle_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Nurgle_siege_attack	wh3_default_land_monsters_flanking_strong	15
WH_mp_Nurgle_siege_attack	wh3_default_land_monsters_heavy	15
WH_mp_Nurgle_siege_defence	wh3_default_land_characters	5
WH_mp_Nurgle_siege_defence	wh3_default_land_melee_cavalry	5
WH_mp_Nurgle_siege_defence	wh3_default_land_melee_cavalry_main_chariots	5
WH_mp_Nurgle_siege_defence	wh3_default_land_melee_cavalry_main_shock	10
WH_mp_Nurgle_siege_defence	wh3_default_land_melee_infantry	5
WH_mp_Nurgle_siege_defence	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Nurgle_siege_defence	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Nurgle_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Nurgle_siege_defence	wh3_default_land_monsters_flanking_strong	15
WH_mp_Nurgle_siege_defence	wh3_default_land_monsters_heavy	5
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_cavalry_shock	3
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_infantry_melee	5
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_infantry_melee_low_quality	6
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_infantry_missile	2
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_infantry_spearmen	3
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_magic	1
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_monster	1
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_support	1
WH_mp_Ogre_Kingdoms_siege_attack	Default_land_vehicle	1
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_cavalry_shock	3
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_infantry_melee	5
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_infantry_melee_low_quality	6
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_infantry_missile	2
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_infantry_spearmen	3
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_magic	1
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_monster	1
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_support	1
WH_mp_Ogre_Kingdoms_siege_defence	Default_land_vehicle	1
WH_mp_Skaven_siege_attack	wh3_default_land_artillery	5
WH_mp_Skaven_siege_attack	wh3_default_land_artillery_long_range	10
WH_mp_Skaven_siege_attack	wh3_default_land_melee_infantry_main_flanking	15
WH_mp_Skaven_siege_attack	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_mp_Skaven_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Skaven_siege_attack	wh3_default_land_monsters_flanking_strong	5
WH_mp_Skaven_siege_attack	wh3_default_land_monsters_heavy	15
WH_mp_Skaven_siege_attack	wh3_default_land_ranged_infantry_main_heavy_long_range	10
WH_mp_Skaven_siege_attack	wh3_default_land_ranged_infantry_main_heavy_short_range	5
WH_mp_Skaven_siege_attack	wh3_default_land_ranged_infantry_main_light	10
WH_mp_Skaven_siege_defence	wh3_default_land_artillery	10
WH_mp_Skaven_siege_defence	wh3_default_land_melee_infantry_main	15
WH_mp_Skaven_siege_defence	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Skaven_siege_defence	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_mp_Skaven_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_mp_Skaven_siege_defence	wh3_default_land_monsters	5
WH_mp_Skaven_siege_defence	wh3_default_land_monsters_flanking_strong	10
WH_mp_Skaven_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Skaven_siege_defence	wh3_default_land_ranged_infantry_main_heavy_long_range	10
WH_mp_Skaven_siege_defence	wh3_default_land_ranged_infantry_main_light	10
WH_mp_Slaanesh_siege_attack	wh3_default_land_characters	10
WH_mp_Slaanesh_siege_attack	wh3_default_land_melee_cavalry_main_chariots	5
WH_mp_Slaanesh_siege_attack	wh3_default_land_melee_cavalry_main_shock	5
WH_mp_Slaanesh_siege_attack	wh3_default_land_melee_infantry	15
WH_mp_Slaanesh_siege_attack	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Slaanesh_siege_attack	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Slaanesh_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Slaanesh_siege_attack	wh3_default_land_monsters	5
WH_mp_Slaanesh_siege_attack	wh3_default_land_monsters_flanking_strong	15
WH_mp_Slaanesh_siege_attack	wh3_default_land_monsters_heavy	15
WH_mp_Slaanesh_siege_defence	wh3_default_land_characters	10
WH_mp_Slaanesh_siege_defence	wh3_default_land_melee_cavalry_main_chariots	10
WH_mp_Slaanesh_siege_defence	wh3_default_land_melee_cavalry_main_shock	10
WH_mp_Slaanesh_siege_defence	wh3_default_land_melee_infantry	15
WH_mp_Slaanesh_siege_defence	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Slaanesh_siege_defence	wh3_default_land_melee_infantry_main_frontline	10
WH_mp_Slaanesh_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_mp_Slaanesh_siege_defence	wh3_default_land_monsters	5
WH_mp_Slaanesh_siege_defence	wh3_default_land_monsters_flanking_strong	10
WH_mp_Slaanesh_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_TEB_siege_attack	Default_land_artillery	1
WH_mp_TEB_siege_attack	Default_land_cavalry_melee	1
WH_mp_TEB_siege_attack	Default_land_cavalry_missile	5
WH_mp_TEB_siege_attack	Default_land_cavalry_shock	1
WH_mp_TEB_siege_attack	Default_land_infantry_melee	40
WH_mp_TEB_siege_attack	Default_land_infantry_missile	20
WH_mp_TEB_siege_attack	Default_land_infantry_spearmen	35
WH_mp_TEB_siege_attack	Default_land_magic	1
WH_mp_TEB_siege_attack	Default_land_vehicle	1
WH_mp_TEB_siege_defence	Default_land_artillery	1
WH_mp_TEB_siege_defence	Default_land_cavalry_melee	1
WH_mp_TEB_siege_defence	Default_land_cavalry_missile	5
WH_mp_TEB_siege_defence	Default_land_cavalry_shock	1
WH_mp_TEB_siege_defence	Default_land_infantry_melee	30
WH_mp_TEB_siege_defence	Default_land_infantry_missile	35
WH_mp_TEB_siege_defence	Default_land_infantry_spearmen	30
WH_mp_TEB_siege_defence	Default_land_magic	1
WH_mp_TEB_siege_defence	Default_land_vehicle	1
WH_mp_Tomb_Kings_siege_attack	Default_land_artillery	20
WH_mp_Tomb_Kings_siege_attack	Default_land_cavalry_melee	10
WH_mp_Tomb_Kings_siege_attack	Default_land_infantry_melee	40
WH_mp_Tomb_Kings_siege_attack	Default_land_infantry_missile	10
WH_mp_Tomb_Kings_siege_attack	Default_land_magic	10
WH_mp_Tomb_Kings_siege_attack	Default_land_monster	10
WH_mp_Tomb_Kings_siege_attack	Default_land_support	10
WH_mp_Tomb_Kings_siege_defence	Default_land_artillery	10
WH_mp_Tomb_Kings_siege_defence	Default_land_cavalry_melee	10
WH_mp_Tomb_Kings_siege_defence	Default_land_infantry_melee	40
WH_mp_Tomb_Kings_siege_defence	Default_land_infantry_missile	20
WH_mp_Tomb_Kings_siege_defence	Default_land_magic	10
WH_mp_Tomb_Kings_siege_defence	Default_land_monster	5
WH_mp_Tomb_Kings_siege_defence	Default_land_support	15
WH_mp_Tzeentch_siege_attack	wh3_default_land_characters	10
WH_mp_Tzeentch_siege_attack	wh3_default_land_melee_cavalry_main	10
WH_mp_Tzeentch_siege_attack	wh3_default_land_melee_infantry	5
WH_mp_Tzeentch_siege_attack	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Tzeentch_siege_attack	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Tzeentch_siege_attack	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_mp_Tzeentch_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_mp_Tzeentch_siege_attack	wh3_default_land_monsters_flanking_strong	10
WH_mp_Tzeentch_siege_attack	wh3_default_land_monsters_heavy	10
WH_mp_Tzeentch_siege_attack	wh3_default_land_ranged_infantry_main	5
WH_mp_Tzeentch_siege_attack	wh3_default_land_ranged_infantry_main_heavy	5
WH_mp_Tzeentch_siege_attack	wh3_default_land_ranged_infantry_main_light_backline	20
WH_mp_Tzeentch_siege_defence	wh3_default_land_characters	10
WH_mp_Tzeentch_siege_defence	wh3_default_land_melee_cavalry_main	5
WH_mp_Tzeentch_siege_defence	wh3_default_land_melee_infantry	5
WH_mp_Tzeentch_siege_defence	wh3_default_land_melee_infantry_main_flanking	5
WH_mp_Tzeentch_siege_defence	wh3_default_land_melee_infantry_main_frontline	15
WH_mp_Tzeentch_siege_defence	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	5
WH_mp_Tzeentch_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_mp_Tzeentch_siege_defence	wh3_default_land_monsters_flanking_strong	10
WH_mp_Tzeentch_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Tzeentch_siege_defence	wh3_default_land_ranged_infantry_main	5
WH_mp_Tzeentch_siege_defence	wh3_default_land_ranged_infantry_main_heavy	10
WH_mp_Tzeentch_siege_defence	wh3_default_land_ranged_infantry_main_light_backline	25
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_aura	10
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_characters	10
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_melee_cavalry_main_shock_heavy	10
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_melee_cavalry_main_shock_medium	5
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_melee_infantry	10
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_monsters_flanking_strong	20
WH_mp_Vampire_Counts_siege_attack	wh3_default_land_monsters_heavy	10
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_aura	10
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_characters	10
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_melee_cavalry_main_shock_heavy	10
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_melee_cavalry_main_shock_medium	5
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_melee_infantry	10
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_melee_infantry_main_flanking	10
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_monsters_flanking_strong	20
WH_mp_Vampire_Counts_siege_defence	wh3_default_land_monsters_heavy	10
WH_mp_Wood_Elves_siege_attack	Default_land_cavalry_melee	10
WH_mp_Wood_Elves_siege_attack	Default_land_cavalry_missile	1
WH_mp_Wood_Elves_siege_attack	Default_land_infantry_melee	45
WH_mp_Wood_Elves_siege_attack	Default_land_infantry_missile	20
