key	type	battle_start	battle_stop	battle_rtpc	distance_battle	campaign_start	campaign_stop	campaign_rtpc	distance_campaign	min_time	max_time	random_position	flatten_rtpc_to_2d	doppler_rtpc_name	reverb	obstruction
Sound_Environment_Lava_River_Large	looping_sound	Battle_Environment_Element_Fire_Lava_River_Large_Play	Battle_Environment_Element_Fire_Lava_River_Large_Stop		300.0000	Cam_Lava_River	Campaign_Stop_Ambiences		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Lava_Rock_Burst	one_shot_sound	Battle_Environment_Element_Fire_Lava_Rock_Burst			550.0000	Campaign_Environment_Element_Fire_Lava_Rock_Burst			40.0000	8.0000	15.0000	true	false		true	false
Sound_Environment_Lizardmen_Temple_Force_Field	looping_sound				6000.0000	Campaign_Environment_Lizardmen_Temple_Settlement_Magic_Force_Field_Play	Campaign_Environment_Lizardmen_Temple_Settlement_Magic_Force_Field_Stop		40.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Lucent_Maze	looping_sound	Battle_Environment_Lucent_Maze_Play	Battle_Environment_Lucent_Maze_Stop		300.0000	Campaign_Environment_Tzeentch_Lucent_Maze_Play	Campaign_Environment_Tzeentch_Lucent_Maze_Stop		40.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Lzd_Stone_Tower_Mist	looping_sound	Battle_Environment_Lizardmen_Stone_Tower_Mist_Play	Battle_Environment_Lizardmen_Stone_Tower_Mist_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Maelstrom	looping_sound	Battle_Environment_Vampire_Coast_Galleons_Graveyard_Maelstrom_Play	Battle_Environment_Vampire_Coast_Galleons_Graveyard_Maelstrom_Play		6000.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Magic_Door_Electricity	looping_sound	Battle_Environment_Vampire_Coast_Magic_Door_Play	Battle_Environment_Vampire_Coast_Magic_Door_Stop		150.0000				40.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Magic_Particles	looping_sound	Battle_Environment_Magic_Magic_Particles_Play	Battle_Environment_Magic_Magic_Particles_Stop		100.0000				100.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Magic_Pillar	looping_sound	Battle_Environment_Magic_Magic_Pillar_Play	Battle_Environment_Magic_Magic_Pillar_Stop		75.0000				50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Magic_Portal_Chaos	looping_sound	Battle_Environment_Magic_Chaos_Portal_Play	Battle_Environment_Magic_Chaos_Portal_Stop		800.0000	Campaign_Environment_Element_Magic_Chaos_Portal_Play	Campaign_Environment_Element_Magic_Chaos_Portal_Stop		30.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Metal_Cog_Loop_Huge	looping_sound				0.0000	Campaign_Environment_Khorne_Metal_Cog_Huge_Play	Campaign_Environment_Khorne_Metal_Cog_Huge_Stop		25.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Metal_Cog_Loop_Large	looping_sound				0.0000	Campaign_Environment_Khorne_Metal_Cog_Large_Play	Campaign_Environment_Khorne_Metal_Cog_Large_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Metal_Cog_Loop_Small	looping_sound				0.0000	Campaign_Environment_Khorne_Metal_Cog_Small_Play	Campaign_Environment_Khorne_Metal_Cog_Small_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Metal_Cog_Loop_Small_Underground	looping_sound				0.0000	Campaign_Environment_Khorne_Metal_Cog_Small_Underground_Play	Campaign_Environment_Khorne_Metal_Cog_Small_Underground_Stop		30.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Monumnet_Portal_Chaos	looping_sound	Battle_Environment_Element_Chaos_Monument_Portal_Play	Battle_Environment_Element_Chaos_Monument_Portal_Stop		300.0000				25.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Monumnet_Portal_Khorne	looping_sound	Battle_Environment_Khorne_Monument_Portal_Core_Play	Battle_Environment_Khorne_Monument_Portal_Core_Stop		350.0000				25.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Norsca_Column_Torch	looping_sound				100.0000	Campaign_Environment_Nordic_Column_Torch_Play	Campaign_Stop_Ambiences		10.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Norsca_Crow_Monolith	looping_sound				0.0000	Campaign_Environment_Nordic_Monolith_Crow_Play	Campaign_Stop_Ambiences		25.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Norsca_Eagle_Monolith	looping_sound				0.0000	Campaign_Environment_Nordic_Monolith_Eagle_Play	Campaign_Stop_Ambiences		25.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Norsca_Hound_Monolith	looping_sound				0.0000	Campaign_Environment_Nordic_Monolith_Hound_Play	Campaign_Stop_Ambiences		25.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Norsca_Serpent_Monolith	looping_sound				0.0000	Campaign_Environment_Nordic_Monolith_Serpent_Play	Campaign_Stop_Ambiences		25.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Nurgle_Canyon	looping_sound	Battle_Environment_Nurgle_Canyon_Start	Battle_Environment_Nurgle_Canyon_Stop		200.0000	Campaign_Environment_Nurgle_Prop_Canyon_Play	Campaign_Environment_Nurgle_Prop_Canyon_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Fountain	looping_sound	Battle_Environment_Nurgle_Fountain_Start	Battle_Environment_Nurgle_Fountain_Stop		150.0000	Campaign_Environment_Nurgle_Prop_Fountain_Play	Campaign_Environment_Nurgle_Prop_Fountain_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Gate_Small_Loop	looping_sound	Battle_Environment_Nurgle_Gate_Small_Play	Battle_Environment_Nurgle_Gate_Small_Stop		150.0000				25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Pit	looping_sound	Battle_Environment_Nurgle_Pit_Start	Battle_Environment_Nurgle_Pit_Stop		200.0000	Campaign_Environment_Nurgle_Prop_Pit_Play	Campaign_Environment_Nurgle_Prop_Pit_Stop		15.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Plague_Lord_Mansion	looping_sound				100.0000	Campaign_Environment_Nurgle_Prop_Plague_Lord_Mansion_Loop_Play	Campaign_Environment_Nurgle_Prop_Plague_Lord_Mansion_Loop_Stop		50.0000	10.0000	20.0000	false	false		true	false
Sound_Environment_Nurgle_Portal	looping_sound	Battle_Environment_Nurgle_Portal_Start	Battle_Environment_Nurgle_Portal_Stop		350.0000	Campaign_Environment_Nurgle_Prop_Portal_Play	Campaign_Environment_Nurgle_Prop_Portal_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Prop_Boil_Movement	looping_sound				25.0000	Campaign_Environment_Nurgle_Prop_Boil_Play	Campaign_Environment_Nurgle_Prop_Boil_Stop		25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Nurgle_Prop_Emissive_Egg_Loop	looping_sound				25.0000	Campaign_Environment_Nurgle_Prop_Emissive_Egg_Play	Campaign_Environment_Nurgle_Prop_Emissive_Egg_Stop		20.0000	0.0000	0.0000	false	false		true	false
Sound_Environment_Nurgle_Prop_Plant_Beak_Voc_Loop	looping_sound				25.0000	Campaign_Environment_Nurgle_Prop_Plant_Beak_Vocalisation_Play	Campaign_Environment_Nurgle_Prop_Plant_Beak_Vocalisation_Stop		25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Nurgle_Prop_Pod_Movement_Loop	looping_sound				25.0000	Campaign_Environment_Nurgle_Prop_Pod_Movement_Play	Campaign_Environment_Nurgle_Prop_Pod_Movement_Stop		25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Nurgle_Prop_Tongue_Movement_Loop	looping_sound				150.0000	Campaign_Environment_Nurgle_Prop_Tongue_Movement_Play	Campaign_Environment_Nurgle_Prop_Tongue_Movement_Stop		30.0000	0.0000	0.0000	false	false		true	false
Sound_Environment_Nurgle_Prop_Tumour_Movement_Loop	looping_sound				25.0000	Campaign_Environment_Nurgle_Prop_Tumour_Movement_Play	Campaign_Environment_Nurgle_Prop_Tumour_Movement_Stop		25.0000	0.0000	0.0000	false	false		true	false
Sound_Environment_Nurgle_Sludge_Waterfall	looping_sound				0.0000	Campaign_Environment_Nurgle_Prop_Sludge_Waterfall_Play	Campaign_Environment_Nurgle_Prop_Sludge_Waterfall_Stop		25.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Nurgle_Smoke	looping_sound	Battle_Environment_Nurgle_Smoke_Start	Battle_Environment_Nurgle_Smoke_Stop		100.0000	Campaign_Environment_Nurgle_Prop_Smoke_Play	Campaign_Environment_Nurgle_Prop_Smoke_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Tentacle_Large	looping_sound	Battle_Environment_Nurgle_Tentacle_Large_Start	Battle_Environment_Nurgle_Tentacle_Large_Stop		200.0000	Campaign_Environment_Nurgle_Prop_Tentacle_Large_Play	Campaign_Environment_Nurgle_Prop_Tentacle_Large_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Tentacle_Medium	looping_sound	Battle_Environment_Nurgle_Tentacle_Medium_Start	Battle_Environment_Nurgle_Tentacle_Medium_Stop		150.0000	Campaign_Environment_Nurgle_Prop_Tentacle_Medium_Play	Campaign_Environment_Nurgle_Prop_Tentacle_Medium_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Tentacle_Small	looping_sound	Battle_Environment_Nurgle_Tentacle_Small_Start	Battle_Environment_Nurgle_Tentacle_Small_Stop		100.0000	Campaign_Environment_Nurgle_Prop_Tentacle_Small_Play	Campaign_Environment_Nurgle_Prop_Tentacle_Small_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Tongue_Movement	one_shot_sound	Battle_Environment_Tongue_Movement_Oneshot_Start	Battle_Environment_Tongue_Movement_Oneshot_Stop		140.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Tumor_Pulse	looping_sound	Battle_Environment_Quest_Nurgle_Tumour_Pulse_Start	Battle_Environment_Quest_Nurgle_Tumour_Pulse_Stop		100.0000				25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Nurgle_Waterfalls	looping_sound	Battle_Environment_Nurgle_Waterfalls_Start	Battle_Environment_Nurgle_Waterfalls_Stop		200.0000	Campaign_Environment_Nurgle_Prop_Waterfall_Play	Campaign_Environment_Nurgle_Prop_Waterfall_Stop		25.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Ogham_Stone_Large	looping_sound	Battle_Environment_Element_Magic_Ogham_Stone_Large_Play	Battle_Environment_Element_Magic_Ogham_Stone_Large_Stop		130.0000				50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Ogham_Stone_Small	looping_sound	Battle_Environment_Element_Magic_Ogham_Stone_Small_Play	Battle_Environment_Element_Magic_Ogham_Stone_Small_Stop		75.0000				50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Ogre_Maw_Crystal	looping_sound				100.0000	Campaign_Environment_Props_Tiny_Faction_Ogres_Maw_Crystal_Play	Campaign_Environment_Props_Tiny_Faction_Ogres_Maw_Crystal_Stop		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Ogres_Fire_Mouth	looping_sound				800.0000	Campaign_Environment_Ogres_Props_Fire_Mouth_Play	Campaign_Environment_Ogres_Props_Fire_Mouth_Stop		40.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Ogres_Great_Maw	looping_sound				100.0000	Campaign_Environment_Ogres_Props_The_Great_Maw_Loop_Play	Campaign_Environment_Ogres_Props_The_Great_Maw_Loop_Stop		50.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Poison_River	looping_sound				0.0000	Campaign_Environment_Element_Water_Poison_River_Play	Campaign_Environment_Element_Water_Poison_River_Stop		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Pond_Empire	looping_sound	Battle_Environment_Element_Water_Pond_Empire_Play	Battle_Environment_Element_Water_Pond_Empire_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Pond_Greenskin	looping_sound	Battle_Environment_Element_Water_Pond_Greenskin_Play	Battle_Environment_Element_Water_Pond_Greenskin_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Pond_High_Elves	looping_sound	Battle_Environment_Element_Water_Pond_High_Elves_Play	Battle_Environment_Element_Water_Pond_High_Elves_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Pond_Lizardmen	looping_sound	Battle_Environment_Element_Water_Pond_Lizardmen_Play	Battle_Environment_Element_Water_Pond_Lizardmen_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Pond_Nordic	looping_sound	Battle_Environment_Element_Water_Pond_Nordic_Play	Battle_Environment_Element_Water_Pond_Nordic_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Pond_Skaven	looping_sound	Battle_Environment_Element_Water_Pond_Skaven_Play	Battle_Environment_Element_Water_Pond_Skaven_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Portal_Pillar	looping_sound	Battle_Environment_Dark_Elves_Portal_Pillar_Play	Battle_Environment_Dark_Elves_Portal_Pillar_Stop		850.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Purple_Crystals	looping_sound	Battle_Environment_Magic_Purple_Crystals_Play	Battle_Environment_Magic_Purple_Crystals_Stop		75.0000				50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Quest_Battle_Marker	looping_sound				0.0000	Campaign_Environment_Element_Magic_Quest_Battle_Marker_Loop_Play	Campaign_Environment_Element_Magic_Quest_Battle_Marker_Loop_Stop		30.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_River_Large_Cold	looping_sound				0.0000	Cam_River_Large_Cold_Play	Cam_River_Large_Cold_Stop		30.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Large_Hot	looping_sound				0.0000	Cam_River_Large_Hot_Play	Cam_River_Large_Hot_Stop		30.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Large_Moderate	looping_sound	Battle_Environment_Element_Water_River_3D_Play	Battle_Environment_Element_Water_River_3D_Stop		100.0000	Cam_River_Large_Moderate_Play	Cam_River_Large_Moderate_Stop		30.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Medium	looping_sound	Battle_Environment_Element_Water_River_3D_Play	Battle_Environment_Element_Water_River_3D_Stop		100.0000				20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Of_Blood	looping_sound				0.0000	Campaign_Environment_Element_Water_River_Of_Blood_Play	Campaign_Stop_Ambiences		30.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Rapids	looping_sound	Battle_Environment_Element_Water_River_Rapids_Play	Battle_Environment_Element_Water_River_Rapids_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_River_Small_Cold	looping_sound				100.0000	Cam_River_Small_Cold_Play	Cam_River_Small_Cold_Stop		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Small_Hot	looping_sound				0.0000	Cam_River_Small_Hot_Play	Cam_River_Small_Hot_Stop		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Small_Moderate	looping_sound				0.0000	Cam_River_Small_Moderate_Play	Cam_River_Small_Moderate_Stop		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_River_Wildlife_LZD	looping_sound	Battle_Environment_Lizardmen_River_Wildlife_Play	Battle_Environment_Lizardmen_River_Wildlife_Stop		140.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Rock_Crumble_Large	one_shot_sound	Battle_Environment_Element_Earth_Rock_Crumble_Large			1000.0000				0.0000	10.0000	30.0000	false	false		false	false
Sound_Environment_Rock_Crumble_Small	one_shot_sound	Battle_Environment_Element_Earth_Rock_Crumble_Small			200.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Rock_Debris_Large	one_shot_sound	Battle_Environment_Element_Earth_Rock_Debris_Large			700.0000				0.0000	10.0000	30.0000	false	false		false	false
Sound_Environment_Rock_Debris_Small	one_shot_sound	Battle_Environment_Element_Earth_Rock_Debris_Small			200.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Rock_Falls	looping_sound				0.0000	Campaign_Environment_Element_Earth_Rock_Falls_Play	Campaign_Environment_Element_Earth_Rock_Falls_Stop		25.0000	0.0000	0.0000	false	false		true	false
Sound_Environment_Rock_Impacts	one_shot_sound	Battle_Environment_Element_Earth_Rock_Impacts			700.0000				0.0000	0.5000	1.5000	false	false		false	false
Sound_Environment_Rock_Slides	one_shot_sound	Battle_Environment_Element_Earth_Rock_Slide			50.0000				0.0000	5.0000	10.0000	false	false		false	false
Sound_Environment_Rune_Stone	looping_sound	Battle_Environment_Magic_Rune_Stone_Play	Battle_Environment_Magic_Rune_Stone_Stop		75.0000	Cam_Generic_Rune_Stone	Campaign_Stop_Ambiences		50.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Settlement_Props_Fire_Torch	looping_sound				0.0000	Campaign_Environment_Generic_Settlement_Props_Fire_Torch_Loop_Play	Campaign_Environment_Generic_Settlement_Props_Fire_Torch_Loop_Stop		15.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Settlement_Props_Water_Pool	looping_sound				0.0000	Campaign_Environment_Generic_Settlement_Props_Water_Pool_Loop_Play	Campaign_Environment_Generic_Settlement_Props_Water_Pool_Loop_Stop		15.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Settlement_Props_Waterfall	looping_sound				0.0000	Campaign_Environment_Generic_Settlement_Props_Waterfall_Loop_Play	Campaign_Environment_Generic_Settlement_Props_Waterfall_Loop_Stop		15.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Settlement_Props_Wooden_Creaks	looping_sound				0.0000	Campaign_Environment_Generic_Settlement_Props_Wooden_Creak_Oneshots_Play	Campaign_Environment_Generic_Settlement_Props_Wooden_Creak_Oneshots_Stop		15.0000	0.0000	1.0000	false	false	Campaign_Doppler	true	false
Sound_Environment_Shadow_Realm_Portal	looping_sound	Battle_Environment_Element_Magic_Shadow_Realm_Portal_Play	Battle_Environment_Element_Magic_Shadow_Realm_Portal_Stop		850.0000	Campaign_Environment_Element_Magic_Shadow_Realm_Portal_Play	Campaign_Stop_Ambiences		40.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Shipwreck	looping_sound	Battle_Environment_Element_Earth_Shipwreck_Creaks_Start	Battle_Environment_Element_Earth_Shipwreck_Creaks_Stop		200.0000				25.0000	5.0000	10.0000	false	false		false	false
Sound_Environment_Shipwreck_With_Sails	looping_sound	Battle_Environment_Element_Earth_Shipwreck_With_Sails_Creaks_Start	Battle_Environment_Element_Earth_Shipwreck_With_Sails_Creaks_Stop		200.0000				25.0000	5.0000	10.0000	false	false		false	false
Sound_Environment_Skaven_Burrows	looping_sound				200.0000	Campaign_Environment_Skaven_Burrows_Play	Campaign_Environment_Skaven_Burrows_Stop		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Skaven_Distant_Chatter	one_shot_sound	Battle_Environment_Skaven_Distant_Chatter_One_Shots			200.0000				0.0000	10.0000	20.0000	false	false		false	false
Sound_Environment_Skv_Warpstone	looping_sound				75.0000	Campaign_Environment_Element_Magic_Skv_Warpstone_Play	Campaign_Environment_Element_Magic_Skv_Warpstone_Stop		20.0000	0.0000	1.0000	false	false		true	false
Sound_Environment_Slaanesh_Fog_Loop	looping_sound	Battle_Environment_Slaanesh_Fog_Loop_Start	Battle_Environment_Slaanesh_Fog_Loop_Stop		100.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Gate	looping_sound	Battle_Environment_Tzeentch_Gate_Core_Loop_Play	Battle_Environment_Tzeentch_Gate_Core_Loop_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Slaanesh_Green_Fire_Loop	looping_sound	Battle_Environment_Slaanesh_Green_Fire_Loop_Start	Battle_Environment_Slaanesh_Green_Fire_Loop_Stop		100.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Large_Base_Beam	looping_sound	Battle_Environment_Slaanesh_Basalt_Beam_Loop_Start	Battle_Environment_Slaanesh_Basalt_Beam_Loop_Stop		850.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Large_Base_Smoke	looping_sound	Battle_Environment_Slaanesh_Basalt_Base_Loop_Start	Battle_Environment_Slaanesh_Basalt_Base_Loop_Stop		850.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Prop_Portal	looping_sound				25.0000	Campaign_Environment_Slaanesh_Prop_Portal_Play	Campaign_Environment_Slaanesh_Prop_Portal_Stop		20.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Slaanesh_Prop_Tendril_Movement_Loop	looping_sound				25.0000	Campaign_Environment_Slaanesh_Prop_Tendril_Movement_Play	Campaign_Environment_Slaanesh_Prop_Tendril_Movement_Stop		25.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Slaanesh_Prop_Tentacle_Movement_Loop	looping_sound				25.0000	Campaign_Environment_Tzeentch_Prop_Flesh_Movement_Loop_Play	Campaign_Environment_Tzeentch_Prop_Flesh_Movement_Loop_Stop		15.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Slaanesh_Prop_Tongue_Movement_Oneshots	one_shot_sound				25.0000	Campaign_Environment_Slaanesh_Prop_Tongue_Movement_Play	Campaign_Environment_Slaanesh_Prop_Tongue_Movement_Stop		15.0000	5.0000	10.0000	false	false		true	false
Sound_Environment_Slaanesh_Smoke	looping_sound	Battle_Environment_Slaanesh_Smoke_Loop_Start	Battle_Environment_Slaanesh_Smoke_Loop_Stop		200.0000				0.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Spitting_Mouth_Loop	looping_sound	Battle_Environment_Slaanesh_Spitting_Mouth_Loop_Start	Battle_Environment_Slaanesh_Spitting_Mouth_Loop_Stop		150.0000				150.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Spitting_Mouth_Oneshots	one_shot_sound	Battle_Environment_Slaanesh_Spitting_Mouth_One_Shot_Start			150.0000				150.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Strip_Tendril	looping_sound	Battle_Environment_Slaanesh_Strip_Tendril_Loop_Start	Battle_Environment_Slaanesh_Strip_Tendril_Loop_Stop		150.0000				150.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Slaanesh_Strip_Tendril_Small	looping_sound	Battle_Environment_Slaanesh_Strip_Tendril_Loop_Small_Play	Battle_Environment_Slaanesh_Strip_Tendril_Loop_Small_Stop		150.0000				150.0000	5.0000	15.0000	false	false		false	false
Sound_Environment_Steam_Vents	looping_sound	Battle_Environment_Element_Steam_vents_play	Battle_Environment_Element_Steam_vents_stop		610.0000				30.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Swamp_Greenskin	looping_sound	Battle_Environment_Generic_Swamp_Greenskin_Play	Battle_Environment_Generic_Swamp_Greenskin_Stop		55.0000				36.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Swamp_Lizardmen	looping_sound	Battle_Environment_Generic_Swamp_Lizardmen_Play	Battle_Environment_Generic_Swamp_Lizardmen_Stop		100.0000				36.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Swamp_Mud_Bubbles	looping_sound				0.0000	Campaign_Environment_Elemment_Water_Swamp_Bubbles_Start	Campaign_Environment_Elemment_Water_Swamp_Bubbles_Stop		20.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Swamp_Nordic	looping_sound	Battle_Environment_Generic_Swamp_Nordic_Play	Battle_Environment_Generic_Swamp_Nordic_Stop		55.0000				36.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Swamp_Skaven	looping_sound	Battle_Environment_Generic_Swamp_Skaven_Play	Battle_Environment_Generic_Swamp_Skaven_Stop		100.0000				36.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Swamp_Vampire	looping_sound	Battle_Environment_Generic_Swamp_Vampire_Play	Battle_Environment_Generic_Swamp_Vampire_Stop		55.0000				36.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Sylvania_Green_Flame	looping_sound				0.0000	Campaign_Environment_Sylvania_Green_Flame_Play	Campaign_Environment_Sylvania_Green_Flame_Stop		30.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Sylvania_Wildlife_Close	looping_sound				0.0000	Campaign_Environment_Sylvania_Wildlife_Close_Play	Campaign_Environment_Sylvania_Wildlife_Close_Stop		20.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Sylvania_Wildlife_Far	looping_sound				0.0000	Campaign_Environment_Sylvania_Wildlife_Far_Play	Campaign_Environment_Sylvania_Wildlife_Far_Stop		50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_TMB_Ash_River	looping_sound	Battle_Environment_Tomb_Kings_Generic_Ash_River_Play	Battle_Environment_Tomb_Kings_Generic_Ash_River_Stop		400.0000				50.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_TMB_Black_Tower_One_Shot	one_shot_sound	Battle_Environment_Tomb_Kings_Generic_Black_Tower_One_Shot			50.0000				25.0000	5.0000	10.0000	false	false		false	false
Sound_Environment_TMB_Floating_Pyramid	looping_sound	Battle_Environment_Tomb_Kings_Generic_Floating_Pyramid_Play	Battle_Environment_Tomb_Kings_Generic_Floating_Pyramid_Stop		2500.0000				500.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_TMB_Sandfall_Head	looping_sound	Battle_Environment_Tomb_Kings_Generic_Sandfall_Head_Play	Battle_Environment_Tomb_Kings_Generic_Sandfall_Head_Stop		100.0000				20.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_TMB_Sandfall_Tail	looping_sound	Battle_Environment_Tomb_Kings_Generic_Sandfall_Tail_Play	Battle_Environment_Tomb_Kings_Generic_Sandfall_Tail_Stop		100.0000				20.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Temple_Area_Drone	looping_sound	Battle_Environment_Lizardmen_Temple_Area_Drone_Play	Battle_Environment_Lizardmen_Temple_Area_Drone_Stop		6000.0000	Campaign_Environment_Lizardmen_Temple_Settlement_Area_Drone_Play	Campaign_Environment_Lizardmen_Temple_Settlement_Area_Drone_Stop		35.0000	0.0000	1.0000	false	true		false	false
Sound_Environment_Temple_Beam	looping_sound	Battle_Environment_Lizardmen_Temple_Beam_Play	Battle_Environment_Lizardmen_Temple_Beam_Stop		6000.0000				0.0000	0.0000	1.0000	false	false	Campaign_Doppler	false	false
Sound_Environment_Temple_Magic_Beam	looping_sound	Battle_Environment_Lizardmen_Temple_Magic_Beam_Stage_1_Play	Battle_Environment_Lizardmen_Temple_Magic_Beam_Stop		6000.0000	Campaign_Environment_Lizardmen_Temple_Settlement_Area_Magic_Beam_Play	Campaign_Environment_Lizardmen_Temple_Settlement_Area_Magic_Beam_Stop		35.0000	0.0000	1.0000	false	false		false	false
Sound_Environment_Temple_Magic_Blue_Flame	looping_sound	Battle_Environment_Lizardmen_Temple_Magic_Blue_Flame_Play	Battle_Environment_Lizardmen_Temple_Magic_Blue_Flame_Stop		200.0000				0.0000	0.0000	1.0000	false	false		false	false
