character_item	character_name
wh_main_anc_weapon_tormentor_sword	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
wh_main_anc_weapon_tormentor_sword	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
wh_main_anc_weapon_starcrusher	wh_dlc01_chs_cha_kholek
wh_main_anc_armour_auric_armour	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
wh_main_anc_weapon_sliverslash	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
wh_main_anc_armour_the_armour_of_morkar	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_attacker_1_general
wh_main_anc_weapon_starcrusher	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_2_general
wh_dlc03_anc_enchanted_item_horn_of_the_first_beast	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_anc_magic_standard_totem_of_rust	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_anc_enchanted_item_horn_of_the_first_beast	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_anc_magic_standard_totem_of_rust	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_beasts_0
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_beasts_0
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_beasts_1
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_beasts_1
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_death_0
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_death_0
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_death_1
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_death_1
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_shadows_0
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_shadows_0
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_shadows_1
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_shadows_1
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_wild_0
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_wild_0
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_dlc03_bst_cha_bray_shaman_wild_1
wh_dlc03_anc_arcane_item_jagged_dagger	wh_dlc03_bst_cha_bray_shaman_wild_1
wh_dlc03_anc_magic_standard_banner_of_the_fallen_kings	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_anc_weapon_axe_of_men	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_anc_armour_the_dark_mail	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_dlc03_anc_weapon_scourge	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_dlc03_anc_armour_the_dark_mail	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_dlc03_anc_weapon_scourge	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_dlc03_anc_enchanted_item_icons_of_vilification	wh_dlc03_bst_cha_malagor_the_dark_omen
wh2_dlc13_anc_weapon_runefang_middenland	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_anc_talisman_the_white_cloak_of_ulric	wh_dlc03_emp_cha_boris_todbringer_0
wh2_dlc13_anc_weapon_runefang_middenland	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_anc_talisman_the_white_cloak_of_ulric	wh_dlc03_emp_cha_boris_todbringer_1
wh2_dlc13_anc_weapon_runefang_middenland	wh_dlc03_emp_cha_boris_todbringer_2
wh2_dlc13_anc_weapon_runefang_middenland	wh_dlc03_emp_cha_boris_todbringer_3
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_anc_arcane_item_power_stone	wh_dlc03_emp_cha_wizard_beasts_0
wh_dlc03_anc_armour_the_dark_mail	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player
wh_dlc03_anc_weapon_scourge	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player
wh_main_anc_enchanted_item_crown_of_command	wh_dlc04_emp_cha_arch_lector_0
wh_main_anc_weapon_the_mace_of_helsturm	wh_dlc04_emp_cha_arch_lector_0
wh_main_anc_enchanted_item_crown_of_command	wh_dlc04_emp_cha_arch_lector_1
wh_main_anc_weapon_the_mace_of_helsturm	wh_dlc04_emp_cha_arch_lector_1
wh_main_anc_enchanted_item_crown_of_command	wh_dlc04_emp_cha_arch_lector_2
wh_main_anc_weapon_the_mace_of_helsturm	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_anc_talisman_jade_griffon	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_anc_talisman_jade_griffon	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_dlc04_anc_talisman_jade_griffon	wh_dlc04_emp_cha_volkmar_the_grim_2
wh_dlc04_anc_talisman_jade_griffon	wh_dlc04_emp_cha_volkmar_the_grim_3
wh_dlc04_anc_arcane_item_the_liber_noctus	wh_dlc04_vmp_cha_helman_ghorst_0
wh_dlc04_anc_arcane_item_the_liber_noctus	wh_dlc04_vmp_cha_helman_ghorst_1
wh_main_anc_arcane_item_power_scroll	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_anc_arcane_item_wand_of_jet	wh_dlc04_vmp_cha_master_necromancer_1
wh_main_anc_arcane_item_power_scroll	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_anc_arcane_item_wand_of_jet	wh_dlc04_vmp_cha_master_necromancer_2
wh_main_anc_arcane_item_power_scroll	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_anc_arcane_item_wand_of_jet	wh_dlc04_vmp_cha_master_necromancer_3
wh_main_anc_arcane_item_forbidden_rod	wh_dlc04_vmp_cha_necromancer_1
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc04_vmp_cha_necromancer_1
wh_main_anc_arcane_item_forbidden_rod	wh_dlc04_vmp_cha_necromancer_2
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc04_vmp_cha_necromancer_2
wh_main_anc_arcane_item_forbidden_rod	wh_dlc04_vmp_cha_necromancer_3
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc04_vmp_cha_necromancer_3
wh_main_anc_enchanted_item_potion_of_strength	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_anc_talisman_opal_amulet	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
wh_main_anc_enchanted_item_potion_of_strength	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_main_anc_talisman_opal_amulet	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
wh_dlc04_anc_talisman_the_carstein_ring	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_dlc04_anc_weapon_blood_drinker	wh_dlc04_vmp_cha_vlad_von_carstein_0
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_dlc05_bst_cha_morghur_0
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_life_0
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_life_0
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_life_1
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_life_1
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_life_2
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_life_2
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_life_3
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_life_3
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_shadows_0
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_shadows_1
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_shadows_1
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_shadows_2
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_shadows_2
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_dlc05_emp_cha_wizard_shadows_3
wh_main_anc_arcane_item_power_stone	wh_dlc05_emp_cha_wizard_shadows_3
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc05_vmp_cha_red_duke_0
wh_main_anc_enchanted_item_potion_of_strength	wh_dlc05_vmp_cha_red_duke_0
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_ancient_treeman_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc05_wef_cha_ancient_treeman_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc05_wef_cha_branchwraith_0
wh_main_anc_enchanted_item_the_other_tricksters_shard	wh_dlc05_wef_cha_branchwraith_0
wh_dlc05_anc_weapon_daiths_sword	wh_dlc05_wef_cha_durthu_0
wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	wh_dlc05_wef_cha_female_glade_lord_0
wh_main_anc_enchanted_item_potion_of_speed	wh_dlc05_wef_cha_female_glade_lord_0
wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	wh_dlc05_wef_cha_female_glade_lord_1
wh_main_anc_enchanted_item_potion_of_speed	wh_dlc05_wef_cha_female_glade_lord_1
wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	wh_dlc05_wef_cha_female_glade_lord_2
wh_main_anc_enchanted_item_potion_of_speed	wh_dlc05_wef_cha_female_glade_lord_2
wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	wh_dlc05_wef_cha_female_glade_lord_3
wh_main_anc_enchanted_item_potion_of_speed	wh_dlc05_wef_cha_female_glade_lord_3
wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	wh_dlc05_wef_cha_glade_lord_0
wh_main_anc_armour_helm_of_discord	wh_dlc05_wef_cha_glade_lord_0
wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	wh_dlc05_wef_cha_glade_lord_1
wh_main_anc_armour_helm_of_discord	wh_dlc05_wef_cha_glade_lord_1
wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	wh_dlc05_wef_cha_glade_lord_2
wh_main_anc_armour_helm_of_discord	wh_dlc05_wef_cha_glade_lord_2
wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	wh_dlc05_wef_cha_glade_lord_3
wh_main_anc_armour_helm_of_discord	wh_dlc05_wef_cha_glade_lord_3
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh_dlc05_wef_cha_orion_0
wh_dlc05_anc_talisman_cloak_of_isha	wh_dlc05_wef_cha_orion_0
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_beasts_0
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_beasts_0
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_beasts_1
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_beasts_1
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_beasts_2
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_beasts_2
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_beasts_3
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_beasts_3
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_life_0
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_life_0
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_life_1
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_life_1
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_life_2
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_life_2
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_life_3
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_life_3
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_main_anc_arcane_item_power_stone	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_main_anc_talisman_opal_amulet	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_main_anc_enchanted_item_potion_of_speed	wh_dlc05_wef_cha_waystalker_0
wh_main_anc_weapon_warrior_bane	wh_dlc05_wef_cha_waystalker_0
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh2_dlc10_dwf_anc_enchanted_item_prospectors_spyglass	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_main_anc_enchanted_item_fiery_ring_of_thori	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh_dlc06_dwf_cha_runelord_0
wh_main_anc_rune_master_rune_of_grungni	wh_dlc06_dwf_cha_runelord_0
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh_dlc06_dwf_cha_runelord_1
wh_main_anc_rune_master_rune_of_grungni	wh_dlc06_dwf_cha_runelord_1
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_anc_weapon_tormentor_sword	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_anc_weapon_tormentor_sword	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_dlc06_anc_weapon_skarsniks_prodder	wh_dlc06_grn_cha_skarsnik_0
wh_dlc06_anc_arcane_item_squiggly_beast	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_anc_weapon_bonewood_staff	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_anc_arcane_item_squiggly_beast	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_anc_weapon_bonewood_staff	wh_dlc06_grn_cha_wurrzag_1
wh2_dlc12_anc_enchanted_item_brt_braid_of_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_dlc07_anc_weapon_trident_of_manann	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh2_dlc12_anc_enchanted_item_brt_braid_of_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_dlc07_anc_weapon_trident_of_manann	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh2_dlc12_anc_enchanted_item_brt_braid_of_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_dlc07_anc_weapon_trident_of_manann	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh2_dlc12_anc_enchanted_item_brt_braid_of_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_dlc07_anc_weapon_trident_of_manann	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_anc_arcane_item_power_stone	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_anc_arcane_item_power_stone	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_anc_arcane_item_power_stone	wh_dlc07_brt_cha_damsel_beasts_2
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc07_brt_cha_damsel_beasts_2
wh_main_anc_arcane_item_power_stone	wh_dlc07_brt_cha_damsel_life_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc07_brt_cha_damsel_life_0
wh_main_anc_arcane_item_power_stone	wh_dlc07_brt_cha_damsel_life_1
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc07_brt_cha_damsel_life_1
wh_main_anc_arcane_item_power_stone	wh_dlc07_brt_cha_damsel_life_2
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc07_brt_cha_damsel_life_2
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_dlc07_brt_cha_fay_enchantress_0
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_dlc07_brt_cha_fay_enchantress_1
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_0
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_0
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_1
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_1
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_2
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_2
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_3
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_3
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_beasts_0
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_beasts_0
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_beasts_1
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_beasts_1
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_beasts_2
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_beasts_2
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_beasts_3
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_beasts_3
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_heavens_0
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_heavens_0
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_heavens_1
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_heavens_1
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_heavens_2
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_heavens_2
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_dlc07_brt_cha_prophetess_heavens_3
wh_main_anc_arcane_item_channelling_staff	wh_dlc07_brt_cha_prophetess_heavens_3
wh_main_anc_magic_standard_blasted_standard	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_0
wh_main_anc_weapon_sword_of_anti-heroes	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_0
wh_main_anc_arcane_item_forbidden_rod	wh_dlc07_chs_cha_chaos_sorcerer_shadows_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc07_chs_cha_chaos_sorcerer_shadows_0
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_fimir_balefiend_fire_0
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_fimir_balefiend_fire_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_fimir_balefiend_fire_0
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
wh_dlc08_anc_weapon_flaming_axe_of_cormac	wh_dlc08_nor_cha_marauder_chieftain_0
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh_dlc08_nor_cha_marauder_chieftain_0
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_death_0
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_death_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_death_0
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_death_1
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_death_1
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_death_1
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_death_2
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_death_2
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_death_2
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_fire_0
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_fire_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_fire_0
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_fire_1
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_fire_1
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_fire_1
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_fire_2
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_fire_2
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_fire_2
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_metal_0
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_metal_0
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_metal_0
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_metal_1
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_metal_1
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_metal_1
wh_main_anc_arcane_item_power_scroll	wh_dlc08_nor_cha_shaman_sorcerer_metal_2
wh_main_anc_arcane_item_scroll_of_leeching	wh_dlc08_nor_cha_shaman_sorcerer_metal_2
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc08_nor_cha_shaman_sorcerer_metal_2
wh_main_anc_enchanted_item_potion_of_speed	wh_dlc08_nor_cha_skin_wolf_werekin_0
wh_dlc08_anc_enchanted_item_wintertooth_crown	wh_dlc08_nor_cha_throgg
wh_dlc08_anc_weapon_sword_of_torgald	wh_dlc08_nor_cha_wulfrik_the_wanderer_0
wh_main_anc_enchanted_item_potion_of_strength	wh_dlc15_qb_grn_grom_axe_of_grom_grn_git_guzzler
wh_main_anc_enchanted_item_potion_of_toughness	wh_dlc15_qb_grn_grom_axe_of_grom_grn_git_guzzler
wh2_dlc15_anc_enchanted_item_lucky_banner	wh_dlc15_qb_grn_grom_axe_of_grom_grn_grom
wh_main_anc_arcane_item_wand_of_jet	wh_dlc15_qb_grn_grom_axe_of_grom_grn_night_goblin_shaman
wh2_dlc15_anc_arcane_item_blacktoofs_head_in_a_jar	wh_dlc15_qb_grn_grom_axe_of_grom_grn_orc_shaman
wh_main_anc_arcane_item_scroll_of_shielding	wh_dlc15_qb_grn_grom_axe_of_grom_grn_orc_shaman
wh_main_anc_enchanted_item_skull_wand_of_kaloth	wh_dlc15_qb_grn_grom_axe_of_grom_grn_orc_shaman
wh2_main_anc_enchanted_item_satchel_of_potions	wh_dlc15_qb_grn_grom_axe_of_grom_grn_river_troll_hag
wh_dlc06_anc_weapon_skarsniks_prodder	wh_dlc15_qb_grn_grom_axe_of_grom_grn_skarsnik
wh_main_anc_enchanted_item_potion_of_speed	wh_dlc15_qb_grn_grom_axe_of_grom_grn_skarsnik
wh2_dlc15_anc_arcane_item_blacktoofs_head_in_a_jar	wh_dlc15_qb_grn_grom_final_battle_grn_goblin_great_shaman
wh2_dlc15_anc_enchanted_item_lucky_banner	wh_dlc15_qb_grn_grom_final_battle_grn_grom
wh2_dlc15_anc_weapon_axe_of_grom	wh_dlc15_qb_grn_grom_final_battle_grn_grom
wh2_dlc15_anc_arcane_item_blacktoofs_head_in_a_jar	wh_dlc15_qb_hef_eltharion_final_battle_grn_giant_river_troll_hag
wh2_dlc15_anc_enchanted_item_lucky_banner	wh_dlc15_qb_hef_eltharion_final_battle_grn_grom
wh2_dlc15_anc_weapon_axe_of_grom	wh_dlc15_qb_hef_eltharion_final_battle_grn_grom
wh_main_anc_arcane_item_wand_of_jet	wh_dlc15_qb_hef_eltharion_final_battle_grn_night_goblin_shaman
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh_dlc15_qb_hef_eltharion_final_battle_grn_night_goblin_warboss
wh_main_anc_weapon_tormentor_sword	wh_dlc15_qb_hef_eltharion_final_battle_grn_night_goblin_warboss
wh_main_anc_enchanted_item_potion_of_strength	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_warboss_battle_boyz
wh_main_anc_talisman_opal_amulet	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_warboss_battle_boyz
wh_main_anc_enchanted_item_potion_of_strength	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_warboss_eavy_smashas
wh2_dlc15_anc_weapon_fangsword_of_eltharion	wh_dlc15_qb_hef_eltharion_final_battle_hef_eltharion_2
wh2_dlc15_anc_armour_helm_of_yvresse	wh_dlc15_qb_hef_eltharion_final_battle_hef_eltharion
wh2_dlc15_anc_talisman_talisman_of_hoeth	wh_dlc15_qb_hef_eltharion_final_battle_hef_eltharion
wh2_dlc15_anc_weapon_fangsword_of_eltharion	wh_dlc15_qb_hef_eltharion_final_battle_hef_eltharion
wh2_main_anc_follower_hef_dragon_armourer	wh_dlc15_qb_hef_eltharion_final_battle_hef_loremaster
wh_main_anc_enchanted_item_potion_of_toughness	wh_dlc15_qb_hef_eltharion_final_battle_hef_loremaster
wh2_dlc15_anc_armour_helm_of_yvresse	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_eltharion
wh2_dlc17_anc_armour_thoreks_rune_armour	wh_dlc17_dwf_cha_thorek_ironbrow_0
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_lord
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_lord
wh2_dlc10_dwf_anc_talisman_ironbeards_ring	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_thane
