group_key	unit_key	quality
wh3_default_land_characters	wh_main_vmp_cha_vampire_1	10
wh3_default_land_characters	wh_main_vmp_cha_vampire_2	10
wh3_default_land_characters	wh_main_vmp_cha_vampire_lord_0	10
wh3_default_land_characters	wh_main_vmp_cha_vampire_lord_2	10
wh3_default_land_characters	wh_main_vmp_cha_vampire_lord_3	10
wh3_default_land_characters	wh_main_vmp_cha_vampire_lord_5	10
wh3_default_land_characters	wh_main_vmp_cha_wight_king_0	10
wh3_default_land_characters	wh_main_vmp_cha_wight_king_1	10
wh3_default_land_characters	wh_main_vmp_cha_wight_king_2	10
wh3_default_land_characters	wh_pro02_vmp_cha_isabella_von_carstein_0	10
wh3_default_land_characters	wh_pro02_vmp_cha_isabella_von_carstein_2	10
wh3_default_land_characters	wh_pro02_vmp_cha_isabella_von_carstein_4	10
wh3_default_land_characters	wh_pro03_vmp_cha_krell_campaign_4	10
wh3_default_land_flying_heavy	wh2_dlc15_hef_mon_black_dragon_imrik	23
wh3_default_land_flying_heavy	wh2_dlc15_hef_mon_forest_dragon_0	20
wh3_default_land_flying_heavy	wh2_dlc15_hef_mon_forest_dragon_imrik	18
wh3_default_land_flying_heavy	wh2_dlc15_hef_mon_moon_dragon_imrik	21
wh3_default_land_flying_heavy	wh2_dlc15_hef_mon_star_dragon_imrik	30
wh3_default_land_flying_heavy	wh2_dlc15_hef_mon_sun_dragon_imrik	16
wh3_default_land_flying_heavy	wh2_dlc17_dwf_mon_carnosaur_thorek_0	24
wh3_default_land_flying_heavy	wh2_main_hef_mon_moon_dragon	18
wh3_default_land_flying_heavy	wh2_main_hef_mon_star_dragon	26
wh3_default_land_flying_heavy	wh2_main_hef_mon_sun_dragon	13
wh3_default_land_flying_heavy	wh3_main_cth_veh_sky_junk_0	14
wh3_default_land_flying_heavy	wh_dlc06_dwf_veh_skyhammer_0	19
wh3_default_land_flying_heavy	wh_dlc07_brt_cav_royal_hippogryph_knights_0	64
wh3_default_land_flying_heavy	wh_dlc07_brt_cav_royal_pegasus_knights_0	41
wh3_default_land_flying_heavy	wh_main_dwf_veh_gyrobomber	13
wh3_default_land_flying_heavy	wh_main_dwf_veh_gyrocopter_0	7
wh3_default_land_flying_heavy	wh_main_dwf_veh_gyrocopter_1	8
wh3_default_land_flying_light_harasser	wh2_dlc11_cst_cav_deck_droppers_0	2
wh3_default_land_flying_light_harasser	wh2_dlc11_cst_cav_deck_droppers_1	3
wh3_default_land_flying_light_harasser	wh2_dlc11_cst_cav_deck_droppers_2	5
wh3_default_land_flying_light_harasser	wh2_dlc11_cst_cav_deck_droppers_ror_0	6
wh3_default_land_flying_light_harasser	wh2_dlc12_lzd_cav_terradon_riders_0_tlaqua	4
wh3_default_land_flying_light_harasser	wh2_dlc12_lzd_cav_terradon_riders_1_tlaqua	6
wh3_default_land_flying_light_harasser	wh2_dlc12_lzd_cav_terradon_riders_ror_0	8
wh3_default_land_flying_light_harasser	wh2_main_lzd_cav_terradon_riders_0	4
wh3_default_land_flying_light_harasser	wh2_main_lzd_cav_terradon_riders_1	6
wh3_default_land_flying_light_harasser	wh2_main_lzd_cav_terradon_riders_blessed_1	8
wh3_default_land_flying_light_main	wh2_dlc12_lzd_cav_ripperdactyl_riders_0	15
wh3_default_land_flying_light_main	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0	23
wh3_default_land_flying_light_main	wh2_dlc17_lzd_mon_coatl_0	38
wh3_default_land_flying_light_main	wh2_dlc17_lzd_mon_coatl_ror_0	49
wh3_default_land_flying_light	wh2_dlc15_hef_mon_arcane_phoenix_0	15
wh3_default_land_flying_light	wh2_dlc15_hef_mon_arcane_phoenix_ror_0	24
wh3_default_land_flying_light	wh2_main_hef_mon_great_eagle	3
wh3_default_land_flying_light	wh2_main_hef_mon_phoenix_flamespyre	8
wh3_default_land_flying_light	wh2_main_hef_mon_phoenix_frostheart	12
wh3_default_land_flying	wh3_main_cth_veh_sky_lantern_0	4
wh3_default_land_melee_cavalry_light	wh2_dlc09_tmb_cav_skeleton_horsemen_0	2
wh3_default_land_melee_cavalry_light	wh2_dlc10_def_cav_raven_heralds_ror_0	4
wh3_default_land_melee_cavalry_light	wh2_dlc16_wef_cav_glade_riders_2	2
wh3_default_land_melee_cavalry_light	wh2_main_def_cav_dark_riders_0	1
wh3_default_land_melee_cavalry_light	wh2_main_def_cav_dark_riders_1	1
wh3_default_land_melee_cavalry_light	wh2_main_hef_cav_ellyrian_reavers_0	1
wh3_default_land_melee_cavalry_light	wh3_main_cth_cav_peasant_horsemen_0	1
wh3_default_land_melee_cavalry_light	wh3_main_kho_inf_chaos_warhounds_0	2
wh3_default_land_melee_cavalry_light	wh3_main_kho_inf_flesh_hounds_of_khorne_0	5
wh3_default_land_melee_cavalry_light	wh3_main_ksl_cav_horse_raiders_0	1
wh3_default_land_melee_cavalry_light	wh3_main_ogr_mon_sabretusk_pack_0	4
wh3_default_land_melee_cavalry_light	wh3_main_pro_kho_inf_chaos_warhounds_0	1
wh3_default_land_melee_cavalry_light	wh3_main_pro_kho_inf_flesh_hounds_of_khorne_0	10
wh3_default_land_melee_cavalry_light	wh3_main_pro_ksl_cav_horse_raiders_0	1
wh3_default_land_melee_cavalry_light	wh_dlc04_vmp_mon_direpack_0	4
wh3_default_land_melee_cavalry_light	wh_dlc06_grn_cav_moon_howlers_0	2
wh3_default_land_melee_cavalry_light	wh_main_brt_cav_mounted_yeomen_0	2
wh3_default_land_melee_cavalry_light	wh_main_chs_mon_chaos_warhounds_0	1
wh3_default_land_melee_cavalry_light	wh_main_chs_mon_chaos_warhounds_1	2
wh3_default_land_melee_cavalry_light	wh_main_grn_cav_forest_goblin_spider_riders_0	2
wh3_default_land_melee_cavalry_light	wh_main_grn_cav_goblin_wolf_riders_0	1
wh3_default_land_melee_cavalry_light	wh_main_vmp_mon_dire_wolves	2
wh3_default_land_melee_cavalry_main_chariots	wh2_dlc09_tmb_veh_skeleton_chariot_0	6
wh3_default_land_melee_cavalry_main_chariots	wh2_dlc15_grn_veh_snotling_pump_wagon_0	3
wh3_default_land_melee_cavalry_main_chariots	wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	5
wh3_default_land_melee_cavalry_main_chariots	wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	9
wh3_default_land_melee_cavalry_main_chariots	wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	5
wh3_default_land_melee_cavalry_main_chariots	wh2_dlc15_hef_veh_lion_chariot_of_chrace_0	7
wh3_default_land_melee_cavalry_main_chariots	wh2_dlc17_bst_cav_tuskgor_chariot_0	5
wh3_default_land_melee_cavalry_main_chariots	wh2_main_hef_cav_ithilmar_chariot	5
wh3_default_land_melee_cavalry_main_chariots	wh3_dlc20_chs_cav_chaos_chariot_mkho	6
wh3_default_land_melee_cavalry_main_chariots	wh3_dlc20_chs_cav_chaos_chariot_mnur	6
wh3_default_land_melee_cavalry_main_chariots	wh3_dlc20_chs_cav_chaos_chariot_msla	6
wh3_default_land_melee_cavalry_main_chariots	wh3_dlc20_chs_cav_chaos_chariot_msla_ror	8
wh3_default_land_melee_cavalry_main_chariots	wh3_dlc20_chs_cav_chaos_chariot_mtze	6
wh3_default_land_melee_cavalry_main_chariots	wh3_main_kho_cav_gorebeast_chariot	14
wh3_default_land_melee_cavalry_main_chariots	wh3_main_sla_veh_exalted_seeker_chariot_0	18
wh3_default_land_melee_cavalry_main_chariots	wh3_main_sla_veh_hellflayer_0	13
wh3_default_land_melee_cavalry_main_chariots	wh3_main_sla_veh_seeker_chariot_0	6
wh3_default_land_melee_cavalry_main_chariots	wh3_main_tze_veh_burning_chariot_0	25
wh3_default_land_melee_cavalry_main_chariots	wh_dlc01_chs_cav_gorebeast_chariot	12
wh3_default_land_melee_cavalry_main_chariots	wh_dlc03_bst_cav_razorgor_chariot_0	11
wh3_default_land_melee_cavalry_main_chariots	wh_dlc08_nor_veh_marauder_warwolves_chariot_0	5
wh3_default_land_melee_cavalry_main_chariots	wh_main_chs_cav_chaos_chariot	5
wh3_default_land_melee_cavalry_main_chariots	wh_main_grn_cav_orc_boar_chariot	7
wh3_default_land_melee_cavalry_main_chariots	wh_main_nor_cav_chaos_chariot	4
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc09_tmb_cav_hexwraiths	21
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc09_tmb_cav_necropolis_knights_0	19
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc09_tmb_cav_necropolis_knights_1	23
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc09_tmb_cav_necropolis_knights_ror	27
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	13
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc10_hef_cav_the_fireborn_ror_0	15
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc10_hef_mon_treekin_0	4
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc10_hef_mon_treeman_0	11
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc13_emp_cav_demigryph_knights_0_imperial_supply	1
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc13_emp_cav_demigryph_knights_1_imperial_supply	1
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc13_emp_cav_empire_knights_ror_0	11
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc13_emp_cav_empire_knights_ror_1	12
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc13_emp_cav_empire_knights_ror_2	11
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0	30
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc16_wef_cav_great_stag_knights_0	18
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_dlc16_wef_cav_great_stag_knights_ror_0	33
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_main_def_cav_cold_one_knights_0	6
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_main_def_cav_cold_one_knights_1	9
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_main_hef_cav_dragon_princes	9
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_main_lzd_cav_horned_ones_0	25
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_main_lzd_cav_horned_ones_0_nakai	25
wh3_default_land_melee_cavalry_main_mounted_heavy	wh2_main_lzd_cav_horned_ones_blessed_0	28
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_chs_cav_chaos_knights_mkho	18
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_chs_cav_chaos_knights_mkho_lances	21
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_chs_cav_chaos_knights_mnur	18
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_chs_cav_chaos_knights_mnur_lances	21
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_chs_cav_chaos_knights_msla	18
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_chs_cav_chaos_knights_msla_lances	21
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_chs_cav_chaos_knights_mtze_lances	21
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	48
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_cth_cav_jade_longma_riders_0	15
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_kho_cav_bloodcrushers_0	19
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_kho_cav_skullcrushers_0	27
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_ksl_cav_war_bear_riders_1	13
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_ogr_cav_crushers_0	81
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_ogr_cav_crushers_1	90
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_pro_tze_cav_chaos_knights_0	18
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_tze_cav_chaos_knights_0	18
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_main_tze_cav_doom_knights_0	23
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_twa07_cth_cav_jade_longma_riders_ror_0	16
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_twa07_kho_cav_bloodcrushers_ror_0	16
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_twa07_ksl_cav_war_bear_riders_ror_0	16
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_twa07_ogr_cav_crushers_ror_0	90
wh3_default_land_melee_cavalry_main_mounted_heavy	wh3_twa07_tze_cav_doom_knights_ror_0	17
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc02_vmp_cav_blood_knights_0	46
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc04_emp_cav_knights_blazing_sun_0	14
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	32
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc04_emp_cav_zintlers_reiksguard_0	17
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc04_vmp_cav_chillgheists_0	46
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc06_grn_cav_broken_tusks_mob_0	19
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc07_brt_cav_grail_guardians_0	41
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_dlc07_brt_cav_questing_knights_0	22
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_brt_cav_grail_knights	36
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_brt_cav_pegasus_knights	22
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_chs_cav_chaos_knights_0	16
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_chs_cav_chaos_knights_1	18
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_emp_cav_demigryph_knights_0	19
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_emp_cav_demigryph_knights_1	21
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_grn_cav_orc_boar_boy_big_uns	10
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_grn_cav_savage_orc_boar_boy_big_uns	13
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_main_vmp_cav_hexwraiths	31
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_pro04_brt_cav_questing_knights_ror_0	41
wh3_default_land_melee_cavalry_main_mounted_heavy	wh_pro04_chs_cav_chaos_knights_ror_0	25
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc09_tmb_cav_nehekhara_horsemen_0	4
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror	8
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc10_def_cav_doomfire_warlocks_0	8
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	12
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	4
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0	19
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc13_emp_cav_empire_knights_imperial_supply	1
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	5
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc15_hef_mon_war_lions_of_chrace_0	2
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0	5
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_main_hef_cav_silver_helms_0	4
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_main_hef_cav_silver_helms_1	4
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_main_lzd_cav_cold_one_spearmen_1	10
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	13
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_main_lzd_cav_cold_ones_1	8
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_main_lzd_cav_cold_ones_feral_0	2
wh3_default_land_melee_cavalry_main_mounted_medium	wh2_main_lzd_cav_cold_ones_feral_0_summoned	2
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_cth_cav_jade_lancers_0	5
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_ksl_cav_gryphon_legion_0	7
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_ksl_cav_winged_lancers_0	4
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_nur_cav_plague_drones_0	15
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_nur_cav_plague_drones_1	22
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_nur_cav_pox_riders_of_nurgle_0	9
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_nur_mon_plague_toads_0	3
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_nur_mon_rot_flies_0	8
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_ogr_cav_mournfang_cavalry_0	46
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_ogr_cav_mournfang_cavalry_1	53
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_ogr_cav_mournfang_cavalry_2	36
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_pro_ksl_cav_gryphon_legion_ror_0	1
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_pro_ksl_cav_war_bear_riders_1	15
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_pro_ksl_cav_winged_lancers_0	5
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_sla_cav_heartseekers_of_slaanesh_0	17
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_sla_cav_hellstriders_0	3
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_sla_cav_hellstriders_1	4
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_main_sla_cav_seekers_of_slaanesh_0	9
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_twa07_nur_cav_pox_riders_of_nurgle_ror_0	11
wh3_default_land_melee_cavalry_main_mounted_medium	wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	13
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc04_vmp_cav_vereks_reavers_0	27
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc05_wef_cav_wild_riders_0	10
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc05_wef_cav_wild_riders_1	12
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc06_grn_cav_durkits_squigs_0	6
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc06_grn_cav_squig_hoppers_0	5
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc06_grn_cav_teef_robbers_0	5
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc06_grn_inf_squig_herd_0	3
wh3_default_land_melee_cavalry_main_mounted_medium	wh_dlc07_brt_cav_knights_errant_0	9
wh3_default_land_melee_cavalry_main_mounted_medium	wh_main_brt_cav_knights_of_the_realm	16
wh3_default_land_melee_cavalry_main_mounted_medium	wh_main_emp_cav_empire_knights	9
wh3_default_land_melee_cavalry_main_mounted_medium	wh_main_emp_cav_reiksguard	14
wh3_default_land_melee_cavalry_main_mounted_medium	wh_main_grn_cav_orc_boar_boyz	5
wh3_default_land_melee_cavalry_main_mounted_medium	wh_main_grn_cav_savage_orc_boar_boyz	6
wh3_default_land_melee_cavalry_main_mounted_medium	wh_main_vmp_cav_black_knights_0	9
wh3_default_land_melee_cavalry_main_mounted_medium	wh_main_vmp_cav_black_knights_3	18
wh3_default_land_melee_cavalry_main_mounted_medium	wh_pro04_brt_cav_knights_errant_ror_0	15
wh3_default_land_melee_cavalry_main_mounted_medium	wh_pro04_brt_cav_knights_of_the_realm_ror_0	23
wh3_default_land_melee_cavalry_main_mounted_medium	wh_pro04_wef_cav_wild_riders_ror_0	18
wh3_default_land_melee_cavalry_main_mounted	wh2_dlc17_bst_inf_centigors_ror_1	10
wh3_default_land_melee_cavalry_main_mounted	wh_dlc03_bst_inf_centigors_0	4
wh3_default_land_melee_cavalry_main_mounted	wh_dlc03_bst_inf_centigors_1	5
wh3_default_land_melee_cavalry_main_mounted	wh_dlc03_bst_inf_centigors_2	7
wh3_default_land_melee_cavalry_main_mounted	wh_pro04_bst_inf_centigors_ror_0	12
wh3_default_land_melee_infantry_main_flanking	wh2_dlc10_def_inf_sisters_of_slaughter	7
wh3_default_land_melee_infantry_main_flanking	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	6
wh3_default_land_melee_infantry_main_flanking	wh2_dlc10_dwf_inf_giant_slayers	13
wh3_default_land_melee_infantry_main_flanking	wh2_dlc10_hef_inf_dryads_0	1
wh3_default_land_melee_infantry_main_flanking	wh2_dlc10_hef_inf_the_silverpelts_ror_0	5
wh3_default_land_melee_infantry_main_flanking	wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	27
wh3_default_land_melee_infantry_main_flanking	wh2_dlc14_skv_inf_death_runners_ror_0	21
wh3_default_land_melee_infantry_main_flanking	wh2_dlc14_skv_inf_eshin_triads_0	9
wh3_default_land_melee_infantry_main_flanking	wh2_dlc14_skv_inf_eshin_triads_ror_0	14
wh3_default_land_melee_infantry_main_flanking	wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0	30
wh3_default_land_melee_infantry_main_flanking	wh2_main_def_inf_black_ark_corsairs_0	2
wh3_default_land_melee_infantry_main_flanking	wh2_main_def_inf_black_ark_corsairs_1	3
wh3_default_land_melee_infantry_main_flanking	wh2_main_def_inf_witch_elves_0	4
wh3_default_land_melee_infantry_main_flanking	wh2_main_hef_inf_white_lions_of_chrace_0	3
wh3_default_land_melee_infantry_main_flanking	wh2_main_skv_inf_death_runners_0	12
wh3_default_land_melee_infantry_main_flanking	wh2_main_skv_inf_death_runners_0_summoned	12
wh3_default_land_melee_infantry_main_flanking	wh2_main_skv_inf_plague_monk_censer_bearer	18
wh3_default_land_melee_infantry_main_flanking	wh2_main_skv_inf_plague_monks	9
wh3_default_land_melee_infantry_main_flanking	wh3_dlc20_chs_inf_forsaken_mkho	6
wh3_default_land_melee_infantry_main_flanking	wh3_dlc20_chs_inf_forsaken_msla	6
wh3_default_land_melee_infantry_main_flanking	wh3_main_nur_inf_forsaken_0	6
wh3_default_land_melee_infantry_main_flanking	wh3_main_nur_inf_forsaken_0_warriors	5
wh3_default_land_melee_infantry_main_flanking	wh3_main_ogr_mon_gorgers_0	30
wh3_default_land_melee_infantry_main_flanking	wh3_main_ogr_mon_gorgers_summoned_0	10
wh3_default_land_melee_infantry_main_flanking	wh3_main_pro_tze_inf_forsaken_0	1
wh3_default_land_melee_infantry_main_flanking	wh3_main_tze_inf_forsaken_0	6
wh3_default_land_melee_infantry_main_flanking	wh_dlc01_chs_inf_forsaken_0	5
wh3_default_land_melee_infantry_main_flanking	wh_dlc04_emp_inf_flagellants_0	1
wh3_default_land_melee_infantry_main_flanking	wh_dlc04_emp_inf_tattersouls_0	3
wh3_default_land_melee_infantry_main_flanking	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	8
wh3_default_land_melee_infantry_main_flanking	wh_dlc06_dwf_inf_dragonback_slayers_0	14
wh3_default_land_melee_infantry_main_flanking	wh_main_dwf_inf_slayers	8
wh3_default_land_melee_infantry_main_flanking	wh_main_vmp_inf_crypt_ghouls	4
wh3_default_land_melee_infantry_main_flanking	wh_pro04_chs_inf_forsaken_ror_0	15
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc09_tmb_inf_tomb_guard_1	7
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0	12
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc11_cst_inf_depth_guard_1	19
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc11_cst_inf_depth_guard_ror_0	28
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc12_skv_inf_stormvermin_ror_0	29
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc13_emp_inf_halberdiers_imperial_supply	1
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc13_emp_inf_halberdiers_ror_0	9
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_dlc15_hef_inf_silverin_guard_0	4
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_main_def_inf_black_guard_0	9
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_main_hef_inf_phoenix_guard	9
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh2_main_skv_inf_stormvermin_0	16
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh3_dlc20_chs_inf_chosen_mtze_halberds	23
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh3_main_cth_inf_ancestral_warriors_summoned_0	15
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh3_main_cth_inf_dragon_guard_0	10
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh3_twa06_cth_inf_dragon_guard_ror_0	11
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh_dlc01_chs_inf_chosen_2	18
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh_dlc05_wef_inf_wardancers_1	6
wh3_default_land_melee_infantry_main_frontline_spears_high_quality	wh_main_emp_inf_halberdiers	6
wh3_default_land_melee_infantry_main_frontline_spears	wh2_dlc09_tmb_inf_skeleton_spearmen_0	1
wh3_default_land_melee_infantry_main_frontline_spears	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	3
wh3_default_land_melee_infantry_main_frontline_spears	wh2_dlc10_def_inf_the_hellebronai_ror_0	2
wh3_default_land_melee_infantry_main_frontline_spears	wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0	3
wh3_default_land_melee_infantry_main_frontline_spears	wh2_dlc12_lzd_inf_temple_guards_ror_0	27
wh3_default_land_melee_infantry_main_frontline_spears	wh2_dlc13_emp_inf_spearmen_ror_0	3
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_def_inf_dreadspears_0	1
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_hef_inf_spearmen_0	1
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_lzd_inf_saurus_spearmen_0	5
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_lzd_inf_saurus_spearmen_1	8
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_lzd_inf_saurus_spearmen_blessed_1	9
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_lzd_inf_temple_guards	16
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_lzd_inf_temple_guards_blessed	19
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_lzd_inf_temple_guards_nakai	16
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_skv_inf_clanrat_spearmen_0	2
wh3_default_land_melee_infantry_main_frontline_spears	wh2_main_skv_inf_clanrat_spearmen_1	3
wh3_default_land_melee_infantry_main_frontline_spears	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	7
wh3_default_land_melee_infantry_main_frontline_spears	wh3_main_cth_inf_jade_warriors_1	4
