character_name	skill	level
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_defender_3	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player_cultist	wh3_main_skill_kho_all_self_brutal_charge	1
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player_cultist	wh3_main_skill_kho_cultist_mount_chaos_steed	1
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player_cultist	wh3_main_skill_kho_cultist_unique_gate_of_khorne	3
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player_cultist	wh_main_skill_all_all_self_deadly_blade	3
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player_cultist	wh_main_skill_all_all_self_foe-seeker	1
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player_cultist	wh_main_skill_all_all_self_hard_to_hit	1
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player	wh3_main_skill_kho_skarbrand_hidden_rage_embodied	1
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player	wh3_main_skill_kho_skarbrand_self_bellow_of_endless_fury	1
wh3_main_qb_kho_skarbrand_slaughter_and_carnage_player	wh3_main_skill_kho_skarbrand_self_fuelled_by_rage	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_prologue_skill_by_our_blood	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_skill_ksl_magic_ice_01_ice_maidens_kiss_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_skill_ksl_magic_ice_02_ice_sheet_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_skill_ksl_magic_ice_03_frost_blades_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_skill_ksl_magic_ice_04_death_frost_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_skill_ksl_magic_ice_05_frost_shield	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_skill_ksl_magic_ice_07_crystal_sanctuary_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh3_main_skill_ksl_magic_ice_08_heart_of_winter_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh_main_skill_all_lord_battle_stand_your_ground	1
wh3_main_qb_ksl_katarin_boris_unlock_player	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_02_plague_of_rust_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_04_glittering_robe_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_05_gehennas_golden_hounds_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_09_transmutation_of_lead_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_10_final_transmutation_lord	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	wh_main_skill_all_magic_metal_03_metalshifting	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_1	wh_main_skill_all_magic_metal_dummy_searing_doom	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_locus_of_change	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_locus_of_conjuration	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_locus_of_transmogrification	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_03_glean_magic	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_locus_of_change	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_locus_of_conjuration	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_locus_of_transmogrification	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_03_glean_magic	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm	1
wh3_main_qb_ksl_katarin_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway	1
wh3_main_qb_ksl_katarin_crystal_cloak_attacker	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_attacker	wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_attacker	wh3_main_skill_tze_magic_tzeentch_03_glean_magic_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_attacker	wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_attacker	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	1
wh3_main_qb_ksl_katarin_crystal_cloak_attacker	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_attacker	wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_magic_ice_01_ice_maidens_kiss_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_magic_ice_02_ice_sheet_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_magic_ice_03_frost_blades_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_magic_ice_04_death_frost_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_magic_ice_05_frost_shield	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_magic_ice_07_crystal_sanctuary_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_magic_ice_08_heart_of_winter_lord	1
wh3_main_qb_ksl_katarin_crystal_cloak_player	wh3_main_skill_ksl_wizard_unique_guardian_call	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_player	wh3_main_prologue_skill_by_our_blood	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_player	wh3_main_skill_ksl_all_unique_missile_resist	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_player	wh3_main_skill_ksl_dignitary_unique_patriarch_dazs_song_of_winter_sunlight	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_player	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_battle_hymn	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_player	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_salyaks_lullaby	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_player	wh3_main_skill_ksl_dignitary_unique_patriarch_ursuns_roar	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_player	wh3_main_skill_ksl_patriarch_self_11	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_02_plague_of_rust_lord	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_04_glittering_robe_lord	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_05_gehennas_golden_hounds_lord	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_09_transmutation_of_lead_lord	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	wh2_main_skill_all_magic_metal_10_final_transmutation_lord	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	wh_main_skill_all_magic_metal_03_metalshifting	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_1	wh_main_skill_all_magic_metal_dummy_searing_doom	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_locus_of_change	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_locus_of_conjuration	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_locus_of_transmogrification	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_03_glean_magic	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_2	wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_locus_of_change	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_locus_of_conjuration	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_locus_of_transmogrification	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_02_pink_fire_of_tzeentch	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_03_glean_magic	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm	1
wh3_main_qb_ksl_kostaltyn_boris_unlock_sorcerer_3	wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker_sorceress	wh2_main_skill_magic_dark_bladewind_lord	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker_sorceress	wh2_main_skill_magic_dark_chillwind	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker_sorceress	wh2_main_skill_magic_dark_doombolt_lord	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker_sorceress	wh2_main_skill_magic_dark_power_of_darkness_lord	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker_sorceress	wh2_main_skill_magic_dark_soul_stealer_lord	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker_sorceress	wh2_main_skill_magic_dark_word_of_pain_lord	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker	wh2_main_skill_def_dreadlord_mount_cold_one	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker	wh2_main_skill_def_volley_of_dark_arrows	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker	wh2_main_skill_hef_def_fire_at_will	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_attacker	wh_main_skill_all_all_self_foe-seeker	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_01	wh3_main_skill_ksl_dignitary_unique_patriarch_dazs_song_of_winter_sunlight	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_01	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_battle_hymn	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_01	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_salyaks_lullaby	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_01	wh3_main_skill_ksl_dignitary_unique_patriarch_ursuns_roar	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_01	wh3_main_skill_ksl_patriarch_self_11	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_02	wh3_main_skill_ksl_dignitary_unique_patriarch_dazs_song_of_winter_sunlight	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_02	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_battle_hymn	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_02	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_salyaks_lullaby	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_02	wh3_main_skill_ksl_dignitary_unique_patriarch_ursuns_roar	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player_patriarch_02	wh3_main_skill_ksl_patriarch_self_11	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player	wh3_main_skill_ksl_all_unique_missile_resist	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player	wh3_main_skill_ksl_dignitary_unique_patriarch_dazs_song_of_winter_sunlight	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_battle_hymn	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player	wh3_main_skill_ksl_dignitary_unique_patriarch_tors_salyaks_lullaby	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player	wh3_main_skill_ksl_dignitary_unique_patriarch_ursuns_roar	1
wh3_main_qb_ksl_kostaltyn_burning_brazier_player	wh3_main_skill_ksl_patriarch_self_11	1
wh3_main_qb_nrg_kugath_necrotic_missiles_defender	wh_main_skill_all_all_self_foe-seeker	1
wh3_main_qb_nrg_kugath_necrotic_missiles_defender	wh_main_skill_all_lord_battle_stand_your_ground	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_kugath_self_plaguefathers_oration	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_lord_army_blight_swarm	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_magic_nurgle_01_miasma_of_pestilence_lord	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_magic_nurgle_02_stream_of_corruption_lord	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_magic_nurgle_03_curse_of_the_leper_lord	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_magic_nurgle_04_rancid_visitations_lord	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_magic_nurgle_05_children_of_nurgle	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_magic_nurgle_06_fleshy_abundance_lord	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh3_main_skill_nur_magic_nurgle_07_blight_boil_lord	1
wh3_main_qb_nrg_kugath_necrotic_missiles_player	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh2_main_skill_grn_magic_little_waaagh_02_vindictive_glare_lord	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh2_main_skill_grn_magic_little_waaagh_04_itchy_nuisance_lord	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh2_main_skill_grn_magic_little_waaagh_05_gorkll_fix_it_lord	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh2_main_skill_grn_magic_little_waaagh_09_night_shroud_lord	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh2_main_skill_grn_magic_little_waaagh_10_curse_of_da_bad_moon_lord	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh_main_skill_all_magic_all_06_evasion	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh_main_skill_grn_lord_self_waaagh	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh_main_skill_grn_magic_little_waaagh_01_sneaky_stabbin	1
wh3_main_qb_ogr_greasus_overtyrants_crown_attacker	wh_main_skill_grn_magic_little_waaagh_03_sneaky_stealin	1
wh3_main_qb_ogr_greasus_overtyrants_crown_player	wh3_main_skill_ogr_greasus_unique_hoardmaster	1
wh3_main_qb_ogr_greasus_overtyrants_crown_reinforcements_1	wh_main_skill_all_spy_self_slippery	1
wh3_main_qb_ogr_greasus_overtyrants_crown_reinforcements_2	wh_main_skill_all_all_self_foe-seeker	1
wh3_main_qb_ogr_greasus_overtyrants_crown_reinforcements_2	wh_main_skill_grn_lord_self_waaagh	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh2_main_skill_all_magic_plague_10_dreaded_thirteenth	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh2_main_skill_all_magic_ruin_01_warp_lightning	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh2_main_skill_all_magic_ruin_02_howling_warpgale_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh2_main_skill_all_magic_ruin_03_lore_attribute	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh2_main_skill_all_magic_ruin_04_death_frenzy_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh2_main_skill_all_magic_ruin_05_skaven_scorch_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh2_main_skill_all_magic_ruin_09_cracks_call_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_grey_seer	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_warlord	wh2_main_skill_skv_generic_verminous_valour	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_warlord	wh_main_skill_all_all_self_deadly_onslaught	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_attacker_warlord	wh_main_skill_all_lord_battle_rally	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_all_11_extra_ingredients	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_great_maw_01_bullgorger_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_great_maw_02_braingobbler_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_great_maw_03_toothcracker_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_great_maw_04_bonecrusher_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_great_maw_05_bloodgruel	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_great_maw_07_trollguts_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_magic_great_maw_08_the_maw_lord	1
wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_player	wh3_main_skill_ogr_skrag_unique_gorger_onslaught	1
wh3_main_qb_sla_nkari_sword_defender_01	wh_main_skill_all_all_self_deadly_onslaught	1
wh3_main_qb_sla_nkari_sword_defender_01	wh_main_skill_all_all_self_foe-seeker	1
wh3_main_qb_sla_nkari_sword_defender_01	wh_main_skill_all_lord_battle_stand_your_ground	1
wh3_main_qb_sla_nkari_sword_defender_02	wh_dlc05_skill_magic_shadow_enfeebling_foe	1
wh3_main_qb_sla_nkari_sword_defender_02	wh_dlc05_skill_magic_shadow_mystifying_miasma	1
wh3_main_qb_sla_nkari_sword_defender_02	wh_dlc05_skill_magic_shadow_okkams_mindrazor	1
wh3_main_qb_sla_nkari_sword_defender_02	wh_dlc05_skill_magic_shadow_penumbral_pendulum	1
wh3_main_qb_sla_nkari_sword_defender_02	wh_dlc05_skill_magic_shadow_pit_of_shades	1
wh3_main_qb_sla_nkari_sword_defender_02	wh_dlc05_skill_magic_shadow_smoke_and_mirrors	1
wh3_main_qb_sla_nkari_sword_defender_02	wh_dlc05_skill_magic_shadow_the_withering	1
wh3_main_qb_sla_nkari_sword_defender_03	wh_main_skill_all_all_self_deadly_onslaught	1
wh3_main_qb_sla_nkari_sword_defender_03	wh_main_skill_all_all_self_foe-seeker	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_magic_slaanesh_01_lash_of_slaanesh_lord	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_magic_slaanesh_02_acquiescence_lord	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_magic_slaanesh_03_pavane_of_slaanesh_lord	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_magic_slaanesh_04_hysterical_frenzy_lord	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_magic_slaanesh_05_blissful_rapture	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_magic_slaanesh_06_slicing_shards_lord	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_magic_slaanesh_07_phantasmagoria_lord	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_nkari_self_willing_prey	1
wh3_main_qb_sla_nkari_sword_player_01	wh3_main_skill_sla_nkari_unique_harvester_of_souls	1
wh3_main_qb_sla_nkari_sword_player_01	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_locus_of_beguilement	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_locus_of_grace	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_locus_of_swiftness	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_magic_slaanesh_01_lash_of_slaanesh_lord	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_magic_slaanesh_02_acquiescence_lord	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_magic_slaanesh_03_pavane_of_slaanesh_lord	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_magic_slaanesh_04_hysterical_frenzy_lord	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_magic_slaanesh_05_blissful_rapture	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_magic_slaanesh_06_slicing_shards_lord	1
wh3_main_qb_sla_nkari_sword_player_02	wh3_main_skill_sla_magic_slaanesh_07_phantasmagoria_lord	1
wh3_main_qb_sla_nkari_sword_player_03	wh3_main_skill_sla_cultist_unique_gate_of_slaanesh	1
wh3_main_qb_sla_nkari_sword_player_03	wh_main_skill_all_all_self_deadly_onslaught	1
wh3_main_qb_sla_nkari_sword_player_03	wh_main_skill_all_spy_self_slippery	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh2_main_skill_magic_shadow_penumbral_pendulum_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh3_main_skill_magic_life_wizard_regrowth_kairos	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh3_main_skill_tze_magic_tzeentch_03_glean_magic_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh_main_skill_all_magic_death_03_life_leeching	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_defender	wh_main_skill_all_magic_heavens_01_harmonic_convergence	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh2_main_skill_magic_shadow_penumbral_pendulum_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_magic_life_wizard_regrowth_kairos	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_tze_lord_army_seer_of_destiny	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_tze_lord_unique_gaze_of_fate	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_tze_lord_unique_hidden_in_time	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_tze_magic_tzeentch_01_blue_fire_of_tzeentch_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_tze_magic_tzeentch_03_glean_magic_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm_lord	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh_main_skill_all_magic_death_03_life_leeching	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_player	wh_main_skill_all_magic_heavens_01_harmonic_convergence	1
wh3_main_qb_tze_kairos_staff_of_tomorrow_reinforcements	wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit	1
